Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,100,36,458417,0
118,100,117,3120844,2444549
196,100,195,2791326,2115031
300,100,300,3021084,2344789
401,100,400,2943950,2267655
500,100,500,2381061,1704766
601,100,600,1493854,817559
701,100,701,1227284,550989
803,100,802,894761,218466
903,100,902,924683,248388
1003,100,1003,914709,238414
1104,100,1103,984527,308232
1205,100,1204,713152,36857
1305,100,1304,586897,0
1406,100,1405,640631,0
1506,100,1505,498756,0
1607,100,1606,524772,0
1707,100,1707,506952,0
1809,100,1808,529632,0
1910,100,1909,532915,0
2010,100,2009,531252,0
2111,100,2110,565272,0
2212,100,2212,505332,0
2313,100,2312,521532,0
2413,100,2412,531597,0
2514,100,2513,513864,0
2614,100,2613,484272,0
2715,100,2714,590001,0
2816,100,2815,837216,160921
2915,100,2914,1393645,717350
3016,100,3015,640224,0
3117,100,3116,1594408,918113
3217,100,3216,1275037,598742
3317,100,3317,775073,98778
3418,100,3417,522035,0
3519,100,3518,500472,0
3621,100,3620,469391,0
3720,100,3719,531252,0
3821,100,3820,461580,0
3923,100,3922,477202,0
4023,100,4023,482782,0
4123,100,4122,500636,0
4224,100,4223,617590,0
4324,100,4323,449305,0
4425,100,4424,515743,0
4526,100,4525,461580,0
4626,100,4626,486129,0
4728,100,4727,468275,0
4828,100,4827,508447,0
4930,100,4929,537732,0
5030,100,5029,459539,0
5130,100,5129,1497310,821015
5230,100,5230,1737810,1061515
5331,100,5330,1042310,366015
5432,100,5431,1599381,923086
5532,100,5531,864839,188544
5633,100,5632,653356,0
5734,100,5733,561333,0
5834,100,5833,540292,0
5935,100,5934,464928,0
6036,100,6035,485013,0
6136,100,6135,494992,0
6237,100,6236,452653,0
6338,100,6337,474971,0
6438,100,6438,556091,0
6540,100,6539,472739,0
6640,100,6639,497288,0
6740,100,6739,1184008,507713
6841,100,6840,909722,233427
6942,100,6941,1004476,328181
7044,100,7043,1594408,918113
7147,100,7146,1218257,541962
7247,100,7246,1290626,614331
7352,100,7351,557017,0
7453,100,7452,593274,0
7553,100,7551,590485,0
7654,100,7653,601122,0
7755,100,7753,540499,0
7858,100,7857,561484,0
7958,100,7957,517183,0
8057,100,8056,676876,581
8153,100,8153,1411004,734709
8253,100,8252,1109860,433565
8354,100,8353,1332133,655838
8455,100,8454,682905,6610
8558,100,8556,909446,233151
8658,100,8657,951868,275573
8756,100,8755,1195901,519606
8857,100,8855,995138,318843
8959,100,8958,881877,205582
9063,100,9062,659923,0
9167,100,9166,616402,0
9264,100,9262,666489,0
9363,100,9362,613958,0
9465,100,9464,607219,0
9566,100,9564,632320,0
9669,100,9668,582505,0
9768,100,9766,608117,0
9871,100,9869,508522,0
9968,100,9967,666489,0
10069,100,10068,656640,0
10169,100,10168,871205,194910
10267,100,10266,956683,280388
10371,100,10369,719020,42725
10473,100,10472,713200,36905
10571,100,10570,871903,195608
10669,100,10668,1389493,713198
10774,100,10772,728870,52575
10874,100,10873,728870,52575
10975,100,10974,709171,32876
11077,100,11076,610008,0
11181,100,11179,511380,0
11280,100,11278,542370,0
11380,100,11378,557432,0
11481,100,11480,483124,0
11582,100,11581,556821,0
11683,100,11682,572949,0
11781,100,11779,654632,0
11882,100,11880,635109,0
11981,100,11980,669772,0
12080,100,12079,961670,285375
12180,100,12179,807072,130777
12281,100,12280,841981,165686
12382,100,12381,787124,110829
12484,100,12482,846968,170673
12580,100,12579,1367983,691688
12682,100,12681,1268131,591836
12783,100,12782,1081179,404884
12884,100,12883,876890,200595
12988,100,12987,610008,0
13088,100,13086,598852,0
13192,100,13191,501659,0
13289,100,13288,573751,0
13390,100,13389,587696,0
13492,100,13491,654750,0
13592,100,13591,582469,0
13640,100,13639,787968,111673
13746,100,13744,547394,0
13844,100,13842,682730,6435
13945,100,13943,652419,0
14043,100,14042,565384,0
14148,100,14146,593972,0
14246,100,14244,771551,95256
14344,100,14343,656640,0
14446,100,14444,827366,151071
14545,100,14544,761702,85407
14644,100,14643,1083770,407475
14745,100,14744,896838,220543
14848,100,14847,709171,32876
14950,100,14949,573704,0
15055,100,15053,490320,0
15150,100,15149,674155,0
15251,100,15249,771551,95256
15352,100,15351,619776,0
15452,100,15451,552158,0
15552,100,15551,618375,0
15657,100,15656,588782,0
15754,100,15752,632320,0
15855,100,15853,662999,0
15955,100,15953,637898,0
16056,100,16055,566148,0
16157,100,16156,582118,0
16256,100,16254,669772,0
16361,100,16359,496502,0
16453,100,16452,604859,0
16553,100,16552,550592,0
16650,100,16649,1124200,447905
16751,100,16750,2110654,1434359
16850,100,16850,2612561,1936266
16952,100,16951,2900498,2224203
17051,100,17051,2688869,2012574
17152,100,17152,1476064,799769
17253,100,17252,1135522,459227
17353,100,17353,929647,253352
17454,100,17453,1008449,332154
17554,100,17554,828331,152036
17654,100,17654,854597,178302
17755,100,17754,772045,95750
17855,100,17854,809982,133687
17955,100,17955,997191,320896
18057,100,18056,1128352,452057
18156,100,18156,1397458,721163
18257,100,18256,868343,192048
18358,100,18357,957791,281496
18458,100,18457,969048,292753
18558,100,18557,1012197,335902
18658,100,18658,869826,193531
18759,100,18758,1164202,487907
18860,100,18859,1314774,638479
18960,100,18959,819956,143661
19060,100,19060,954605,278310
19161,100,19160,760112,83817
19262,100,19261,824943,148648
19363,100,19362,391280,0
19463,100,19462,519912,0
19564,100,19563,539352,0
19665,100,19664,483382,0
19766,100,19765,477202,0
19866,100,19865,513475,0
19969,100,19968,453491,0
20067,100,20066,506952,0
20168,100,20167,484272,0
20269,100,20268,511812,0
20370,100,20370,497232,0
20470,100,20469,530245,0
20571,100,20571,513475,0
20672,100,20671,516672,0
20772,100,20771,519912,0
20873,100,20872,533217,0
20973,100,20972,490752,0
21074,100,21073,430824,0
21174,100,21174,517974,0
21275,100,21274,549072,0
21375,100,21375,586708,0
21475,100,21474,863058,186763
21576,100,21575,788931,112636
21676,100,21676,795021,118726
21777,100,21776,869826,193531
21877,100,21876,725203,48908
21977,100,21977,839589,163294
22078,100,22077,899748,223453
22178,100,22178,790034,113739
22280,100,22279,963419,287124
22380,100,22379,773829,97534
22481,100,22480,433683,0
22582,100,22582,467159,0
22682,100,22681,477202,0
22783,100,22782,487717,0
22886,100,22884,505829,0
23001,100,22999,413126,0
23097,100,23096,604751,0
23197,100,23196,493559,0
23294,100,23293,657421,0
23396,100,23394,660210,0
23498,100,23496,666793,0
23598,100,23596,618375,0
23703,100,23701,545400,0
23802,100,23801,517860,0
23902,100,23900,570811,0
24003,100,24001,540459,0
24106,100,24103,495180,0
24210,100,24208,478962,0
24302,100,24301,618375,0
24407,100,24404,522260,0
24502,100,24501,613958,0
24608,100,24607,544281,0
24705,100,24703,618375,0
24806,100,24804,568173,0
24902,100,24901,757202,80907
25005,100,25003,687384,11089
25108,100,25106,649054,0
25207,100,25205,686188,9893
25308,100,25307,674155,0
25410,100,25409,535836,0
25508,100,25507,696038,19743
25612,100,25611,491611,0
25711,100,25710,570811,0
25812,100,25811,618375,0
25913,100,25911,715737,39442
26014,100,26012,617444,0
26114,100,26113,690888,14593
26217,100,26216,584877,0
26312,100,26311,870047,193752
26414,100,26413,755136,78841
26517,100,26516,556260,0
26624,100,26622,448834,0
26719,100,26718,647755,0
26818,100,26817,621164,0
26918,100,26917,807667,131372
27020,100,27019,619776,0
27126,100,27123,572940,0
27227,100,27225,569700,0
27327,100,27326,485460,0
27428,100,27427,561600,0
27524,100,27523,707622,31327
27627,100,27626,475479,0
27724,100,27723,663206,0
27823,100,27822,1006553,330258
27927,100,27924,696038,19743
28027,100,28026,709171,32876
28124,100,28123,901825,225530
28225,100,28224,956683,280388
28325,100,28324,901825,225530
28427,100,28425,782137,105842
28527,100,28525,851955,175660
28628,100,28627,916786,240491
28729,100,28727,841981,165686
28828,100,28827,1124200,447905
28929,100,28928,871903,195608
29033,100,29031,559806,0
29132,100,29131,650073,0
29231,100,29230,817046,140751
29332,100,29331,956683,280388
29432,100,29431,841981,165686
29532,100,29531,866916,190621
29637,100,29635,613958,0
29739,100,29737,617241,0
29835,100,29834,996579,320284
29938,100,29937,689472,13177
30041,100,30039,598852,0
30140,100,30138,685310,9015
30239,100,30238,873331,197036
30339,100,30338,820800,144505
30387,100,30386,1126241,449946
30489,100,30488,827020,150725
30591,100,30589,782137,105842
30696,100,30694,518328,0
30797,100,30795,643092,0
30899,100,30897,525170,0
30997,100,30995,713200,36905
31093,100,31092,876890,200595
31197,100,31196,699321,23026
31296,100,31295,784684,108389
31399,100,31398,613152,0
31501,100,31500,601122,0
31601,100,31599,591796,0
31701,100,31700,640760,0
31803,100,31802,584801,0
31902,100,31901,610449,0
31996,100,31995,1877060,1200765
32102,100,32101,699321,23026
32205,100,32203,638429,0
32305,100,32303,612797,0
32406,100,32405,554489,0
32506,100,32505,559153,0
32610,100,32608,521100,0
32711,100,32709,522720,0
32809,100,32808,597794,0
32911,100,32910,457919,0
33009,100,33008,612797,0
33108,100,33107,623808,0
33208,100,33207,891851,215556
33310,100,33309,564710,0
33413,100,33411,680261,3966
33511,100,33510,702604,26309
33614,100,33612,574560,0
33711,100,33710,802085,125790
33814,100,33813,643476,0
33909,100,33908,1392139,715844
34014,100,34012,986874,310579
34119,100,34118,589458,0
34214,100,34213,909446,233151
34315,100,34314,940353,264058
34417,100,34416,812059,135764
34525,100,34522,617824,0
34629,100,34627,470035,0
34723,100,34721,629102,0
34826,100,34825,504900,0
34924,100,34923,601122,0
35027,100,35026,573143,0
35129,100,35128,511380,0
35229,100,35228,569127,0
35324,100,35323,807667,131372
35427,100,35426,653356,0
35528,100,35526,584801,0
35632,100,35631,550260,0
35730,100,35728,575474,0
35834,100,35833,542160,0
35934,100,35932,572940,0
36033,100,36032,597348,0
36134,100,36133,556994,0
36235,100,36233,530491,0
36335,100,36334,593972,0
36434,100,36433,650087,0
36539,100,36537,506520,0
36637,100,36636,563393,0
36737,100,36735,633765,0
36836,100,36834,721567,45272
36938,100,36936,538168,0
37040,100,37038,613668,0
37139,100,37138,671366,0
37236,100,37235,1086345,410050
37339,100,37337,548294,0
37441,100,37439,685310,9015
37543,100,37542,626770,0
37646,100,37644,474120,0
37743,100,37742,581861,0
37847,100,37846,534060,0
37949,100,37947,525170,0
38045,100,38043,742003,65708
38142,100,38141,931747,255452
38242,100,38240,976631,300336
38346,100,38344,750971,74676
38446,100,38445,699321,23026
38545,100,38544,936734,260439
38646,100,38644,802085,125790
38746,100,38745,991592,315297
38849,100,38848,759639,83344
38950,100,38948,702604,26309
39050,100,39049,719020,42725
39146,100,39145,1661957,985662
39249,100,39248,1231751,555456
39356,100,39355,689122,12827
39454,100,39453,692755,16460
39555,100,39554,722304,46009
39655,100,39654,833262,156967
39757,100,39756,704833,28538
39857,100,39856,666845,0
39956,100,39955,836459,160164
40055,100,40054,956683,280388
40157,100,40155,861929,185634
40256,100,40255,1182782,506487
40361,100,40359,607219,0
40461,100,40460,689329,13034
40562,100,40560,596459,0
40663,100,40662,626770,0
40766,100,40765,675735,0
40863,100,40862,486872,0
40964,100,40963,605786,0
41065,100,41064,549826,0
41159,100,41158,1841209,1164914
41261,100,41260,1045329,369034
41363,100,41362,757202,80907
41466,100,41463,926760,250465
41567,100,41566,621164,0
41671,100,41670,451440,0
41768,100,41767,607219,0
41871,100,41870,568479,0
41971,100,41970,603454,0
42073,100,42072,563393,0
42175,100,42174,519480,0
42269,100,42268,888271,211976
42373,100,42372,685027,8732
42473,100,42471,662999,0
42574,100,42573,666489,0
42672,100,42671,846968,170673
42776,100,42774,632320,0
42874,100,42873,751852,75557
42976,100,42975,718778,42483
43079,100,43078,538548,0
43179,100,43177,626770,0
43280,100,43279,561484,0
43381,100,43379,530903,0
43478,100,43477,715737,39442
43579,100,43578,666489,0
43682,100,43681,633765,0
43781,100,43780,668577,0
43831,100,43829,984960,308665
43931,100,43930,810950,134655
44032,100,44031,669772,0
44133,100,44131,618375,0
44233,100,44232,727145,50850
44337,100,44335,527081,0
44442,100,44440,479042,0
44537,100,44536,608117,0
44641,100,44639,493559,0
44741,100,44739,538920,0
44840,100,44839,605786,0
44939,100,44938,696466,20171
45040,100,45038,646790,0
45140,100,45139,682905,6610
45243,100,45242,640223,0
45341,100,45340,620524,0
45441,100,45440,679622,3327
45542,100,45541,676339,44
45644,100,45643,605786,0
45747,100,45745,601617,0
45847,100,45845,570811,0
45945,100,45944,612797,0
46049,100,46048,571430,0
46149,100,46148,582469,0
46247,100,46246,764919,88624
46345,100,46344,992424,316129
46447,100,46445,836994,160699
46545,100,46544,1152880,476585
46646,100,46644,1131370,455075
46747,100,46746,767176,90881
46847,100,46846,931747,255452
46951,100,46949,712454,36159
47052,100,47051,601641,0
47154,100,47152,631164,0
47254,100,47253,524178,0
47357,100,47356,589120,0
47456,100,47454,612781,0
47557,100,47556,521846,0
47660,100,47659,545400,0
47758,100,47756,638429,0
47858,100,47857,771769,95474
47958,100,47957,584907,0
48060,100,48059,587696,0
48162,100,48160,671072,0
48261,100,48260,649054,0
48366,100,48363,507969,0
48466,100,48464,495179,0
48567,100,48565,549826,0
48663,100,48661,600825,0
48760,100,48759,702345,26050
48861,100,48860,557722,0
48962,100,48961,742241,65946
49068,100,49066,910181,233886
49163,100,49162,881877,205582
49267,100,49265,640223,0
49368,100,49367,640687,0
49470,100,49468,531173,0
49568,100,49567,712454,36159
49667,100,49666,757202,80907
49767,100,49767,936734,260439
49866,100,49865,1109860,433565
49968,100,49967,856942,180647
50073,100,50071,591796,0
50173,100,50171,589015,0
50276,100,50273,515614,0
50373,100,50371,739819,63524
50477,100,50476,611857,0
50576,100,50575,582469,0
50682,100,50680,547633,0
50782,100,50780,540540,0
50878,100,50877,676944,649
50979,100,50978,630984,0
51082,100,51080,555748,0
51183,100,51182,516240,0
51283,100,51282,578683,0
51388,100,51387,480078,0
51482,100,51481,593274,0
51584,100,51582,577806,0
51684,100,51683,629102,0
51786,100,51785,576771,0
51887,100,51886,598791,0
51991,100,51989,524339,0
52091,100,52089,545400,0
52188,100,52186,615112,0
52284,100,52283,927431,251136
52382,100,52381,1360813,684518
52484,100,52483,991516,315221
52591,100,52590,475845,0
52691,100,52690,557660,0
52792,100,52791,576771,0
52893,100,52892,579958,0
52992,100,52991,573143,0
53094,100,53092,617444,0
53196,100,53194,546193,0
53296,100,53295,575205,0
53396,100,53395,547494,0
53497,100,53495,612781,0
53598,100,53597,528992,0
53696,100,53695,590485,0
53797,100,53796,660210,0
53897,100,53896,758419,82124
53997,100,53995,827020,150725
54100,100,54098,600825,0
54196,100,54195,926760,250465
54297,100,54296,1011540,335245
54399,100,54398,822219,145924
54501,100,54499,824083,147788
54602,100,54601,682521,6226
54704,100,54702,552158,0
54803,100,54801,676944,649
54903,100,54902,679732,3437
55003,100,55001,660210,0
55108,100,55106,596459,0
55207,100,55206,612781,0
55307,100,55306,552158,0
55407,100,55405,584907,0
55508,100,55506,679732,3437
55612,100,55610,528992,0
55711,100,55710,540459,0
55812,100,55810,557660,0
55910,100,55909,635109,0
56013,100,56011,603454,0
56113,100,56111,482208,0
56213,100,56211,575474,0
56315,100,56313,549826,0
56416,100,56414,565304,0
56518,100,56516,572949,0
56619,100,56617,487080,0
56719,100,56718,500039,0
56823,100,56821,533090,0
56919,100,56918,640760,0
57019,100,57018,598791,0
57121,100,57120,538548,0
57223,100,57221,565764,0
57323,100,57322,559190,0
57426,100,57424,561600,0
57526,100,57524,534022,0
57577,100,57576,528992,0
57675,100,57673,635264,0
57776,100,57774,563393,0
57876,100,57875,519436,0
57971,100,57970,996579,320284
58072,100,58071,991592,315297
58177,100,58176,671258,0
58278,100,58277,507856,0
58380,100,58379,521347,0
58476,100,58475,782925,106630
58582,100,58580,658067,0
58680,100,58679,624439,0
58781,100,58779,659414,0
58884,100,58882,516240,0
58983,100,58981,636097,0
59086,100,59084,522720,0
