Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,100,35,3219600,2234112
132,100,131,2780563,1795075
241,100,240,2904394,1918906
337,100,336,3236486,2250998
438,100,437,3000082,2014594
538,100,537,1857461,871973
638,100,637,1756145,770657
739,100,738,1711116,725628
839,100,838,1829318,843830
939,100,938,1761774,776286
1040,100,1039,1744888,759400
1141,100,1140,1682972,697484
1241,100,1240,1379024,393536
1344,100,1343,892424,0
1442,100,1441,1457826,472338
1544,100,1543,938589,0
1644,100,1643,729138,0
1695,100,1693,728509,0
1796,100,1794,778100,0
1897,100,1896,802551,0
1997,100,1996,726277,0
2098,100,2097,755290,0
2199,100,2198,786013,0
2300,100,2299,728545,0
2401,100,2400,692801,0
2502,100,2501,777913,0
2601,100,2600,1388582,403094
2701,100,2700,1052561,67073
2802,100,2801,779558,0
2903,100,2902,761628,0
3006,100,3005,690076,0
3106,100,3105,785419,0
3210,100,3209,941678,0
3310,100,3310,710885,0
3413,100,3412,675084,0
3512,100,3511,579136,0
3613,100,3612,567237,0
3713,100,3713,580197,0
3815,100,3814,544212,0
3914,100,3914,748569,0
4014,100,4014,720216,0
4116,100,4115,544281,0
4217,100,4216,643377,0
4317,100,4316,563651,0
4417,100,4417,518292,0
4518,100,4518,709776,0
4618,100,4617,873361,0
,,,,
