Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,87,38,3504057,2390600
141,87,139,3168863,2055406
243,87,241,3096088,1982631
346,87,343,3869384,2755927
442,87,440,3490512,2377055
542,87,540,2635054,1521597
649,87,646,1879481,766024
747,87,744,1779032,665575
849,87,846,1219317,105860
950,87,947,1251074,137617
1048,87,1046,1437618,324161
1148,87,1146,1272706,159249
1254,87,1251,1387428,273971
1342,87,1340,1803293,689836
1442,87,1441,1121209,7752
1542,87,1541,871960,0
1660,87,1656,837131,0
1760,87,1756,747547,0
1858,87,1855,844996,0
1958,87,1956,601122,0
2059,87,2058,612781,0
2105,87,2104,966657,0
2204,87,2203,954240,0
2310,87,2308,818252,0
2406,87,2405,986605,0
2506,87,2505,1026746,0
2609,87,2608,804384,0
2712,87,2710,634464,0
2813,87,2811,549826,0
2913,87,2912,702604,0
3008,87,3007,951695,0
3110,87,3109,787124,0
3210,87,3209,1133220,19763
3310,87,3309,1006553,0
3413,87,3410,1071304,0
3513,87,3512,946708,0
3618,87,3616,623562,0
3717,87,3715,699321,0
3816,87,3815,712454,0
3913,87,3912,1174391,60934
4013,87,4012,1033335,0
4114,87,4113,1167221,53764
4215,87,4214,1095520,0
4317,87,4315,1511385,397928
4409,87,4409,1289112,175655
4510,87,4509,1002308,0
4610,87,4610,957791,0
4712,87,4711,395255,0
4812,87,4811,524772,0
4913,87,4912,1349491,236034
5013,87,5012,1096653,0
5114,87,5114,541728,0
5213,87,5213,1054346,0
5314,87,5313,663206,0
5415,87,5414,577843,0
5516,87,5515,529334,0
5616,87,5616,558792,0
5716,87,5716,528012,0
5817,87,5816,506952,0
5918,87,5917,472932,0
6018,87,6018,493991,0
6119,87,6119,472068,0
6224,87,6223,241092,0
6324,87,6323,517696,0
6427,87,6426,1161555,48098
,,,,
