Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
129,89,127,1220492,651230
141,89,140,3225906,2656644
200,89,200,2953368,2384106
301,89,300,2475048,1905786
402,89,401,2606111,2036849
502,89,501,2599735,2030473
604,89,603,2377477,1808215
703,89,702,2680993,2111731
804,89,803,1743433,1174171
904,89,904,1088934,519672
1005,89,1004,735436,166174
1106,89,1105,461580,0
1208,89,1207,467159,0
1307,89,1307,520077,0
1409,89,1407,439907,0
1525,89,1523,458232,0
1619,89,1618,624439,55177
1711,89,1711,1411004,841742
1813,89,1812,870535,301273
1914,89,1913,1195236,625974
2017,89,2016,975110,405848
2121,89,2120,936437,367175
2221,89,2220,925862,356600
2321,89,2318,866916,297654
2423,89,2421,574560,5298
2523,89,2522,587692,18430
2618,89,2617,1317792,748530
2721,89,2720,868123,298861
2825,89,2823,679622,110360
2925,89,2924,685310,116048
3026,89,3025,605786,36524
3125,89,3124,1504215,934953
3217,89,3217,1317792,748530
3324,89,3323,851786,282524
3427,89,3426,610675,41413
3530,89,3529,654750,85488
3632,89,3631,523169,0
3733,89,3731,633765,64503
3833,89,3832,551926,0
3930,89,3928,797817,228555
4030,89,4029,643507,74245
4131,89,4130,758419,189157
4230,89,4228,936734,367472
4332,89,4330,1022042,452780
4427,89,4426,1305773,736511
4533,89,4532,622097,52835
4638,89,4637,586327,17065
4740,89,4739,506520,0
4838,89,4836,547494,0
4939,89,4937,549826,0
5039,89,5037,615112,45850
5134,89,5133,1504215,934953
5232,89,5231,1705242,1135980
5333,89,5332,1674412,1105150
5433,89,5433,1823851,1254589
5534,89,5533,1676297,1107035
5635,89,5634,1332133,762871
5737,89,5736,1174391,605129
5838,89,5837,1066839,497577
5941,89,5940,981245,411983
6040,89,6039,952118,382856
6140,89,6139,1102690,533428
6241,89,6240,868672,299410
6341,89,6340,881790,312528
6442,89,6441,980798,411536
6541,89,6540,722675,153413
6643,89,6642,1132503,563241
6747,89,6746,633657,64395
