Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
101,100,100,2423589,1751736
190,100,188,1978460,1306607
293,100,292,2516016,1844163
389,100,388,2437214,1765361
490,100,489,2425957,1754104
590,100,589,1705487,1033634
690,100,689,1300223,628370
791,100,790,1107880,436027
892,100,890,1202633,530780
992,100,991,1322737,650884
1092,100,1091,1227050,555197
1194,100,1193,1070846,398993
1298,100,1297,1189974,518121
1412,100,1411,936057,264204
1510,100,1507,817020,145167
1604,100,1603,889804,217951
1710,100,1708,887891,216038
1816,100,1814,543060,0
1914,100,1913,574860,0
2004,100,2003,1288002,616149
2107,100,2106,992503,320650
2201,100,2200,702604,30751
2302,100,2301,529632,0
2403,100,2402,453769,0
2504,100,2503,464863,0
2604,100,2603,516672,0
2705,100,2704,521531,0
2806,100,2805,492371,0
2907,100,2907,490077,0
3007,100,3006,686188,14335
3107,100,3106,1413713,741860
3208,100,3207,946533,274680
3308,100,3308,536979,0
3409,100,3408,478318,0
3510,100,3509,529004,0
3611,100,3610,477202,0
3711,100,3711,524771,0
3812,100,3812,495611,0
3913,100,3912,485892,0
4016,100,4015,539352,0
4115,100,4114,478790,0
4216,100,4215,588297,0
4315,100,4315,528357,0
4416,100,4416,521322,0
4519,100,4518,476086,0
4618,100,4617,444842,0
4720,100,4719,503919,0
4820,100,4819,493425,0
4921,100,4920,483898,0
5022,100,5021,549072,0
5121,100,5120,1430599,758746
5221,100,5220,1528627,856774
5321,100,5321,1515029,843176
5422,100,5421,1746268,1074415
5523,100,5522,1366338,694485
5623,100,5623,1109765,437912
5724,100,5723,874813,202960
5824,100,5823,884787,212934
5924,100,5924,819956,148103
6025,100,6024,954605,282752
6125,100,6125,765099,93246
6225,100,6225,962502,290649
6327,100,6326,896838,224985
6427,100,6426,944631,272778
6527,100,6526,889774,217921
6630,100,6629,665359,0
6727,100,6726,1277215,605362
6828,100,6827,687614,15761
6929,100,6928,884787,212934
7029,100,7029,807905,136052
7131,100,7130,641755,0
7231,100,7231,849878,178025
7332,100,7331,836301,164448
7433,100,7432,682905,11052
7533,100,7533,498756,0
7634,100,7633,495611,0
7735,100,7734,563444,0
7835,100,7834,506952,0
7936,100,7935,466446,0
8037,100,8036,597868,0
8138,100,8137,460464,0
8238,100,8237,863481,191628
8339,100,8338,1118202,446349
8439,100,8439,564005,0
8539,100,8539,547683,0
8640,100,8639,1456865,785012
8744,100,8744,949121,277268
8841,100,8840,755125,83272
8942,100,8941,580326,0
9042,100,9041,570175,0
9145,100,9143,529632,0
9244,100,9242,590016,0
9342,100,9341,740653,68800
9444,100,9442,738552,66699
9545,100,9544,662179,0
9645,100,9644,754125,82272
9746,100,9744,769796,97943
9846,100,9845,671106,0
9951,100,9950,722831,50978
10049,100,10048,738503,66650
10149,100,10148,716234,44381
10250,100,10248,730741,58888
10352,100,10349,773538,101685
10452,100,10450,802982,131129
10551,100,10550,939773,267920
10653,100,10651,731785,59932
10754,100,10753,736320,64467
10855,100,10854,674454,2601
10956,100,10953,748595,76742
11056,100,11055,740784,68931
11155,100,11155,764953,93100
11257,100,11256,736320,64467
11358,100,11357,725161,53308
11458,100,11457,716234,44381
11559,100,11558,744131,72278
11660,100,11659,783581,111728
11761,100,11760,719582,47729
11862,100,11861,711470,39617
11964,100,11963,736320,64467
12063,100,12062,774673,102820
12164,100,12163,760093,88240
12265,100,12264,741505,69652
12366,100,12365,728107,56254
12466,100,12465,787633,115780
12567,100,12565,653587,0
12667,100,12666,786013,114160
12768,100,12767,781153,109300
12869,100,12868,773053,101200
12971,100,12970,785813,113960
13069,100,13068,709539,37686
13172,100,13171,720698,48845
13272,100,13271,750373,78520
13373,100,13372,743893,72040
13474,100,13472,681642,9789
13574,100,13573,744082,72229
13675,100,13674,711771,39918
13777,100,13776,729625,57772
13879,100,13877,676686,4833
13977,100,13976,940068,268215
14078,100,14077,793723,121870
14179,100,14178,698380,26527
14280,100,14279,762380,90527
14380,100,14379,725161,53308
14482,100,14481,726277,54424
14583,100,14581,701728,29875
14684,100,14682,771307,99454
14790,100,14789,735204,63351
14887,100,14885,792607,120754
14986,100,14985,696771,24918
15087,100,15086,725161,53308
15187,100,15186,684497,12644
15288,100,15287,725161,53308
15389,100,15388,768680,96827
15490,100,15489,874783,202930
15591,100,15590,748595,76742
15642,100,15641,795134,123281
15743,100,15741,716234,44381
15843,100,15842,711771,39918
15944,100,15943,741899,70046
16045,100,16044,807690,135837
16145,100,16144,702187,30334
16246,100,16245,782773,110920
16346,100,16345,665527,0
16448,100,16447,692801,20948
16550,100,16549,719582,47729
16649,100,16648,789210,117357
16751,100,16750,771307,99454
16851,100,16850,739717,67864
16951,100,16950,777145,105292
17052,100,17051,718466,46613
17154,100,17153,745247,73394
17254,100,17253,658832,0
17357,100,17356,667136,0
17456,100,17454,832155,160302
,,17557,791491,119638
