Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
46,100,42,3093631,2160746
109,100,107,3331577,2398692
198,100,197,3943770,3010885
308,100,305,3430536,2497651
406,100,404,2527522,1594637
507,100,505,1400087,467202
608,100,606,1387428,454543
711,100,709,1266035,333150
810,100,807,1597329,664444
908,100,906,1393072,460187
1009,100,1007,1682985,750100
1108,100,1106,1289530,356645
1215,100,1213,982381,49496
1318,100,1315,1292006,359121
1419,100,1416,1463823,530938
1523,100,1519,1089193,156308
1623,100,1619,769273,0
1723,100,1720,809407,0
1825,100,1822,703807,0
1922,100,1919,983130,50245
2021,100,2018,940435,7550
2123,100,2120,847344,0
2221,100,2218,1016684,83799
2328,100,2325,791003,0
2417,100,2415,1796123,863238
2523,100,2522,901927,0
2614,100,2614,673056,0
2715,100,2715,487555,0
2815,100,2815,959565,26680
2916,100,2915,1967253,1034368
3016,100,3016,1479686,546801
3117,100,3116,827208,0
3219,100,3218,492371,0
3319,100,3319,459348,0
3420,100,3419,495657,0
3519,100,3519,601499,0
3620,100,3619,521690,0
3722,100,3722,438147,0
3822,100,3821,438147,0
3925,100,3924,453468,0
4023,100,4023,592403,0
4125,100,4124,471623,0
4226,100,4226,469391,0
4326,100,4326,494035,0
4427,100,4426,623317,0
4527,100,4526,498852,0
4628,100,4627,474971,0
4729,100,4728,516858,0
4830,100,4829,486730,0
4929,100,4929,1580067,647182
5029,100,5029,1604596,671711
5130,100,5129,1627240,694355
5230,100,5230,1784982,852097
5331,100,5330,1835172,902287
5432,100,5431,1052989,120104
5532,100,5531,765099,0
5633,100,5632,804995,0
5733,100,5732,939644,6759
5834,100,5834,749899,0
5935,100,5934,432852,0
6034,100,6033,1185712,252827
6135,100,6134,889774,0
6235,100,6234,864839,0
6336,100,6335,894761,0
6436,100,6436,864839,0
6537,100,6536,524771,0
6639,100,6638,521575,0
6739,100,6738,536112,0
6839,100,6839,495611,0
6941,100,6940,523554,0
7040,100,7039,1402316,469431
7141,100,7140,545011,0
7244,100,7243,1859701,926816
7344,100,7343,1346738,413853
7446,100,7445,1125418,192533
7549,100,7548,801674,0
7650,100,7648,747228,0
7751,100,7750,807072,0
7853,100,7852,633657,0
7956,100,7954,637274,0
8053,100,8050,1574313,641428
8151,100,8150,787124,0
8254,100,8253,978880,45995
8353,100,8352,1462063,529178
8450,100,8449,1289112,356227
8553,100,8551,880509,0
8656,100,8654,1346950,414065
8757,100,8754,966814,33929
8862,100,8859,784373,0
8961,100,8958,924019,0
9064,100,9061,812020,0
9164,100,9161,819348,0
9267,100,9263,742687,0
9367,100,9363,821680,0
9463,100,9460,966700,33815
9571,100,9567,748250,0
9671,100,9667,750161,0
9771,100,9767,792207,0
9868,100,9865,861318,0
9972,100,9968,796029,0
10075,100,10071,750787,0
10171,100,10168,947001,14116
10265,100,10263,1853484,920599
10363,100,10362,2008610,1075725
10462,100,10461,2069571,1136686
10563,100,10561,1645812,712927
10664,100,10663,1407929,475044
10762,100,10761,2616039,1683154
10863,100,10862,1552737,619852
10964,100,10963,1311931,379046
11064,100,11063,875741,0
11166,100,11165,815173,0
11265,100,11264,797676,0
11367,100,11366,719582,0
11467,100,11466,723996,0
11569,100,11569,587106,0
11670,100,11669,477792,0
11770,100,11769,516672,0
11871,100,11870,471623,0
11971,100,11971,640051,0
12072,100,12072,531245,0
12173,100,12172,524771,0
12273,100,12272,1623088,690203
12374,100,12373,820789,0
12475,100,12474,863136,0
12578,100,12577,726292,0
12677,100,12676,536979,0
12775,100,12775,597348,0
12877,100,12877,550658,0
12977,100,12976,1121181,188296
13078,100,13077,829930,0
13178,100,13177,804995,0
13279,100,13278,849878,0
13379,100,13378,568664,0
13481,100,13480,597599,0
13582,100,13581,562377,0
13681,100,13681,460464,0
13783,100,13782,462696,0
13883,100,13882,502092,0
13984,100,13983,508572,0
14084,100,14084,492371,0
14186,100,14185,467159,0
14286,100,14285,474971,0
14387,100,14386,481666,0
14488,100,14487,478318,0
14588,100,14588,1329283,396398
14689,100,14689,482220,0
14790,100,14789,525512,0
14890,100,14890,554277,0
14992,100,14991,461580,0
15095,100,15094,453769,0
15195,100,15194,492825,0
15295,100,15294,450421,0
15395,100,15394,481666,0
15496,100,15495,503919,0
15547,100,15547,442610,0
15647,100,15646,555984,0
15747,100,15747,505332,0
15849,100,15848,518292,0
15949,100,15949,526391,0
16051,100,16050,487857,0
16150,100,16150,511812,0
16251,100,16250,452589,0
16351,100,16351,476086,0
16452,100,16452,463212,0
16554,100,16552,476086,0
16656,100,16655,794959,0
16754,100,16753,663295,0
16855,100,16854,725161,0
16955,100,16954,746363,0
17057,100,17056,712887,0
17158,100,17157,728509,0
17258,100,17257,722930,0
17358,100,17357,657716,0
17460,100,17459,722930,0
17560,100,17558,676686,0
17661,100,17659,706192,0
17761,100,17760,735793,0
17864,100,17862,748989,0
17964,100,17962,726228,0
18064,100,18063,824893,0
18165,100,18163,1802219,869334
18264,100,18263,1656132,723247
18366,100,18365,1099977,167092
18465,100,18464,1673157,740272
18566,100,18565,1011697,78812
18666,100,18665,787336,0
18767,100,18766,782773,0
18867,100,18866,748595,0
18968,100,18967,694540,0
19070,100,19069,680033,0
19169,100,19168,713953,0
19271,100,19270,740784,0
19374,100,19372,771433,0
19471,100,19470,792493,0
19574,100,19573,744131,0
19673,100,19672,711722,0
19775,100,19773,706192,0
19877,100,19876,739668,0
19977,100,19975,743015,0
20078,100,20076,815173,0
20178,100,20177,718387,0
,,,,
