Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,100,16,2454100,1718285
98,100,97,2105123,1369308
202,100,200,3234130,2498315
298,100,298,2986468,2250653
399,100,398,1556786,820971
499,100,499,1375351,639536
600,100,599,1103219,367404
700,100,699,1165135,429320
801,100,800,1187649,451834
900,100,900,1103219,367404
1002,100,1001,878478,142663
1104,100,1103,700908,0
1203,100,1202,803833,68018
1303,100,1302,750373,14558
1404,100,1403,769813,33998
1505,100,1504,750777,14962
1619,100,1615,763747,27932
1721,100,1719,1129982,394167
1820,100,1818,718045,0
1916,100,1915,958760,222945
2020,100,2019,683426,0
2121,100,2120,552158,0
2225,100,2223,575486,0
2325,100,2323,546575,0
2417,100,2416,1230968,495153
2521,100,2520,778118,42303
2623,100,2621,702044,0
2723,100,2722,654632,0
2823,100,2822,646265,0
2927,100,2926,590031,0
3021,100,3020,1420282,684467
3115,100,3115,1088190,352375
3216,100,3215,705887,0
3316,100,3315,612161,0
3417,100,3416,464992,0
3518,100,3517,453769,0
3618,100,3617,478318,0
3719,100,3718,409778,0
3820,100,3819,437675,0
3920,100,3920,435443,0
4021,100,4020,472739,0
4122,100,4121,698796,0
4222,100,4221,844891,109076
4323,100,4322,640424,0
4423,100,4422,819956,84141
4524,100,4523,529334,0
4624,100,4624,508311,0
4725,100,4724,497232,0
4826,100,4825,487512,0
4925,100,4925,738720,2905
5026,100,5026,1334912,599097
5126,100,5126,1419342,683527
5227,100,5226,1627603,891788
5327,100,5327,1307706,571891
5427,100,5427,943250,207435
5528,100,5527,627091,0
5629,100,5628,441720,0
5729,100,5728,561484,0
5829,100,5829,435240,0
5931,100,5930,457117,0
6032,100,6031,460574,0
6132,100,6131,477267,0
6232,100,6231,467159,0
6333,100,6332,483898,0
6433,100,6433,1069307,333492
6534,100,6533,687816,0
6634,100,6634,617633,0
6734,100,6733,777567,41752
6834,100,6834,758473,22658
6953,100,6951,779042,43227
7046,100,7045,781567,45752
7144,100,7143,920106,184291
7243,100,7242,1068480,332665
7346,100,7345,789408,53593
7444,100,7443,1682972,947157
7545,100,7544,1632314,896499
7649,100,7646,1704227,968412
7753,100,7750,948204,212389
7849,100,7847,1429682,693867
7950,100,7947,1255193,519378
8057,100,8054,726082,0
8150,100,8148,1525370,789555
8244,100,8243,1266451,530636
8344,100,8343,1144044,408229
8444,100,8443,955334,219519
8545,100,8544,1427195,691380
8652,100,8651,1063330,327515
8746,100,8746,669772,0
8847,100,8846,504489,0
8948,100,8947,581817,0
9048,100,9047,526392,0
9149,100,9148,485460,0
9249,100,9249,451440,0
9350,100,9350,408662,0
9452,100,9451,441023,0
9551,100,9550,474455,0
9652,100,9652,540540,0
9754,100,9753,454949,0
9854,100,9854,443726,0
9955,100,9954,454885,0
10056,100,10055,448190,0
10156,100,10156,491709,0
10257,100,10256,1655746,919931
10357,100,10356,1620562,884747
10457,100,10456,1160423,424608
10558,100,10557,628427,0
10658,100,10657,483466,0
10758,100,10758,461159,0
10859,100,10859,437675,0
10960,100,10959,491940,0
11061,100,11060,451440,0
11161,100,11161,507297,0
11263,100,11262,483898,0
11363,100,11362,408662,0
11463,100,11463,489477,0
11564,100,11564,486129,0
11667,100,11666,459348,0
11766,100,11765,477202,0
11867,100,11867,490593,0
11968,100,11968,454885,0
12068,100,12068,433212,0
12169,100,12169,486774,0
12270,100,12269,451066,0
12370,100,12369,1144112,408297
12472,100,12471,907133,171318
12571,100,12571,768268,32453
12672,100,12671,697526,0
12773,100,12772,493991,0
12873,100,12872,510192,0
12974,100,12973,412482,0
13076,100,13075,489477,0
13176,100,13175,444906,0
13277,100,13276,506952,0
13377,100,13377,471623,0
13478,100,13477,464928,0
13580,100,13578,397992,0
13681,100,13679,525960,0
13791,100,13788,793684,57869
13895,100,13892,711278,0
13997,100,13994,654368,0
14095,100,14093,794527,58712
14194,100,14191,788385,52570
14287,100,14285,1553513,817698
14390,100,14388,974211,238396
14492,100,14489,894470,158655
14592,100,14590,871488,135673
14693,100,14691,874771,138956
14796,100,14792,798363,62548
14893,100,14891,1029081,293266
14994,100,14992,826992,91177
15098,100,15094,914280,178465
15198,100,15195,807496,71681
15301,100,15298,705427,0
15401,100,15398,726450,0
15500,100,15497,821680,85865
15601,100,15598,782042,46227
15702,100,15699,761628,25813
15802,100,15799,820494,84679
15905,100,15902,741067,5252
16010,100,16006,692308,0
16107,100,16103,805867,70052
16206,100,16204,703807,0
16307,100,16304,685987,0
16409,100,16405,726487,0
16510,100,16506,757267,21452
16561,100,16558,805867,70052
16661,100,16657,763747,27932
16757,100,16755,825032,89217
16858,100,16854,897753,161938
16958,100,16955,858355,122540
17058,100,17056,943718,207903
17158,100,17155,907603,171788
17261,100,17258,819454,83639
17361,100,17358,788775,52960
17463,100,17460,796032,60217
17564,100,17561,831006,95191
17664,100,17661,905913,170098
17762,100,17761,885235,149420
17862,100,17861,627094,0
17962,100,17961,755136,19321
18060,100,18059,694183,0
18162,100,18161,688555,0
18263,100,18262,1026275,290460
18362,100,18361,1316146,580331
18458,100,18457,1139774,403959
18558,100,18557,1002820,267005
18658,100,18658,846157,110342
18759,100,18758,851955,116140
18859,100,18859,807072,71257
18960,100,18959,817046,81231
19060,100,19060,856569,120754
19160,100,19160,909722,173907
19261,100,19260,730190,0
19361,100,19360,871157,135342
19462,100,19461,934657,198842
19563,100,19562,899748,163933
19662,100,19662,814969,79154
19763,100,19763,974553,238738
19863,100,19863,951322,215507
19964,100,19964,814969,79154
20064,100,20063,829930,94115
20165,100,20165,859852,124037
20266,100,20265,844891,109076
20366,100,20365,790034,54219
20466,100,20466,889774,153959
20567,100,20566,781764,45949
20667,100,20667,859852,124037
20768,100,20767,974553,238738
20868,100,20868,817046,81231
20968,100,20968,572683,0
21069,100,21068,456300,0
21170,100,21169,400851,0
21272,100,21271,485013,0
21371,100,21371,496773,0
21472,100,21472,434799,0
21573,100,21572,989515,253700
21673,100,21673,748061,12246
21774,100,21773,570326,0
21875,100,21874,510192,0
21976,100,21975,495611,0
22076,100,22075,479412,0
22177,100,22176,524728,0
22277,100,22277,493991,0
22379,100,22379,456001,0
22479,100,22479,432096,0
22581,100,22580,499520,0
22681,100,22680,544133,0
22781,100,22781,497188,0
22882,100,22881,481032,0
22983,100,22982,544624,0
23084,100,23083,482782,0
23184,100,23184,532781,0
23285,100,23284,777673,41858
23385,100,23384,873361,137546
23485,100,23485,809982,74167
23586,100,23585,886491,150676
23687,100,23685,869826,134011
23785,100,23784,1069464,333649
23886,100,23885,1132815,397000
23986,100,23985,1018114,282299
24086,100,24085,1038062,302247
24187,100,24186,1167083,431268
24287,100,24286,1066555,330740
24387,100,24387,1016684,280869
24488,100,24487,1066555,330740
24588,100,24588,921931,186116
24689,100,24688,1021671,285856
24789,100,24788,1081516,345701
24895,100,24893,1016684,280869
24994,100,24992,1030046,294231
25094,100,25093,1097591,361776
25198,100,25196,1379024,643209
25298,100,25296,1379024,643209
25398,100,25396,1187649,451834
25499,100,25497,1345252,609437
25598,100,25596,1193278,457463
25699,100,25697,1221421,485606
25799,100,25797,1159506,423691
25899,100,25898,1232679,496864
26001,100,25999,1101464,365649
26101,100,26099,1322737,586922
26200,100,26198,1318798,582983
26300,100,26298,1182021,446206
26400,100,26399,1243936,508121
26500,100,26499,1260822,525007
26601,100,26599,1136991,401176
26701,100,26701,936216,200401
26805,100,26803,688555,0
26902,100,26901,953102,217287
27003,100,27002,666040,0
27103,100,27103,941845,206030
27204,100,27203,784242,48427
27306,100,27305,998131,262316
27402,100,27401,705441,0
