Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
7,100,4,2955530,2197152
102,100,100,2428493,1670115
210,100,208,2944273,2185895
301,100,300,2218343,1459965
401,100,400,1518220,759842
501,100,501,1307482,549104
601,100,601,1021753,263375
708,100,706,1159784,401406
802,100,801,1235782,477404
902,100,902,735793,0
1004,100,1003,611638,0
1105,100,1104,749167,0
1206,100,1205,722880,0
1305,100,1304,816463,58085
1423,100,1419,677802,0
1520,100,1516,806387,48009
1617,100,1615,854323,95945
1719,100,1715,700434,0
1819,100,1816,1025798,267420
1921,100,1918,810580,52202
2023,100,2020,782042,23664
2127,100,2123,814685,56307
2225,100,2222,897546,139168
2328,100,2324,855199,96821
2429,100,2425,748250,0
2527,100,2524,807330,48952
2626,100,2623,947001,188623
2729,100,2725,934259,175881
2832,100,2828,837045,78667
2925,100,2922,1824803,1066425
3020,100,3019,2176138,1417760
3125,100,3123,1101464,343086
3224,100,3222,1061568,303190
3325,100,3323,1294216,535838
3424,100,3422,1373087,614709
3528,100,3525,874903,116525
3631,100,3628,754062,0
3729,100,3726,847344,88966
3830,100,3828,863649,105271
3938,100,3934,722517,0
4034,100,4032,957259,198881
4125,100,4124,1451958,693580
4235,100,4232,742687,0
4333,100,4330,754062,0
4436,100,4433,734587,0
4538,100,4534,720007,0
4635,100,4633,793700,35322
4741,100,4737,705427,0
4840,100,4836,742687,0
4934,100,4932,1116425,358047
5032,100,5030,2183308,1424930
5128,100,5127,1881090,1122712
5229,100,5228,2261105,1502727
5329,100,5328,2024959,1266581
5429,100,5428,968244,209866
5531,100,5529,797649,39271
5642,100,5639,752407,0
5744,100,5741,773467,15089
5845,100,5842,731347,0
5943,100,5940,818963,60585
6045,100,6042,746339,0
6147,100,6144,711705,0
6245,100,6242,789037,30659
6345,100,6342,791368,32990
6445,100,6442,744735,0
6550,100,6547,723247,0
6647,100,6645,831006,72628
6749,100,6747,780740,22362
6848,100,6845,1020203,261825
6951,100,6948,768802,10424
7051,100,7047,974196,215818
7146,100,7144,2471375,1712997
7249,100,7246,1588234,829856
7354,100,7351,953568,195190
7451,100,7449,1365917,607539
7552,100,7550,1322963,564585
7658,100,7653,924019,165641
7745,100,7745,1417688,659310
7846,100,7845,554489,0
7946,100,7946,590001,0
8048,100,8047,539352,0
8147,100,8147,824083,65705
8249,100,8248,1522707,764329
8352,100,8351,874863,116485
8451,100,8450,569808,0
8551,100,8550,1298173,539795
8651,100,8650,590492,0
8751,100,8751,1104216,345838
8852,100,8851,636286,0
8953,100,8952,518292,0
9053,100,9052,506952,0
9154,100,9153,442139,0
9255,100,9254,522720,0
9356,100,9355,431452,0
9458,100,9458,483382,0
9556,100,9556,503712,0
9657,100,9656,489200,0
9758,100,9757,484272,0
9859,100,9858,526392,0
9959,100,9959,526391,0
10060,100,10060,485892,0
10161,100,10160,464928,0
10261,100,10261,659923,0
10362,100,10361,630374,0
10462,100,10462,628895,0
10563,100,10562,506952,0
10664,100,10663,462780,0
10764,100,10764,385800,0
10865,100,10864,444370,0
10966,100,10965,457117,0
11067,100,11067,472352,0
11168,100,11167,469391,0
11270,100,11269,490593,0
11370,100,11369,662552,0
11470,100,11469,587325,0
11570,100,11570,463812,0
11674,100,11673,477202,0
11787,100,11784,728515,0
11884,100,11881,787716,29338
11985,100,11982,758887,509
12085,100,12083,741067,0
12181,100,12179,894757,136379
12286,100,12283,744307,0
12386,100,12383,773095,14717
12480,100,12479,1081612,323234
12584,100,12581,1595360,836982
12683,100,12681,1248158,489780
12785,100,12783,891968,133590
12890,100,12886,818963,60585
12992,100,12989,735200,0
13092,100,13089,730690,0
13187,100,13184,963417,205039
13293,100,13290,765451,7073
13393,100,13390,805585,47207
13496,100,13492,770227,11849
13594,100,13591,767182,8804
13694,100,13691,777378,19000
13797,100,13793,768052,9674
13899,100,13895,766987,8609
14000,100,13997,770227,11849
14100,100,14098,750787,0
14198,100,14195,770383,12005
14300,100,14298,739447,0
14400,100,14397,769273,10895
14503,100,14500,803674,45296
14604,100,14601,739447,0
14706,100,14702,737827,0
14808,100,14804,716110,0
14901,100,14898,978883,220505
15008,100,15005,809817,51439
15054,100,15051,986793,228415
15156,100,15153,819348,60970
15258,100,15254,851991,93613
15359,100,15355,756393,0
15457,100,15454,911491,153113
15558,100,15555,821680,63302
15660,100,15657,717671,0
15759,100,15756,821680,63302
15860,100,15857,742404,0
15959,100,15956,763388,5010
16063,100,16060,744307,0
16163,100,16160,819348,60970
16265,100,16261,754027,0
16365,100,16361,820874,62496
16464,100,16461,769273,10895
16567,100,16563,781567,23189
16670,100,16665,770227,11849
16762,100,16760,853631,95253
16861,100,16860,699321,0
16961,100,16959,866916,108538
17065,100,17064,580137,0
17167,100,17165,661655,0
17268,100,17266,605696,0
17367,100,17365,752426,0
17468,100,17466,605786,0
17568,100,17567,563816,0
17669,100,17667,647755,0
17772,100,17770,519436,0
17869,100,17867,632320,0
17971,100,17970,759680,1302
18074,100,18072,569127,0
18168,100,18167,1140791,382413
18267,100,18266,1303452,545074
18366,100,18365,1340891,582513
18469,100,18468,1065153,306775
18564,100,18564,659791,0
18664,100,18663,471151,0
18764,100,18763,509498,0
18865,100,18864,463876,0
18965,100,18964,511812,0
19066,100,19065,487511,0
19166,100,19165,480035,0
19267,100,19266,471623,0
19368,100,19367,480550,0
19468,100,19468,461580,0
19569,100,19568,457117,0
19670,100,19669,519912,0
19769,100,19768,1066181,307803
19872,100,19869,743893,0
19983,100,19980,787633,29255
20084,100,20081,734587,0
20183,100,20180,799852,41474
20282,100,20280,749399,0
20383,100,20380,812353,53975
20485,100,20482,713849,0
20583,100,20581,911491,153113
20688,100,20684,786705,28327
20787,100,20784,769273,10895
20887,100,20885,750161,0
20990,100,20987,707682,0
21087,100,21085,835670,77292
21190,100,21188,767362,8984
21291,100,21288,759717,1339
21389,100,21387,883601,125223
21489,100,21487,830610,72232
21590,100,21587,868204,109826
21691,100,21689,874771,116393
21791,100,21789,742404,0
21895,100,21892,761628,3250
21993,100,21990,772715,14337
22105,100,22098,719582,0
22191,100,22189,1237193,478815
22292,100,22290,1186665,428287
22394,100,22391,1150814,392436
22493,100,22491,1076529,318151
22594,100,22592,891187,132809
22697,100,22694,947001,188623
22797,100,22794,920736,162358
22898,100,22895,772041,13663
22999,100,22996,926604,168226
23407,100,23403,728107,0
24207,100,24205,493560,0
24914,100,24912,427632,0
25518,100,25516,424285,0
26021,100,26016,723247,0
26419,100,26416,721627,0
26721,100,26718,703807,0
26913,100,26911,2075757,1317379
27013,100,27011,1523659,765281
27115,100,27113,1265536,507158
27217,100,27214,789408,31030
27318,100,27315,818956,60578
27419,100,27416,947001,188623
27520,100,27517,841766,83388
27620,100,27617,869656,111278
27723,100,27720,844996,86618
27823,100,27820,872976,114598
27923,100,27920,784373,25995
28032,100,28028,696771,0
28128,100,28124,776707,18329
28226,100,28223,793700,35322
28328,100,28325,824677,66299
28429,100,28425,765451,7073
28529,100,28526,971698,213320
28635,100,28631,935847,177469
28736,100,28732,770227,11849
28832,100,28829,861289,102911
28937,100,28933,739447,0
29033,100,29030,942170,183792
29133,100,29130,907603,149225
29235,100,29232,831006,72628
29338,100,29334,815141,56763
29437,100,29433,942170,183792
29539,100,29535,748250,0
29640,100,29636,828675,70297
29734,100,29732,794534,36156
29835,100,29833,669772,0
29935,100,29934,673056,0
30041,100,30039,478980,0
30138,100,30136,713200,0
30241,100,30239,603454,0
30288,100,30286,1047340,288962
30388,100,30387,656639,0
30491,100,30490,634238,0
30592,100,30590,582469,0
30695,100,30693,522720,0
30796,100,30794,513000,0
30893,100,30891,635109,0
30993,100,30992,593274,0
31093,100,31092,607219,0
31194,100,31193,621164,0
31298,100,31296,475740,0
31399,100,31397,522720,0
31498,100,31495,590485,0
31600,100,31598,486946,0
31698,100,31696,584801,0
31802,100,31800,487080,0
31897,100,31896,735436,0
32003,100,31999,605786,0
32095,100,32094,1166137,407759
32205,100,32202,534726,0
32299,100,32298,787968,29590
32403,100,32401,532905,0
32499,100,32498,827020,68642
32603,100,32602,657421,0
32709,100,32707,579420,0
32811,100,32807,768607,10229
32907,100,32904,896292,137914
33009,100,33005,857432,99054
33107,100,33104,838977,80599
33210,100,33206,854323,95945
33312,100,33309,820874,62496
33411,100,33408,791368,32990
33515,100,33511,823647,65269
