Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,100,16,2144524,1448320
93,100,91,2482244,1786040
201,100,198,2971938,2275734
291,100,290,2645475,1949271
391,100,390,1694230,998026
492,100,491,892009,195805
591,100,591,946866,250662
692,100,692,1407168,710964
792,100,791,1170763,474559
893,100,892,926918,230714
1012,100,1009,594220,0
1107,100,1104,818963,122759
1208,100,1205,769273,73069
1307,100,1304,880812,184608
1408,100,1405,798363,102159
1512,100,1509,744307,48103
1613,100,1610,762127,65923
1718,100,1714,736207,40003
1812,100,1809,1031804,335600
1910,100,1907,1051593,355389
2013,100,2010,927302,231098
2118,100,2114,786473,90269
2217,100,2214,807690,111486
2320,100,2316,801763,105559
2422,100,2418,791287,95083
2521,100,2517,776918,80714
2619,100,2615,953326,257122
2725,100,2722,900335,204131
2821,100,2818,859451,163247
2921,100,2918,1029081,332877
3017,100,3015,1868719,1172515
3109,100,3108,1238307,542103
3209,100,3209,802075,105871
3310,100,3309,731785,35581
3410,100,3409,766573,70369
3511,100,3510,751993,55789
3614,100,3614,626770,0
3714,100,3714,444960,0
3815,100,3814,538890,0
3916,100,3915,491011,0
4016,100,4016,511812,0
4118,100,4118,579025,0
4218,100,4218,1034398,338194
4319,100,4318,912632,216428
4419,100,4419,1079281,383077
4520,100,4519,1233596,537392
4620,100,4620,511812,0
4721,100,4720,485892,0
4821,100,4821,518292,0
4922,100,4922,554489,0
5022,100,5022,1442797,746593
5123,100,5122,1144477,448273
5224,100,5223,1583513,887309
5324,100,5324,1473283,777079
5425,100,5424,1234536,538332
5525,100,5524,600825,0
5626,100,5625,515711,0
5726,100,5726,493991,0
5827,100,5827,557172,0
5928,100,5927,464992,0
6029,100,6028,476086,0
6131,100,6130,469391,0
6230,100,6230,545832,0
6332,100,6331,503983,0
6432,100,6431,478318,0
6533,100,6533,470880,0
6634,100,6633,424285,0
6734,100,6734,466044,0
6835,100,6834,524772,0
6936,100,6935,521877,0
7036,100,7036,515206,0
7137,100,7137,755136,58932
7238,100,7237,487289,0
7339,100,7338,490751,0
7439,100,7438,1448319,752115
7545,100,7544,1199824,503620
7646,100,7645,1480306,784102
7741,100,7741,1040334,344130
7842,100,7841,565242,0
7943,100,7942,550357,0
8043,100,8042,541404,0
8144,100,8144,475740,0
8249,100,8248,1439970,743766
8346,100,8345,712810,16606
8445,100,8445,680587,0
8545,100,8544,1070637,374433
8647,100,8646,619964,0
8746,100,8746,652860,0
8847,100,8846,521690,0
8948,100,8947,466044,0
9048,100,9048,458694,0
9150,100,9150,491709,0
9249,100,9249,415358,0
9350,100,9349,472739,0
9451,100,9450,453833,0
9552,100,9551,483898,0
9652,100,9652,557172,0
9753,100,9753,444370,0
9853,100,9853,426516,0
9955,100,9954,463812,0
10055,100,10054,496902,0
10156,100,10156,502867,0
10258,100,10257,483898,0
10357,100,10356,466044,0
10458,100,10457,487245,0
10558,100,10558,470507,0
10658,100,10657,866170,169966
10758,100,10757,787633,91429
10876,100,10872,734039,37835
10975,100,10972,719236,23032
11071,100,11068,813230,117026
11178,100,11174,680033,0
11275,100,11272,794527,98323
11380,100,11376,687845,0
11475,100,11472,775006,78802
11576,100,11573,771184,74980
11676,100,11674,796029,99825
11781,100,11778,765367,69163
11877,100,11875,757806,61602
11982,100,11979,705427,9223
12072,100,12071,1666086,969882
12178,100,12176,908547,212343
12275,100,12273,1205282,509078
12382,100,12379,1211551,515347
12482,100,12479,1323751,627547
12585,100,12582,972594,276390
12686,100,12683,793700,97496
12788,100,12784,751730,55526
12886,100,12883,841939,145735
12987,100,12983,996249,300045
13089,100,13085,765720,69516
13188,100,13185,878023,181819
13286,100,13284,1066555,370351
13389,100,13386,835372,139168
13487,100,13484,1091490,395286
13587,100,13586,1075076,378872
13677,100,13676,789037,92833
13778,100,13777,733322,37118
13879,100,13878,768193,71989
13979,100,13978,772285,76081
14080,100,14079,948254,252050
14181,100,14180,751993,55789
14281,100,14280,756085,59881
14382,100,14381,723247,27043
14482,100,14481,684497,0
14589,100,14588,459993,0
14686,100,14686,481666,0
14786,100,14785,497288,0
14836,100,14835,506952,0
14937,100,14936,526824,0
15037,100,15036,870048,173844
15138,100,15137,924683,228479
15238,100,15237,617193,0
15338,100,15338,479412,0
15439,100,15439,521532,0
15539,100,15539,549072,0
15640,100,15640,497232,0
15741,100,15740,615337,0
15842,100,15841,641357,0
15942,100,15941,524772,0
16042,100,16042,454680,0
16143,100,16142,429864,0
16244,100,16243,428748,0
16345,100,16344,485892,0
16445,100,16444,496354,0
16546,100,16545,555552,0
16646,100,16645,490751,0
16747,100,16747,469692,0
16848,100,16847,479368,0
16948,100,16948,523152,0
17050,100,17049,523152,0
17150,100,17150,511812,0
17252,100,17251,519005,0
17352,100,17351,478980,0
17453,100,17452,536112,0
17554,100,17553,446580,0
17655,100,17654,498419,0
17754,100,17754,539697,0
17855,100,17854,537732,0
17955,100,17955,544212,0
18056,100,18056,511812,0
18157,100,18156,459348,0
18262,100,18262,1396827,700623
18359,100,18358,1266428,570224
18459,100,18458,607845,0
18560,100,18559,495056,0
18659,100,18658,838656,142452
19162,100,19161,781153,84949
20972,100,20971,729727,33523
22681,100,22680,663295,0
24290,100,24289,675570,0
25798,100,25797,667759,0
27157,100,27156,435443,0
28466,100,28465,384728,0
29576,100,29575,587252,0
30485,100,30484,594220,0
31190,100,31189,612444,0
31693,100,31692,619008,0
31996,100,31995,627587,0
32096,100,32095,701383,5179
32196,100,32195,1082085,385881
32297,100,32297,1885605,1189401
32398,100,32397,1654829,958625
32499,100,32498,909209,213005
32600,100,32599,738503,42299
32701,100,32700,693424,0
32800,100,32799,737436,41232
32902,100,32901,736271,40067
33002,100,33001,669991,0
33103,100,33102,641249,0
33204,100,33203,682265,0
33304,100,33303,701890,5686
33405,100,33404,743015,46811
33506,100,33505,853723,157519
33607,100,33606,777145,80941
33707,100,33706,747985,51781
33808,100,33807,755233,59029
33910,100,33909,760945,64741
34009,100,34008,736728,40524
34110,100,34109,734088,37884
34211,100,34210,709490,13286
34312,100,34311,736320,40116
34362,100,34361,722437,26233
34463,100,34462,1114444,418240
34563,100,34562,775047,78843
34676,100,34673,771184,74980
34777,100,34773,719582,23378
34870,100,34869,1340840,644636
34972,100,34970,1053023,356819
35072,100,35070,1011697,315493
35171,100,35170,1677344,981140
35275,100,35272,789408,93204
35380,100,35377,720007,23803
35481,100,35478,634147,0
35580,100,35576,856654,160450
35683,100,35680,747547,51343
35784,100,35780,768607,72403
35882,100,35879,822786,126582
35981,100,35979,872445,176241
36083,100,36080,826343,130139
36183,100,36180,751730,55526
36282,100,36280,878023,181819
36382,100,36380,999532,303328
36482,100,36480,963417,267213
36583,100,36581,927302,231098
36684,100,36682,901036,204832
36784,100,36782,851788,155584
36888,100,36885,790296,94092
36990,100,36987,742687,46483
37088,100,37086,900956,204752
37188,100,37186,827821,131617
37289,100,37286,819454,123250
37390,100,37388,798363,102159
37495,100,37493,857038,160834
37592,100,37589,851991,155787
