Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
4,99,3,2678979,1720530
85,99,84,2228874,1270425
187,99,185,3235750,2277301
286,99,285,2066627,1108178
387,99,386,1634085,675636
487,99,486,1122926,164477
587,99,586,1087932,129483
688,99,687,1028088,69639
788,99,787,1053023,94574
889,99,888,1075076,116627
990,99,988,1152910,194461
1090,99,1089,974661,16212
1190,99,1189,819675,0
1291,99,1290,782005,0
1392,99,1391,800593,0
1492,99,1491,782445,0
1595,99,1594,737413,0
1693,99,1692,1271022,312573
1794,99,1793,854977,0
1894,99,1893,744745,0
1995,99,1993,808359,0
2096,99,2095,692308,0
2196,99,2195,675570,0
2298,99,2297,730741,0
2398,99,2397,696665,0
2499,99,2498,774673,0
2599,99,2598,801445,0
2699,99,2698,675570,0
2801,99,2800,776935,0
2901,99,2900,1347257,388808
3001,99,3000,1924111,965662
3102,99,3101,978218,19769
3202,99,3201,768379,0
3303,99,3302,718466,0
3405,99,3404,692752,0
3505,99,3504,823273,0
3605,99,3603,789253,0
3705,99,3704,737436,0
3806,99,3805,754062,0
3908,99,3907,514620,0
4009,99,4008,742003,0
4109,99,4108,666489,0
4211,99,4210,503712,0
4310,99,4310,545832,0
4411,99,4410,471623,0
4512,99,4512,468275,0
4613,99,4612,500636,0
4714,99,4714,470507,0
4815,99,4814,488361,0
4915,99,4914,921535,0
5014,99,5014,1709129,750680
5115,99,5114,1544217,585768
5215,99,5214,1909892,951443
5316,99,5315,1835172,876723
5417,99,5417,1317792,359343
5517,99,5517,1221563,263114
5618,99,5617,893517,0
5718,99,5717,705887,0
5818,99,5818,591985,0
5921,99,5918,513475,0
6021,99,6020,497188,0
6122,99,6122,457052,0
6221,99,6221,500700,0
6323,99,6323,588041,0
6423,99,6422,513432,0
6526,99,6525,452653,0
6624,99,6623,1555672,597223
6725,99,6724,1464344,505895
6826,99,6825,837133,0
6926,99,6926,442152,0
7026,99,7026,549417,0
7128,99,7127,479412,0
7228,99,7227,518637,0
7328,99,7327,485892,0
7429,99,7428,545832,0
7529,99,7529,502092,0
7629,99,7629,634449,0
7730,99,7730,654939,0
7832,99,7831,554179,0
7934,99,7933,461592,0
8032,99,8031,1059107,100658
8132,99,8132,1569011,610562
8233,99,8232,1070991,112542
8333,99,8333,726036,0
8434,99,8433,559913,0
8534,99,8534,827366,0
8635,99,8634,568668,0
8736,99,8735,492371,0
8836,99,8836,477792,0
8937,99,8937,797817,0
9037,99,9037,490751,0
9138,99,9137,519912,0
9239,99,9239,547797,0
9343,99,9341,510192,0
9449,99,9447,703904,0
9550,99,9548,636853,0
9654,99,9652,503280,0
9752,99,9750,561484,0
9856,99,9854,495179,0
9955,99,9953,538548,0
10055,99,10054,647755,0
10157,99,10155,561482,0
10259,99,10257,556740,0
10359,99,10358,496799,0
10460,99,10458,538920,0
10558,99,10557,542370,0
10662,99,10659,503280,0
10758,99,10757,596459,0
10860,99,10859,561482,0
10959,99,10957,930994,0
11057,99,11054,1086503,128054
11161,99,11158,864078,0
11262,99,11259,914280,0
11361,99,11358,927302,0
11465,99,11462,740605,0
11567,99,11565,731616,0
11665,99,11662,844996,0
11761,99,11759,2362560,1404111
11860,99,11858,2455772,1497323
11958,99,11956,1595360,636911
12062,99,12060,1330067,371618
12164,99,12162,1394598,436149
12262,99,12260,1466299,507850
12363,99,12361,1294216,335767
12464,99,12462,1315727,357278
12566,99,12563,1141360,182911
12665,99,12663,1198907,240458
12767,99,12765,1036632,78183
12865,99,12863,1013160,54711
12967,99,12965,1166295,207846
13066,99,13064,1271022,312573
13166,99,13164,1350881,392432
13267,99,13265,1116425,157976
13368,99,13366,981775,23326
13469,99,13467,1066555,108106
13571,99,13568,976788,18339
13671,99,13669,1129515,171066
