Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
30,44,29,2750213,2013344
97,44,95,2618188,1881319
203,44,200,2686219,1949350
296,44,295,3015626,2278757
396,44,395,2586703,1849834
496,44,495,1342935,606066
596,44,595,1336163,599294
696,44,695,1208582,471713
796,44,795,1051593,314724
897,44,896,1157750,420881
1000,44,999,842432,105563
1099,44,1098,1131386,394517
1199,44,1198,832061,95192
1312,44,1309,702000,0
1414,44,1411,707047,0
1511,44,1508,771184,34315
1608,44,1606,871488,134619
1710,44,1708,822240,85371
1810,44,1808,983116,246247
1908,44,1906,1166295,429426
2007,44,2006,1437618,700749
2111,44,2109,926918,190049
2210,44,2208,1081516,344647
2310,44,2308,1101464,364595
2410,44,2409,1056580,319711
2511,44,2509,951853,214984
2612,44,2610,931905,195036
2715,44,2713,766463,29594
2815,44,2813,904320,167451
2912,44,2911,1416108,679239
3013,44,3012,1874994,1138125
3114,44,3113,1165155,428286
3216,44,3214,1121412,384543
3318,44,3316,901036,164167
3419,44,3417,940435,203566
3521,44,3518,960134,223265
3620,44,3618,975638,238769
3721,44,3718,976550,239681
3824,44,3822,854323,117454
3927,44,3924,773467,36598
4028,44,4025,765796,28927
4124,44,4121,992371,255502
4225,44,4222,848505,111636
4325,44,4323,897546,160677
4430,44,4427,766987,30118
4528,44,4525,1243911,507042
4631,44,4628,847344,110475
4728,44,4726,1071542,334673
4833,44,4830,794550,57681
4933,44,4930,847233,110364
5028,44,5026,1896504,1159635
5131,44,5129,2054246,1317377
5232,44,5228,1258366,521497
5330,44,5327,1695742,958873
5436,44,5434,941662,204793
5537,44,5534,845720,108851
5636,44,5633,754062,17193
5736,44,5733,796032,59163
5835,44,5833,1392140,655271
5933,44,5930,1760740,1023871
6035,44,6032,1026658,289789
6138,44,6135,884620,147751
6236,44,6234,1166295,429426
6336,44,6334,1101464,364595
6441,44,6437,901036,164167
6542,44,6539,756393,19524
6642,44,6639,887904,151035
6745,44,6741,784562,47693
6846,44,6842,786473,49604
6947,44,6943,771184,34315
7048,44,7044,828519,91650
7140,44,7137,1559510,822641
7242,44,7239,1229685,492816
7341,44,7339,1423278,686409
7446,44,7443,881337,144468
7546,44,7543,884620,147751
7648,44,7645,894757,157888
7748,44,7745,883601,146732
7849,44,7848,851698,114829
7947,44,7946,689472,0
8045,44,8044,722293,0
8146,44,8145,838584,101715
8245,44,8244,1221563,484694
8353,44,8352,619776,0
8457,44,8456,543780,0
8558,44,8556,472500,0
8648,44,8647,1712367,975498
8749,44,8748,1074009,337140
8847,44,8847,911799,174930
8949,44,8948,1144465,407596
9054,44,9053,545861,0
9157,44,9156,559571,0
9263,44,9262,468920,0
9361,44,9360,519480,0
9462,44,9460,514620,0
9564,44,9563,511380,0
9656,44,9655,1156163,419294
9756,44,9755,1310622,573753
9854,44,9853,1669127,932258
9955,44,9954,1260432,523563
10057,44,10056,1195901,459032
10157,44,10156,952118,215249
10257,44,10256,1045329,308460
10358,44,10357,817046,80177
10463,44,10462,637514,0
10564,44,10563,620524,0
10667,44,10666,584801,0
10766,44,10765,604430,0
10866,44,10865,663206,0
10964,44,10962,991592,254723
11065,44,11064,901825,164956
11165,44,11164,921773,184904
11267,44,11266,926760,189891
11366,44,11365,861929,125060
11468,44,11467,916786,179917
11569,44,11568,712319,0
11668,44,11667,836994,100125
11769,44,11768,921773,184904
11870,44,11869,812059,75190
11970,44,11969,792111,55242
12074,44,12073,715737,0
12174,44,12173,649054,0
12279,44,12277,535680,0
