Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
89,87,83,1223160,670100
106,87,105,2774935,2221875
200,87,198,2645475,2092415
299,87,298,2448472,1895412
400,87,399,2763677,2210617
500,87,499,2127638,1574578
600,87,599,1153877,600817
699,87,698,1176392,623332
801,87,800,1213913,660853
901,87,900,991563,438503
1001,87,1001,914709,361649
1104,87,1103,936361,383301
1203,87,1202,949618,396558
1303,87,1303,878989,325929
1404,87,1403,524383,0
1504,87,1504,586298,33238
1604,87,1604,940905,387845
1705,87,1705,536025,0
1806,87,1806,396859,0
1907,87,1906,525368,0
2007,87,2007,476666,0
2108,87,2108,725587,172527
2209,87,2208,590976,37916
2310,87,2309,531362,0
2411,87,2410,474971,0
2512,87,2510,458833,0
2612,87,2611,436559,0
2714,87,2713,459348,0
2814,87,2813,508447,0
2914,87,2914,471623,0
3015,87,3015,473855,0
3115,87,3115,1334912,781852
3216,87,3215,1171680,618620
3317,87,3316,659923,106863
3417,87,3416,1112110,559050
3517,87,3516,652333,99273
3618,87,3617,501659,0
3719,87,3718,452181,0
3819,87,3818,435443,0
3921,87,3920,460464,0
4020,87,4020,460464,0
4121,87,4120,467640,0
4222,87,4221,817516,264456
4322,87,4322,561673,8613
4423,87,4422,464928,0
4524,87,4524,468275,0
4625,87,4624,473855,0
4725,87,4724,472739,0
4827,87,4826,589572,36512
4928,87,4926,503983,0
5028,87,5027,468340,0
5128,87,5127,1257050,703990
5228,87,5228,1369624,816564
5329,87,5328,1431539,878479
5429,87,5429,1606028,1052968
5529,87,5529,1384630,831570
5630,87,5629,1216710,663650
5730,87,5730,648418,95358
5831,87,5830,593823,40763
5932,87,5932,485013,0
6033,87,6032,505099,0
6134,87,6133,480614,0
6234,87,6234,477202,0
6335,87,6334,755136,202076
6435,87,6435,536112,0
6536,87,6535,466044,0
6637,87,6637,850348,297288
6737,87,6736,1059107,506047
6838,87,6837,745151,192091
6938,87,6937,465887,0
7039,87,7038,491940,0
7139,87,7139,612781,59721
7240,87,7239,516672,0
7342,87,7341,554179,1119
7440,87,7440,1130481,577421
7541,87,7540,809485,256425
7641,87,7641,552268,0
7743,87,7742,462696,0
7843,87,7842,449305,0
7943,87,7943,515008,0
8044,87,8043,472739,0
8145,87,8145,457117,0
8245,87,8245,501179,0
8347,87,8346,1413713,860653
8447,87,8446,717624,164564
8548,87,8547,614954,61894
8648,87,8647,551729,0
8749,87,8748,529200,0
8849,87,8848,715737,162677
8949,87,8948,401652,0
9050,87,9050,485892,0
9150,87,9150,523497,0
9251,87,9250,515052,0
9351,87,9351,482652,0
9452,87,9451,457181,0
9553,87,9552,483898,0
9653,87,9653,498404,0
9755,87,9754,516258,0
9855,87,9854,472739,0
9955,87,9955,487245,0
10056,87,10055,464928,0
10158,87,10157,489477,0
10258,87,10258,491773,0
10358,87,10357,416473,0
10459,87,10458,459348,0
10560,87,10559,448834,0
10660,87,10659,513432,0
