Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,64,31,3197304,2436574
96,64,95,2421651,1660921
198,64,197,3207279,2446549
297,64,296,2969711,2208981
397,64,396,2481697,1720967
497,64,496,1649290,888560
603,64,602,1027446,266716
704,64,702,1091490,330760
804,64,803,1071542,310812
905,64,903,1116425,355695
1022,64,1019,610767,0
1115,64,1112,883031,122301
1215,64,1212,782042,21312
1317,64,1313,817016,56286
1417,64,1414,861318,100588
1515,64,1512,986400,225670
1618,64,1615,763388,2658
1719,64,1715,858500,97770
1819,64,1816,866867,106137
1916,64,1913,1111438,350708
2014,64,2012,1466299,705569
2117,64,2114,1241100,480370
2217,64,2215,1091490,330760
2320,64,2317,943718,182988
2422,64,2419,924019,163289
2526,64,2523,831119,70389
2627,64,2624,737827,0
2728,64,2724,739447,0
2830,64,2825,721627,0
2919,64,2917,2226329,1465599
3020,64,3018,2163737,1403007
3123,64,3119,1380257,619527
3224,64,3222,1186243,425513
3326,64,3324,983116,222386
3427,64,3424,891187,130457
3529,64,3526,838656,77926
3628,64,3626,953568,192838
3729,64,3726,850133,89403
3829,64,3826,887904,127174
3928,64,3926,1031645,270915
4034,64,4031,771184,10454
4130,64,4127,1097482,336752
4232,64,4229,855072,94342
4331,64,4329,858355,97625
4432,64,4430,966700,205970
4533,64,4530,979833,219103
4637,64,4634,767362,6632
4736,64,4733,819348,58618
4840,64,4837,766987,6257
4939,64,4937,1029081,268351
5033,64,5032,1946695,1185965
5129,64,5128,1595360,834630
5230,64,5229,1429374,668644
5330,64,5329,1147776,387046
5430,64,5429,857001,96271
5533,64,5530,776293,15563
5644,64,5641,881088,120358
5740,64,5738,872976,112246
5843,64,5841,782651,21921
5940,64,5937,1042214,281484
6045,64,6042,838001,77271
6146,64,6143,766987,6257
6245,64,6244,582505,0
6347,64,6346,491940,0
6442,64,6441,945561,184831
6547,64,6546,528992,0
6648,64,6646,859389,98659
6742,64,6741,1891400,1130670
6846,64,6845,1311372,550642
6947,64,6946,1303684,542954
7051,64,7050,690888,0
7151,64,7150,766409,5679
7250,64,7248,1016527,255797
7349,64,7348,1160050,399320
7443,64,7442,1224581,463851
7543,64,7542,710691,0
7643,64,7642,514434,0
7744,64,7743,490320,0
7844,64,7843,979540,218810
7945,64,7944,884787,124057
8045,64,8045,816300,55570
8145,64,8145,1522707,761977
8247,64,8247,809982,49252
8348,64,8347,1168015,407285
8448,64,8447,870535,109805
8549,64,8548,521690,0
8649,64,8649,1227967,467237
8750,64,8749,811445,50715
8850,64,8850,631684,0
8952,64,8951,549028,0
9051,64,9051,593676,0
9153,64,9152,544212,0
9253,64,9252,558792,0
9353,64,9353,435443,0
9454,64,9453,430980,0
9554,64,9554,474971,0
9655,64,9655,467159,0
9756,64,9755,520206,0
9859,64,9856,462696,0
9958,64,9957,506520,0
10058,64,10057,489131,0
10159,64,10158,474971,0
10259,64,10259,461580,0
10360,64,10360,500636,0
10460,64,10460,492889,0
10561,64,10561,476086,0
10662,64,10661,468601,0
10763,64,10762,552268,0
10864,64,10863,452181,0
10964,64,10963,446602,0
11065,64,11064,452653,0
11166,64,11165,425872,0
11266,64,11265,713318,0
11380,64,11375,753677,0
11482,64,11479,862081,101351
11577,64,11574,901855,141125
11679,64,11676,904320,143590
11784,64,11780,767362,6632
11883,64,11880,814685,53955
11987,64,11983,765367,4637
12087,64,12083,728107,0
12186,64,12183,789037,28307
12281,64,12278,1405671,644941
12379,64,12377,1810463,1049733
12482,64,12480,1093561,332831
12585,64,12582,993438,232708
12685,64,12682,871488,110758
12787,64,12784,910886,150156
12886,64,12883,871488,110758
12990,64,12987,848505,87775
13094,64,13090,815350,54620
13193,64,13189,748250,0
13291,64,13288,835670,74940
13393,64,13390,821680,60950
13494,64,13490,835670,74940
13593,64,13590,865981,105251
13695,64,13691,879971,119241
13793,64,13791,979833,219103
13898,64,13894,810021,49291
13994,64,13991,920736,160006
14094,64,14091,989683,228953
14196,64,14193,989683,228953
14243,64,14241,1375749,615019
14344,64,14342,1166295,405565
14448,64,14444,844555,83825
14545,64,14542,1126399,365669
14645,64,14643,1051593,290863
14745,64,14743,971801,211071
14851,64,14846,1161308,400578
14942,64,14940,1501075,740345
15044,64,15043,1378196,617466
15143,64,15142,1344407,583677
15239,64,15238,986400,225670
15347,64,15344,881319,120589
15444,64,15442,1066555,305825
15547,64,15545,789408,28678
15645,64,15644,1061568,300838
15746,64,15745,1031645,270915
15847,64,15845,1001723,240993
15949,64,15947,845222,84492
16050,64,16048,786124,25394
16152,64,16150,951442,190712
16251,64,16250,748569,0
16353,64,16352,514851,0
16462,64,16460,489005,0
16558,64,16557,537300,0
16656,64,16655,589464,0
16755,64,16754,663206,0
16855,64,16854,856942,96212
16958,64,16957,584907,0
17059,64,17058,626770,0
17162,64,17161,509760,0
17263,64,17262,542160,0
17364,64,17363,543742,0
17460,64,17459,617241,0
17567,64,17564,532440,0
17667,64,17665,566460,0
17765,64,17764,518823,0
17864,64,17863,664077,0
17969,64,17967,509760,0
18068,64,18065,575474,0
18160,64,18160,1540065,779335
18263,64,18262,1310622,549892
18359,64,18359,1016364,255634
18459,64,18458,967863,207133
18559,64,18559,590976,0
18660,64,18659,484272,0
18761,64,18761,559913,0
18861,64,18861,643701,0
18962,64,18961,453769,0
19063,64,19063,496172,0
19164,64,19163,444370,0
19264,64,19263,525960,0
19363,64,19362,722059,0
19464,64,19463,733405,0
19564,64,19563,700567,0
19665,64,19665,764953,4223
19765,64,19764,738552,0
19866,64,19865,712887,0
19966,64,19965,725112,0
20067,64,20066,786013,25283
20181,64,20179,780385,19655
20281,64,20278,760507,0
20381,64,20378,762127,1397
20482,64,20480,805867,45137
20580,64,20578,761057,327
20683,64,20679,841897,81167
20791,64,20787,714625,0
20886,64,20883,782202,21472
20985,64,20983,760507,0
21086,64,21083,770227,9497
21188,64,21184,729727,0
21289,64,21286,716767,0
21396,64,21391,694540,0
21489,64,21486,820874,60144
21590,64,21587,796029,35299
21689,64,21686,811087,50357
21788,64,21785,953568,192838
21890,64,21886,874771,114041
21993,64,21990,792207,31477
22093,64,22091,786473,25743
22192,64,22190,958904,198174
22290,64,22288,1131386,370656
22393,64,22391,1091490,330760
22493,64,22490,1172711,411981
22597,64,22593,955924,195194
22694,64,22692,1056580,295850
22795,64,22792,966814,206084
22894,64,22892,1320594,559864
22997,64,22994,1141360,380630
23098,64,23095,1116425,355695
23201,64,23198,777378,16648
23299,64,23297,907603,146873
23403,64,23400,836188,75458
23501,64,23498,910886,150156
23604,64,23600,777378,16648
23705,64,23701,861289,100559
23807,64,23803,800695,39965
23908,64,23903,750161,0
24010,64,24005,755647,0
24109,64,24105,799148,38418
24210,64,24207,741225,0
24310,64,24306,769273,8543
24411,64,24407,786473,25743
24510,64,24507,836188,75458
24612,64,24608,856654,95924
24710,64,24706,914280,153550
24808,64,24804,1101464,340734
24910,64,24908,940435,179705
25011,64,25008,992371,231641
25116,64,25112,782651,21921
25215,64,25212,813230,52500
25311,64,25310,1003302,242572
25412,64,25411,933064,172334
25509,64,25508,1141360,380630
25610,64,25609,1184441,423711
25713,64,25712,891187,130457
25818,64,25816,788385,27655
25912,64,25910,1325879,565149
26013,64,26012,1176269,415539
26117,64,26116,847344,86614
26214,64,26213,1000942,240212
26316,64,26315,846134,85404
26418,64,26417,629531,0
26520,64,26519,640760,0
26621,64,26619,566148,0
26723,64,26721,567216,0
26823,64,26822,528992,0
26923,64,26922,490769,0
27025,64,27024,529200,0
27130,64,27128,511838,0
27224,64,27222,660210,0
27326,64,27324,667797,0
27424,64,27423,607392,0
27525,64,27524,590976,0
27627,64,27625,618375,0
27729,64,27727,573143,0
27831,64,27830,519436,0
27930,64,27928,629102,0
28030,64,28028,573143,0
28125,64,28124,1542591,781861
28225,64,28224,1855550,1094820
28325,64,28324,1468364,707634
28426,64,28424,841981,81251
28526,64,28525,826574,65844
28629,64,28628,605786,0
28730,64,28729,617444,0
28831,64,28830,699321,0
28930,64,28929,679622,0
29030,64,29029,659923,0
29131,64,29130,751852,0
29233,64,29231,593274,0
29333,64,29330,891187,130457
29434,64,29431,907603,146873
29535,64,29532,855711,94981
29640,64,29637,773467,12737
29739,64,29736,803674,42944
29838,64,29835,789037,28307
29938,64,29935,838977,78247
30040,64,30037,725316,0
30139,64,30136,986793,226063
30240,64,30238,1251392,490662
30340,64,30337,1156321,395591
30440,64,30437,1121412,360682
30491,64,30489,1096510,335780
30590,64,30587,1289168,528438
30689,64,30686,1150814,390084
30791,64,30788,1101184,340454
,,,,
