Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
30,100,29,1691400,971771
85,100,84,2483154,1763525
188,100,187,2486898,1767269
291,100,290,2473208,1753579
396,100,394,2438498,1718869
490,100,490,2573584,1853955
593,100,591,2357837,1638208
693,100,691,2648671,1929042
793,100,791,2228954,1509325
896,100,894,934310,214681
1000,100,998,762127,42498
1104,100,1101,724867,5238
1200,100,1197,863649,144020
1300,100,1297,942170,222541
1403,100,1400,763539,43910
1507,100,1501,792207,72578
1603,100,1601,393599,0
1703,100,1702,563816,0
1805,100,1804,545163,0
1907,100,1905,481213,0
2006,100,2005,521347,0
2107,100,2105,611581,0
2205,100,2203,617241,0
2307,100,2305,729934,10305
2407,100,2405,613958,0
2504,100,2503,936216,216587
2601,100,2600,974677,255048
2701,100,2701,554860,0
2802,100,2801,556091,0
2903,100,2902,516128,0
3003,100,3003,534712,0
3104,100,3103,491644,0
3205,100,3204,550357,0
3305,100,3304,695831,0
3406,100,3405,730190,10561
3506,100,3506,742003,22374
3608,100,3608,1090585,370956
3707,100,3707,744109,24480
3808,100,3807,533693,0
3908,100,3908,498852,0
4009,100,4008,601959,0
4110,100,4109,547452,0
4211,100,4210,526392,0
4311,100,4310,550735,0
4411,100,4411,572551,0
4512,100,4511,523152,0
4614,100,4612,531597,0
4713,100,4713,634106,0
4814,100,4814,534492,0
4915,100,4914,579852,0
5015,100,5015,573291,0
5116,100,5115,827366,107737
5216,100,5216,560412,0
5317,100,5316,991526,271897
5418,100,5417,751610,31981
5518,100,5517,766858,47229
5618,100,5617,824124,104495
5719,100,5718,883180,163551
5819,100,5818,805095,85466
5920,100,5919,782289,62660
6021,100,6020,830649,111020
6121,100,6120,922579,202950
6222,100,6221,740454,20825
6322,100,6322,788678,69049
6423,100,6422,732612,12983
6523,100,6523,623133,0
6624,100,6623,768727,49098
6724,100,6723,699459,0
6825,100,6824,660385,0
6925,100,6924,540329,0
7026,100,7025,453491,0
7127,100,7126,508917,0
7227,100,7226,478318,0
7328,100,7327,462696,0
7429,100,7428,476022,0
7529,100,7528,555551,0
7632,100,7631,555552,0
7731,100,7730,842375,122746
7831,100,7830,737665,18036
7931,100,7931,709776,0
8032,100,8031,741899,22270
8132,100,8132,934657,215028
8234,100,8233,904735,185106
8334,100,8333,1064310,344681
8434,100,8434,922725,203096
8535,100,8534,1007155,287526
8636,100,8635,1018413,298784
8736,100,8735,1511390,791761
8836,100,8836,1646946,927317
8937,100,8936,1670399,950770
9037,100,9037,1534373,814744
9138,100,9137,1513736,794107
9239,100,9238,1488876,769247
9340,100,9339,638859,0
9441,100,9440,648418,0
9541,100,9540,640051,0
9642,100,9641,650276,0
9746,100,9744,553845,0
9843,100,9842,596225,0
9944,100,9943,543024,0
10045,100,10044,568512,0
10145,100,10144,587952,0
10245,100,10245,599291,0
10346,100,10345,657856,0
10446,100,10445,866879,147250
10547,100,10546,880012,160383
10647,100,10646,800620,80991
10748,100,10747,1631938,912309
10848,100,10847,1890385,1170756
10948,100,10947,1018413,298784
11049,100,11048,984517,264888
11149,100,11148,784381,64752
11250,100,11249,840613,120984
11350,100,11350,883295,163666
11451,100,11450,832215,112586
11552,100,11552,794648,75019
11652,100,11652,1278265,558636
11753,100,11752,660240,0
11852,100,11852,464832,0
11954,100,11954,751852,32223
12055,100,12054,577113,0
12156,100,12155,497232,0
12257,100,12256,562464,0
12357,100,12357,516672,0
12458,100,12458,562031,0
12559,100,12558,615301,0
12659,100,12658,624628,0
12760,100,12759,668929,0
12860,100,12859,659574,0
12961,100,12960,676802,0
13062,100,13061,793445,73816
13162,100,13161,738429,18800
13263,100,13262,706853,0
13363,100,13363,651771,0
13464,100,13463,1069071,349442
13564,100,13563,995898,276269
13664,100,13663,1018413,298784
13765,100,13764,1198530,478901
13865,100,13864,1057813,338184
13965,100,13965,855181,135552
14066,100,14065,959781,240152
14166,100,14166,850846,131217
14267,100,14266,866170,146541
14367,100,14367,901504,181875
14468,100,14467,788931,69302
14568,100,14567,824943,105314
14669,100,14668,819956,100327
14770,100,14769,844891,125262
14870,100,14870,814969,95340
14972,100,14971,810950,91321
15072,100,15072,824083,104454
15173,100,15172,869132,149503
15274,100,15273,758232,38603
15374,100,15374,701572,0
15476,100,15476,848033,128404
15576,100,15575,1444031,724402
15676,100,15675,1079271,359642
15777,100,15776,1060653,341024
15877,100,15877,1183998,464369
15978,100,15977,1069297,349668
16078,100,16078,1144102,424473
16178,100,16178,1212216,492587
16279,100,16278,860312,140683
16329,100,16329,672087,0
16430,100,16429,536356,0
16531,100,16530,594134,0
16632,100,16631,569729,0
16733,100,16732,462696,0
16833,100,16832,522438,0
16934,100,16934,586375,0
17035,100,17034,528012,0
17136,100,17135,529632,0
17236,100,17235,565271,0
17337,100,17336,680317,0
17437,100,17437,666057,0
17541,100,17540,744179,24550
17641,100,17640,695215,0
17741,100,17740,781516,61887
17843,100,17843,669258,0
17944,100,17943,681225,0
18044,100,18043,781097,61468
18145,100,18144,666604,0
18245,100,18244,850463,130834
18346,100,18345,778308,58679
18446,100,18446,650509,0
18547,100,18546,868721,149092
18647,100,18647,639255,0
18748,100,18748,575610,0
18849,100,18848,488860,0
18950,100,18949,547452,0
19051,100,19050,521531,0
19152,100,19151,498852,0
19252,100,19251,529675,0
19368,100,19367,422053,0
19458,100,19457,1351862,632233
19560,100,19559,712319,0
19661,100,19660,991592,271963
19761,100,19760,1151176,431547
19863,100,19862,1206033,486404
19963,100,19962,1076933,357304
20064,100,20063,1181098,461469
20165,100,20164,1011540,291911
20266,100,20264,1290822,571193
20363,100,20362,1192317,472688
20461,100,20460,1120507,400878
20561,100,20561,1149089,429460
20662,100,20661,1089245,369616
20762,100,20761,1069297,349668
20862,100,20862,1119167,399538
20963,100,20962,935826,216197
21064,100,21063,699436,0
21164,100,21163,576301,0
21264,100,21264,563652,0
21366,100,21365,510192,0
21465,100,21465,629291,0
21568,100,21567,639235,0
21668,100,21667,626804,0
21768,100,21768,600912,0
21869,100,21868,512910,0
21969,100,21969,502867,0
22069,100,22068,771133,51504
22170,100,22169,718008,0
22270,100,22270,722557,2928
22371,100,22370,689914,0
22471,100,22471,807884,88255
22572,100,22571,850822,131193
22674,100,22673,867556,147927
22775,100,22774,820914,101285
22876,100,22876,797932,78303
22977,100,22976,902994,183365
23078,100,23077,755837,36208
23178,100,23178,817354,97725
23279,100,23279,901518,181889
23382,100,23381,1826596,1106967
23481,100,23480,1279670,560041
23581,100,23580,742117,22488
23681,100,23681,521150,0
23787,100,23786,493948,0
23882,100,23882,528012,0
23983,100,23982,551124,0
24084,100,24083,513432,0
24186,100,24186,539352,0
24286,100,24285,455111,0
24386,100,24385,708567,0
24486,100,24486,1025335,305706
24587,100,24587,950869,231240
24688,100,24687,1132424,412795
24788,100,24787,919686,200057
24888,100,24887,914699,195070
24989,100,24988,876728,157099
25089,100,25089,711536,0
25190,100,25189,667243,0
25291,100,25290,636923,0
25391,100,25390,667235,0
25491,100,25490,678893,0
25595,100,25594,653073,0
25693,100,25692,839666,120037
25794,100,25793,644536,0
25894,100,25894,503955,0
25995,100,25994,450252,0
26096,100,26095,490795,0
26197,100,26196,506952,0
26297,100,26296,563997,0
26398,100,26397,542592,0
26499,100,26498,518292,0
26599,100,26598,518292,0
26699,100,26699,600048,0
26800,100,26800,707187,0
26901,100,26900,748821,29192
27001,100,27000,768344,48715
27102,100,27101,774835,55206
27202,100,27201,883180,163551
27302,100,27301,784684,65055
27402,100,27402,1218067,498438
27503,100,27502,873331,153702
27603,100,27602,664903,0
27704,100,27703,786149,66520
27805,100,27804,739516,19887
27905,100,27904,723194,3565
28005,100,28004,867556,147927
28106,100,28105,741848,22219
28206,100,28206,559079,0
28307,100,28306,651721,0
28408,100,28407,550357,0
28508,100,28508,529334,0
28610,100,28610,555552,0
28710,100,28709,532872,0
28811,100,28810,558791,0
28911,100,28910,529632,0
29013,100,29011,545875,0
29113,100,29112,549057,0
29214,100,29214,714182,0
29314,100,29313,647944,0
29415,100,29414,832491,112862
29516,100,29515,784684,65055
29617,100,29616,722528,2899
29717,100,29717,706959,0
29818,100,29817,672850,0
29918,100,29918,694639,0
30019,100,30018,567136,0
30120,100,30119,651376,0
30220,100,30219,566055,0
30321,100,30320,681225,0
30421,100,30420,800620,80991
30522,100,30521,535276,0
30622,100,30621,495856,0
30723,100,30723,487511,0
30823,100,30822,572097,0
30923,100,30923,510192,0
31024,100,31024,529632,0
31125,100,31125,536155,0
31225,100,31225,434052,0
31326,100,31325,477792,0
31427,100,31426,517017,0
31527,100,31526,935682,216053
31628,100,31627,601468,0
31728,100,31727,803903,84274
31831,100,31831,813965,94336
31932,100,31931,725812,6183
32033,100,32032,722528,2899
32133,100,32133,847180,127551
32184,100,32183,935826,216197
32284,100,32284,567966,0
32385,100,32385,825976,106347
32486,100,32485,1044362,324733
32586,100,32585,1014440,294811
32686,100,32686,1099219,379590
32787,100,32786,866160,146531
32887,100,32887,954595,234966
32988,100,32988,942918,223289
33088,100,33087,929670,210041
33189,100,33188,487289,0
33290,100,33290,536979,0
33390,100,33390,560412,0
33492,100,33491,536112,0
33598,100,33597,770985,51356
33696,100,33695,1283337,563708
33797,100,33796,1367767,648138
33896,100,33895,1198907,479278
33999,100,33998,1457826,738197
34096,100,34095,1424054,704425
34197,100,34196,1238307,518678
34298,100,34297,1514112,794483
34399,100,34398,1463454,743825
34499,100,34498,1429682,710053
34600,100,34599,1463454,743825
34700,100,34699,1287672,568043
34804,100,34803,1445275,725646
34904,100,34903,1383359,663730
35005,100,35004,1388988,669359
35107,100,35106,1349587,629958
35714,100,35713,581240,0
36925,100,36923,639344,0
38028,100,38026,556984,0
39024,100,39023,1070011,350382
39926,100,39925,1130969,411340
40733,100,40732,450922,0
41434,100,41433,732026,12397
42037,100,42037,474434,0
42443,100,42442,445675,0
42643,100,42642,518190,0
42745,100,42744,504048,0
42845,100,42844,550692,0
42945,100,42944,506215,0
43047,100,43046,506215,0
43097,100,43096,495056,0
43197,100,43197,555984,0
43298,100,43298,589572,0
43399,100,43399,610632,0
43500,100,43499,675432,0
43600,100,43600,769190,49561
43701,100,43700,792514,72885
43801,100,43801,860381,140752
43902,100,43901,909391,189762
44003,100,44002,831299,111670
44103,100,44103,702210,0
44204,100,44204,762832,43203
44305,100,44304,760501,40872
44405,100,44405,879877,160248
44506,100,44506,831299,111670
44607,100,44606,1124154,404525
44708,100,44707,827480,107851
44808,100,44807,497476,0
44910,100,44909,492371,0
45011,100,45010,544212,0
45111,100,45110,534492,0
45211,100,45210,555552,0
45312,100,45311,484315,0
45413,100,45413,452653,0
45513,100,45512,533596,0
45614,100,45613,514026,0
45715,100,45714,669178,0
45816,100,45815,810950,91321
45915,100,45914,1181644,462015
46015,100,46015,1255746,536117
46117,100,46116,1170387,450758
46217,100,46216,900211,180582
46317,100,46316,922725,203096
46418,100,46417,1130986,411357
46518,100,46517,911468,191839
46620,100,46619,849553,129924
46719,100,46718,1052185,332556
46820,100,46819,1097214,377585
46920,100,46919,909712,190083
47020,100,47019,1063442,343813
47121,100,47120,883325,163696
47221,100,47221,847207,127578
47323,100,47323,403555,0
47424,100,47423,535228,0
47524,100,47524,489477,0
47625,100,47624,508447,0
47726,100,47725,593157,0
47826,100,47826,463812,0
47927,100,47926,496172,0
48027,100,48027,639643,0
48129,100,48128,604151,0
48229,100,48229,722362,2733
48330,100,48329,783180,63551
48430,100,48430,860381,140752
48531,100,48530,738878,19249
48631,100,48630,804601,84972
48732,100,48731,771133,51504
48833,100,48832,841352,121723
48933,100,48932,791365,71736
49034,100,49033,742465,22836
49135,100,49135,722770,3141
49235,100,49235,693612,0
49335,100,49335,617355,0
49436,100,49435,703659,0
49536,100,49536,575235,0
49637,100,49637,496029,0
49739,100,49738,560411,0
49839,100,49838,694577,0
49941,100,49940,695411,0
50040,100,50039,490751,0
50141,100,50140,472932,0
50241,100,50241,459348,0
50343,100,50342,495056,0
50443,100,50443,539691,0
50544,100,50543,712316,0
50645,100,50644,699240,0
50745,100,50745,734404,14775
50848,100,50847,779500,59871
50947,100,50946,860198,140569
51047,100,51046,748842,29213
51147,100,51147,625265,0
51249,100,51248,533565,0
51349,100,51348,635176,0
51450,100,51449,685919,0
51550,100,51549,625301,0
51650,100,51650,650146,0
51751,100,51750,727858,8229
51852,100,51851,452116,0
51963,100,51962,568756,0
52061,100,52060,596459,0
52159,100,52158,778118,58489
52263,100,52262,500002,0
52362,100,52361,566148,0
52464,100,52462,561482,0
52566,100,52565,551880,0
52665,100,52664,519436,0
52765,100,52764,573143,0
52866,100,52865,706046,0
52966,100,52964,745513,25884
53064,100,53063,991640,272011
53165,100,53164,906277,186648
53267,100,53266,827480,107851
53367,100,53366,996569,276940
53467,100,53466,1216356,496727
53564,100,53563,1208330,488701
53664,100,53663,941711,222082
53764,100,53764,1322361,602732
53865,100,53864,937734,218105
