Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
6,100,4,3209944,1838505
88,100,86,2857953,1486514
188,100,186,3646713,2275274
289,100,287,2819815,1448376
389,100,387,2366160,994721
484,100,483,2198911,827472
586,100,584,1544096,172657
687,100,685,838582,0
787,100,786,659649,0
888,100,886,939888,0
988,100,987,775337,0
1089,100,1087,1397127,25688
1190,100,1187,816867,0
1291,100,1289,848494,0
1391,100,1390,779533,0
1492,100,1490,788485,0
1592,100,1591,777145,0
1694,100,1693,739447,0
1794,100,1793,705427,0
1894,100,1893,775059,0
1995,100,1993,813553,0
2096,100,2095,797353,0
2196,100,2195,816793,0
2298,100,2296,750787,0
2398,100,2397,837523,0
2499,100,2498,703807,0
2600,100,2599,611406,0
2701,100,2701,469391,0
2803,100,2802,496172,0
2903,100,2902,535228,0
3003,100,3002,496172,0
3104,100,3103,469327,0
3204,100,3203,1009463,0
3305,100,3304,581482,0
3405,100,3405,564005,0
3506,100,3505,481032,0
3606,100,3605,1105546,0
3707,100,3706,886118,0
3807,100,3807,822377,0
3908,100,3907,682905,0
4009,100,4008,469692,0
4109,100,4108,482652,0
4211,100,4210,555595,0
4311,100,4310,485892,0
4411,100,4411,605975,0
4512,100,4512,510223,0
4612,100,4611,477733,0
4712,100,4711,471355,0
4813,100,4812,545352,0
4913,100,4912,2046124,674685
5015,100,5014,1597956,226517
5114,100,5113,954605,0
5214,100,5214,947541,0
5315,100,5314,886464,0
5416,100,5415,856915,0
5516,100,5515,870048,0
5617,100,5616,845800,0
5719,100,5718,600912,0
5819,100,5818,786129,0
5920,100,5919,813292,0
6020,100,6020,789975,0
6120,100,6120,738745,0
6221,100,6221,769178,0
6323,100,6323,720882,0
6422,100,6421,838940,0
6524,100,6523,672282,0
6624,100,6623,572617,0
6724,100,6724,552467,0
6826,100,6825,534112,0
6925,100,6925,619159,0
7026,100,7025,587939,0
7127,100,7126,667215,0
7227,100,7226,553553,0
7328,100,7328,496172,0
7428,100,7428,543639,0
7529,100,7528,517374,0
7629,100,7629,815823,0
7730,100,7729,722557,0
7830,100,7830,838563,0
7932,100,7931,613607,0
8032,100,8031,748842,0
8132,100,8131,744179,0
8233,100,8232,821785,0
8333,100,8333,661171,0
8434,100,8433,672327,0
8534,100,8534,698498,0
8635,100,8635,585627,0
8739,100,8739,730189,0
8838,100,8837,1666488,295049
8938,100,8937,1132279,0
9038,100,9038,650388,0
9139,100,9138,904735,0
9239,100,9238,876644,0
9340,100,9339,1006867,0
9440,100,9439,720216,0
9540,100,9540,740164,0
9641,100,9640,785047,0
9741,100,9740,874813,0
9841,100,9841,895875,0
9942,100,9941,1049359,0
10042,100,10041,1182938,0
10143,100,10142,758419,0
10243,100,10242,801812,0
10344,100,10343,753763,0
10444,100,10443,797817,0
10545,100,10544,827366,0
10645,100,10644,751610,0
10746,100,10745,676308,0
10846,100,10845,709776,0
10947,100,10946,851987,0
11046,100,11046,755996,0
11148,100,11147,836877,0
11249,100,11248,751792,0
11349,100,11349,678893,0
11450,100,11449,626217,0
11551,100,11550,560412,0
11651,100,11650,552312,0
11752,100,11751,531252,0
11853,100,11852,542592,0
11953,100,11953,552312,0
12054,100,12053,529675,0
12155,100,12155,576612,0
12256,100,12255,563651,0
12357,100,12356,903381,0
12457,100,12456,745873,0
12558,100,12557,812968,0
12658,100,12658,1434689,63250
12759,100,12758,1070886,0
12860,100,12859,1004476,0
12960,100,12959,1049349,0
13061,100,13060,742117,0
13161,100,13161,781592,0
13262,100,13261,753207,0
13363,100,13362,755250,0
13463,100,13462,730895,0
13563,100,13563,758533,0
13664,100,13663,543121,0
13765,100,13764,544456,0
13865,100,13865,518292,0
13966,100,13965,521532,0
14067,100,14066,571795,0
14169,100,14168,572097,0
14268,100,14267,663206,0
14369,100,14368,605975,0
14470,100,14469,531252,0
14570,100,14569,490795,0
14670,100,14669,697517,0
14770,100,14770,658952,0
14871,100,14870,860198,0
14971,100,14971,814233,0
15072,100,15071,831793,0
15172,100,15171,804498,0
15274,100,15273,808987,0
15374,100,15374,913943,0
15475,100,15474,776822,0
15576,100,15576,781502,0
15677,100,15676,913345,0
15779,100,15778,861978,0
15879,100,15879,931067,0
15930,100,15929,870345,0
16032,100,16030,869709,0
16131,100,16130,604278,0
16232,100,16232,594431,0
16334,100,16333,513432,0
16435,100,16434,495674,0
16534,100,16533,1252122,0
16634,100,16633,1000321,0
16735,100,16734,651207,0
16849,100,16847,550692,0
16946,100,16945,672162,0
17044,100,17043,952127,0
17146,100,17144,873331,0
17243,100,17242,1151176,0
17344,100,17343,1475535,104096
17443,100,17442,1461194,89755
17544,100,17543,1176111,0
17644,100,17643,1317792,0
17744,100,17743,1310622,0
17844,100,17843,1081179,0
17944,100,17943,1246092,0
18045,100,18044,1342097,0
18150,100,18148,774949,0
18252,100,18251,850463,0
18354,100,18352,790100,0
18461,100,18459,567466,0
18560,100,18558,559979,0
18660,100,18659,584801,0
18761,100,18760,515615,0
18862,100,18861,536637,0
18962,100,18960,551926,0
19060,100,19059,646265,0
19161,100,19160,702604,0
19264,100,19262,519515,0
19364,100,19362,640760,0
19463,100,19461,825534,0
19565,100,19564,836619,0
19667,100,19665,837215,0
19764,100,19763,1006553,0
19860,100,19859,1611766,240327
19955,100,19955,1375153,3714
20056,100,20055,857105,0
20157,100,20156,653626,0
20259,100,20258,769638,0
20357,100,20357,832464,0
20458,100,20457,1525933,154494
20558,100,20557,1200998,0
20659,100,20659,1203946,0
20760,100,20759,1049349,0
20861,100,20860,580964,0
20962,100,20961,562032,0
21063,100,21063,558792,0
21163,100,21162,557171,0
21265,100,21264,515142,0
21365,100,21364,499520,0
21465,100,21465,576612,0
21566,100,21566,604151,0
21667,100,21666,524670,0
21767,100,21767,652752,0
21869,100,21868,648324,0
21969,100,21969,756763,0
22069,100,22069,1201651,0
22170,100,22169,1611542,240103
22270,100,22269,2070428,698989
22370,100,22370,1654562,283123
22471,100,22470,868112,0
22572,100,22571,748683,0
22672,100,22671,794648,0
22773,100,22772,747629,0
22873,100,22872,784799,0
22974,100,22973,840613,0
23074,100,23073,583255,0
23175,100,23174,497519,0
23275,100,23275,508816,0
23376,100,23375,536112,0
23477,100,23476,546177,0
23577,100,23576,552657,0
23679,100,23678,521532,0
23779,100,23778,919296,0
23879,100,23878,1253526,0
23979,100,23979,1085331,0
24081,100,24080,970609,0
