Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,81,35,1347960,529113
109,81,106,3287761,2468914
209,81,206,2521983,1703136
303,81,301,3066492,2247645
400,81,399,3197284,2378437
501,81,500,2613235,1794388
601,81,600,1698944,880097
702,81,701,1049359,230512
802,81,801,1148249,329402
903,81,902,1077958,259111
1003,81,1002,1177698,358851
1104,81,1103,907758,88911
1204,81,1203,778738,0
1307,81,1306,629819,0
1407,81,1404,728107,0
1506,81,1505,760093,0
1607,81,1606,771433,0
1708,81,1706,721213,0
1808,81,1807,808363,0
1909,81,1908,745513,0
2010,81,2009,737413,0
2112,81,2111,1052536,233689
2212,81,2210,886030,67183
2312,81,2311,732553,0
2413,81,2412,753613,0
2512,81,2511,1461958,643111
2613,81,2612,1197646,378799
2713,81,2712,848977,30130
2814,81,2813,792193,0
2914,81,2913,732967,0
3014,81,3013,1261048,442201
3116,81,3115,1952791,1133944
3215,81,3214,1036632,217785
3316,81,3315,1147776,328929
3417,81,3415,880298,61451
3517,81,3516,769075,0
3618,81,3617,718466,0
3739,81,3734,758638,0
3835,81,3831,758887,0
3927,81,3925,1116425,297578
4028,81,4025,1116425,297578
4130,81,4128,907603,88756
4229,81,4227,1211178,392331
4328,81,4327,1104791,285944
4429,81,4428,951322,132475
4529,81,4528,787124,0
4629,81,4628,901927,83080
4733,81,4732,618375,0
4838,81,4836,469260,0
4937,81,4935,554489,0
5030,81,5029,1353643,534796
5130,81,5130,1568746,749899
5231,81,5230,1261300,442453
5334,81,5333,1396664,577817
5432,81,5431,1324963,506116
5534,81,5533,1030989,212142
5634,81,5633,1009478,190631
5739,81,5737,623808,0
5840,81,5838,548650,0
5939,81,5938,797098,0
6036,81,6036,1289112,470265
6137,81,6136,1002308,183461
6241,81,6240,673056,0
6343,81,6341,629531,0
6443,81,6442,540283,0
6545,81,6544,535873,0
6645,81,6644,608117,0
6746,81,6744,589464,0
6843,81,6842,936734,117887
6946,81,6945,738720,0
7046,81,7045,620524,0
7147,81,7146,771552,0
7253,81,7251,506058,0
7353,81,7351,543780,0
7451,81,7450,631434,0
7555,81,7553,550260,0
7649,81,7647,1029549,210702
7748,81,7747,1369371,550524
7849,81,7848,1092636,273789
7944,81,7944,841981,23134
8045,81,8045,617633,0
8146,81,8145,484272,0
8246,81,8246,893030,74183
8346,81,8346,1505952,687105
8447,81,8446,735177,0
8548,81,8547,829930,11083
8648,81,8647,648418,0
8749,81,8748,673055,0
8850,81,8849,1594408,775561
8951,81,8950,453535,0
9051,81,9050,489132,0
9151,81,9151,443726,0
9254,81,9252,466044,0
9354,81,9353,420293,0
9454,81,9453,477202,0
9555,81,9554,488962,0
9656,81,9655,455936,0
9769,81,9768,460464,0
9867,81,9866,612304,0
9962,81,9961,1167061,348214
10064,81,10063,856942,38095
10164,81,10163,871903,53056
10266,81,10265,594259,0
10367,81,10365,656639,0
10467,81,10466,508896,0
10573,81,10572,527273,0
10672,81,10670,629102,0
10770,81,10769,649054,0
10874,81,10873,576771,0
10973,81,10971,619776,0
11079,81,11076,480599,0
11176,81,11174,591796,0
11275,81,11274,542831,0
11378,81,11376,605786,0
11476,81,11475,598791,0
11578,81,11576,610449,0
11682,81,11681,498420,0
11782,81,11781,582469,0
11875,81,11874,1934421,1115574
11975,81,11974,1726488,907641
12075,81,12074,1145710,326863
12177,81,12176,812059,0
12278,81,12277,846968,28121
12381,81,12380,617241,0
12482,81,12481,735436,0
12580,81,12579,747228,0
12684,81,12682,565384,0
12785,81,12784,551439,0
12886,81,12885,636626,0
12985,81,12984,663206,0
13088,81,13086,593274,0
13189,81,13187,629102,0
13287,81,13286,713200,0
,,,,
