Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,95,48,674016,38364
101,95,100,3110398,2474746
207,95,204,2955530,2319878
305,95,304,3189717,2554065
403,95,402,3698189,3062537
502,95,501,2913237,2277585
604,95,603,2598638,1962986
705,95,703,1815403,1179751
809,95,807,1403100,767448
911,95,909,1206191,570539
1012,95,1010,1046606,410954
1114,95,1111,921931,286279
1214,95,1211,1530829,895177
1312,95,1310,1301386,665734
1430,95,1427,597459,0
1520,95,1516,983116,347464
1621,95,1618,878054,242402
1719,95,1716,981775,346123
1822,95,1821,921773,286121
1920,95,1919,650073,14421
2023,95,2021,690888,55236
2123,95,2121,715848,80196
2225,95,2224,584801,0
2325,95,2324,704833,69181
2424,95,2422,771552,135900
2525,95,2524,676339,40687
2627,95,2626,721567,85915
2725,95,2724,891851,256199
2827,95,2826,663206,27554
2925,95,2924,1023819,388167
3022,95,3021,1561576,925924
3124,95,3123,1468629,832977
3222,95,3222,1583086,947434
3325,95,3324,876890,241238
3428,95,3427,702604,66952
3529,95,3528,604430,0
3631,95,3629,554489,0
3731,95,3730,610449,0
3833,95,3832,511792,0
3935,95,3933,597794,0
4034,95,4033,570811,0
4135,95,4134,582469,0
4234,95,4233,598942,0
4339,95,4337,478980,0
4437,95,4436,671366,35714
4536,95,4534,542831,0
4637,95,4635,610008,0
4737,95,4735,584907,0
4839,95,4837,633765,0
4941,95,4939,523259,0
5043,95,5042,490320,0
5134,95,5133,1661957,1026305
5234,95,5233,1597426,961774
5334,95,5333,1059669,424017
5435,95,5434,1583086,947434
5537,95,5536,916267,280615
5639,95,5637,672423,36771
5741,95,5740,784684,149032
5842,95,5841,751852,116200
5941,95,5940,755136,119484
6047,95,6046,509880,0
6146,95,6144,594127,0
6244,95,6243,705887,70235
6344,95,6343,699321,63669
6447,95,6446,647755,12103
6550,95,6548,555748,0
6650,95,6648,608117,0
6746,95,6745,936734,301082
6847,95,6846,911799,276147
6944,95,6943,1425344,789692
7045,95,7044,1023819,388167
7146,95,7145,1016649,380997
7246,95,7245,758525,122873
7347,95,7346,1167221,531569
7448,95,7447,787206,151554
7549,95,7548,817046,181394
7649,95,7648,707332,71680
7754,95,7753,673163,37511
7858,95,7857,580137,0
7954,95,7953,932463,296811
8064,95,8063,513253,0
8157,95,8156,578423,0
8251,95,8251,1368543,732891
8351,95,8350,1224581,588929
8457,95,8456,830649,194997
8560,95,8559,594127,0
8662,95,8660,532814,0
8761,95,8760,563776,0
8862,95,8861,571038,0
8964,95,8963,581904,0
9062,95,9061,656785,21133
9168,95,9166,534060,0
9265,95,9263,598852,0
9364,95,9363,728870,93218
9463,95,9461,761702,126050
9565,95,9563,732153,96501
9667,95,9666,657082,21430
9770,95,9768,528992,0
9872,95,9870,542370,0
9972,95,9970,525960,0
10070,95,10069,530903,0
10172,95,10170,574860,0
10271,95,10269,617444,0
10374,95,10372,467640,0
10473,95,10472,599705,0
10576,95,10574,530565,0
10674,95,10672,618375,0
10772,95,10771,640223,4571
10872,95,10871,679622,43970
10973,95,10972,732153,96501
11072,95,11071,891851,256199
11174,95,11173,630374,0
11278,95,11277,566903,0
11377,95,11375,682521,46869
11472,95,11471,2163864,1528212
11572,95,11571,1991781,1356129
11673,95,11672,1554406,918754
11774,95,11774,1074009,438357
11876,95,11875,817046,181394
11975,95,11975,961296,325644
12082,95,12081,614110,0
12182,95,12181,610449,0
12278,95,12277,817046,181394
12379,95,12378,911799,276147
12479,95,12478,827020,191368
12581,95,12580,901825,266173
12680,95,12679,767176,131524
12784,95,12783,623808,0
12885,95,12883,794534,158882
12984,95,12983,777112,141460
13088,95,13086,538168,0
13188,95,13187,626770,0
13292,95,13290,548640,0
13388,95,13386,629531,0
13490,95,13489,519515,0
13591,95,13589,587132,0
13642,95,13640,841929,206277
13739,95,13737,751852,116200
13839,95,13838,735436,99784
13937,95,13937,896838,261186
14046,95,14045,541137,0
14139,95,14138,1264000,628348
