Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
71,73,69,2690843,1840396
167,73,165,3075393,2224946
269,73,268,3075274,2224827
368,73,367,2713059,1862612
468,73,467,1965799,1115352
569,73,568,1026366,175919
669,73,669,1137802,287355
770,73,769,1111438,260991
870,73,869,1041304,190857
970,73,969,1407864,557417
1071,73,1070,977658,127211
1172,73,1171,688338,0
1274,73,1273,710606,0
1374,73,1373,657716,0
1475,73,1474,715147,0
1576,73,1575,764953,0
1676,73,1675,812371,0
1777,73,1776,790530,0
1879,73,1877,790873,0
1978,73,1977,783514,0
2078,73,2077,940921,90474
2179,73,2178,770136,0
2281,73,2280,755895,0
2381,73,2380,762565,0
2481,73,2480,792493,0
2583,73,2581,724453,0
2683,73,2682,831811,0
2783,73,2782,741067,0
2883,73,2883,728107,0
2984,73,2983,989683,139236
3084,73,3083,1952791,1102344
3185,73,3184,905730,55283
3287,73,3285,751993,0
,,,,
