Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,73,13,2822520,1975554
96,73,94,2629534,1782568
201,73,198,2787535,1940569
291,73,290,3341293,2494327
391,73,389,2953899,2106933
490,73,489,1955078,1108112
591,73,590,1181573,334607
691,73,690,1416108,569142
791,73,791,1387428,540462
892,73,891,1228611,381645
992,73,991,1127828,280862
1093,73,1092,912745,65779
1194,73,1192,728868,0
1308,73,1305,881026,34060
1409,73,1406,835670,0
1510,73,1506,894757,47791
1610,73,1607,819348,0
1714,73,1710,745831,0
1814,73,1810,907951,60985
1920,73,1917,807487,0
2011,73,2008,996249,149283
2113,73,2110,968401,121435
2216,73,2213,797940,0
2314,73,2311,774830,0
2408,73,2405,1537999,691033
2510,73,2508,1128230,281264
2615,73,2612,979833,132867
2714,73,2711,930585,83619
2814,73,2811,981775,134809
2917,73,2914,943718,96752
3014,73,3011,2025566,1178600
3114,73,3111,1774613,927647
3219,73,3216,827821,0
3317,73,3314,819348,0
3414,73,3411,1595177,748211
3513,73,3511,1025323,178357
3613,73,3611,1403985,557019
3717,73,3715,884620,37654
