Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
45,64,43,3022398,2287745
143,64,141,2822172,2087519
242,64,240,3515921,2781268
351,64,349,2575704,1841051
437,64,436,2556948,1822295
537,64,536,1257690,523037
637,64,636,1218746,484093
738,64,737,1052561,317908
838,64,837,1087291,352638
940,64,939,1082945,348292
1042,64,1041,618660,0
1141,64,1140,1345827,611174
1242,64,1241,811594,76941
1342,64,1341,758725,24072
1443,64,1442,802388,67735
1543,64,1542,640627,0
1644,64,1643,814843,80190
1745,64,1744,747479,12826
1847,64,1846,787633,52980
1945,64,1944,1600904,866251
2045,64,2044,855544,120891
2148,64,2147,814383,79730
2248,64,2246,818710,84057
2348,64,2347,499082,0
2449,64,2448,491709,0
2551,64,2550,464928,0
2650,64,2650,464928,0
2752,64,2752,453769,0
2853,64,2851,541317,0
2953,64,2952,1630258,895605
3053,64,3052,1723469,988816
3154,64,3153,650073,0
3255,64,3254,490751,0
3355,64,3355,539352,0
3456,64,3455,482652,0
3556,64,3555,549072,0
3659,64,3658,524772,0
,,,,
