Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,100,18,2232425,1049555
99,100,97,2896800,1713930
195,100,194,3080677,1897807
298,100,296,1966647,783777
391,100,390,1946867,763997
491,100,490,2383252,1200382
592,100,591,1509656,326786
693,100,692,1459752,276882
793,100,792,1569983,387113
894,100,893,1439069,256199
1004,100,1002,1394251,211381
1103,100,1101,1464659,281789
1205,100,1202,1517190,334320
1308,100,1305,1438394,255524
1406,100,1403,2251061,1068191
1508,100,1505,1629345,446475
1610,100,1607,1415411,232541
1713,100,1710,1749033,566163
1808,100,1805,1871046,688176
1899,100,1898,1754020,571150
1999,100,1999,1282332,99462
2101,100,2101,1226066,43196
2201,100,2200,1244298,61428
2303,100,2302,1298860,115990
2403,100,2402,800263,0
2504,100,2503,779533,0
2618,100,2615,817645,0
2717,100,2714,858986,0
2810,100,2808,1450554,267684
2913,100,2911,1265113,82243
3017,100,3015,833338,0
3115,100,3113,887904,0
3212,100,3211,1545170,362300
3313,100,3311,1337237,154367
3413,100,3411,1193835,10965
3514,100,3512,1050433,0
3617,100,3615,1051593,0
3716,100,3714,1238307,55437
3816,100,3815,1080705,0
3918,100,3916,1051593,0
4019,100,4017,1128470,0
4119,100,4117,1136991,0
4218,100,4216,1524851,341981
4335,100,4331,623014,0
4428,100,4425,847631,0
4522,100,4520,1360788,177918
4623,100,4621,1056580,0
4726,100,4722,1136373,0
4825,100,4823,1006099,0
4922,100,4921,1421675,238805
5023,100,5021,1537999,355129
5125,100,5123,1246087,63217
5226,100,5224,1803293,620423
5332,100,5328,924019,0
5429,100,5427,986762,0
5530,100,5528,1141360,0
5631,100,5628,1325879,143009
5732,100,5729,1276009,93139
5832,100,5829,1384653,201783
5933,100,5929,1602530,419660
6034,100,6031,1176269,0
6132,100,6130,1440541,257671
6242,100,6238,742044,0
6336,100,6334,1190417,7547
6437,100,6434,1085354,0
6538,100,6536,1540281,357411
6637,100,6635,1066515,0
6740,100,6736,1049239,0
6845,100,6841,759717,0
6941,100,6938,981216,0
7043,100,7039,811087,0
7137,100,7135,1564385,381515
7242,100,7239,990627,0
7341,100,7338,956840,0
7443,100,7440,960134,0
7544,100,7541,999532,0
7643,100,7640,1232380,49510
7745,100,7742,1429682,246812
7842,100,7840,1496848,313978
7943,100,7941,1395697,212827
8048,100,8044,1474712,291842
8144,100,8142,1777407,594537
8241,100,8240,1720046,537176
8337,100,8336,1534091,351221
8437,100,8436,1554060,371190
8538,100,8538,1820427,637557
