Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
9,96,8,1423097,625479
85,96,84,2509894,1712276
186,96,185,1939977,1142359
293,96,292,1686686,889068
395,96,394,2193876,1396258
494,96,493,2262360,1464742
593,96,592,1631949,834331
693,96,692,1580351,782733
806,96,805,717444,0
902,96,901,532814,0
1005,96,1004,593972,0
1107,96,1105,581040,0
1205,96,1203,647945,0
1305,96,1304,561484,0
1402,96,1400,841981,44363
1504,96,1503,646790,0
1602,96,1601,846968,49350
1702,96,1701,936216,138598
1802,96,1801,834900,37282
1904,96,1903,807072,9454
2004,96,2003,822033,24415
2105,96,2104,1048790,251172
2204,96,2203,964359,166741
2304,96,2302,969988,172370
2403,96,2402,856942,59324
2504,96,2504,981245,183627
2605,96,2604,964359,166741
2706,96,2705,1009389,211771
2808,96,2807,657421,0
2910,96,2909,559153,0
3017,96,3015,548640,0
3115,96,3114,621928,0
3212,96,3211,603454,0
3311,96,3310,768268,0
3409,96,3408,1327405,529787
3511,96,3510,919330,121712
3612,96,3611,916786,119168
3719,96,3716,584633,0
3821,96,3820,521099,0
3919,96,3917,617444,0
4016,96,4015,810950,13332
4118,96,4116,646790,0
4218,96,4217,715989,0
4328,96,4326,459993,0
4424,96,4423,521099,0
4520,96,4519,721567,0
4618,96,4616,999820,202202
4713,96,4713,1149166,351548
4813,96,4813,1036592,238974
4914,96,4914,627091,0
5015,96,5014,566148,0
5115,96,5114,1160423,362805
5216,96,5215,1346169,548551
5318,96,5318,1413713,616095
5417,96,5416,921673,124055
5517,96,5517,801100,3482
5618,96,5617,746032,0
5718,96,5718,830649,33031
5819,96,5818,699321,0
5919,96,5919,787968,0
6020,96,6019,748569,0
6120,96,6120,776711,0
6221,96,6220,765555,0
6321,96,6321,801812,4194
6422,96,6421,1003276,205658
6522,96,6521,898677,101059
6623,96,6622,1037048,239430
6723,96,6722,1034359,236741
6823,96,6823,840957,43339
6924,96,6923,519204,0
7024,96,7024,522076,0
7125,96,7124,500039,0
7226,96,7225,497232,0
7326,96,7326,516628,0
7427,96,7427,529632,0
7528,96,7527,576612,0
7628,96,7628,545832,0
7729,96,7729,576957,0
7830,96,7829,574992,0
7930,96,7929,1521421,723803
8031,96,8030,899748,102130
8131,96,8131,1064320,266702
8231,96,8231,949618,152000
8332,96,8331,1024424,226806
8432,96,8432,1361762,564144
8533,96,8533,1009950,212332
8633,96,8633,835851,38233
8734,96,8733,706430,0
8835,96,8834,820914,23296
8935,96,8935,1111270,313652
9035,96,9035,1134128,336510
9136,96,9135,1144102,346484
9236,96,9235,814959,17341
9338,96,9338,557416,0
9438,96,9438,600912,0
9538,96,9537,532872,0
9639,96,9638,591537,0
9740,96,9739,612252,0
9840,96,9840,525960,0
9940,96,9940,519912,0
10041,96,10040,470507,0
10142,96,10141,592812,0
10244,96,10243,896465,98847
10344,96,10343,887901,90283
10443,96,10442,1002820,205202
10544,96,10544,1300786,503168
