Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
31,100,30,2436598,1683439
132,100,131,3615556,2862397
231,100,230,3078615,2325456
330,100,329,1565397,812238
430,100,430,1307416,554257
531,100,530,1137802,384643
631,100,630,998166,245007
732,100,731,1211966,458807
832,100,831,1082945,329786
933,100,932,1041619,288460
1037,100,1035,822191,69032
1152,100,1148,632051,0
1246,100,1243,917069,163910
1346,100,1343,758096,4937
1443,100,1441,1021671,268512
1547,100,1544,989683,236524
1648,100,1645,864921,111762
1750,100,1746,805509,52350
1852,100,1849,758725,5566
1949,100,1945,1121412,368253
2046,100,2044,1365917,612758
2147,100,2145,1287046,533887
2252,100,2249,920736,167577
2353,100,2350,914169,161010
2457,100,2453,744428,0
2556,100,2553,835670,82511
2657,100,2654,814685,61526
2752,100,2749,1502855,749696
2854,100,2851,1071542,318383
2952,100,2951,1896504,1143345
3053,100,3051,1552340,799181
3154,100,3152,1416108,662949
3256,100,3254,1337704,584545
3355,100,3352,1373087,619928
3459,100,3455,1091490,338331
3561,100,3558,950537,197378
3667,100,3662,754027,868
3768,100,3764,776707,23548
3863,100,3860,861289,108130
3969,100,3965,708667,0
4068,100,4064,875308,122149
4168,100,4164,802528,49369
4270,100,4267,822786,69627
4316,100,4313,1015948,262789
4418,100,4415,917452,164293
4520,100,4517,783197,30038
4614,100,4612,1081516,328357
4714,100,4712,1516489,763330
4813,100,4811,1651647,898488
4915,100,4913,2015432,1262273
5015,100,5013,1941464,1188305
5117,100,5115,1588190,835031
5217,100,5214,1638381,885222
5319,100,5316,1401768,648609
5424,100,5420,887904,134745
5525,100,5522,850133,96974
5630,100,5626,805585,52426
5724,100,5722,1029081,275922
5825,100,5824,588646,0
5929,100,5926,593274,0
6021,100,6020,1518555,765396
6128,100,6126,532410,0
6227,100,6226,626742,0
6330,100,6329,624439,0
6429,100,6428,587692,0
6527,100,6526,911799,158640
6636,100,6634,483840,0
6731,100,6729,715989,0
6832,100,6831,741090,0
6931,100,6930,1011225,258066
7030,100,7028,737254,0
7129,100,7127,2020462,1267303
7227,100,7226,1332662,579503
7330,100,7329,1150353,397194
7432,100,7431,771552,18393
7533,100,7531,1091332,338173
7634,100,7632,871903,118744
7737,100,7735,742003,0
7839,100,7837,705887,0
7942,100,7941,614615,0
8042,100,8040,668381,0
8135,100,8134,1747998,994839
8236,100,8235,1296812,543653
8340,100,8338,917923,164764
8444,100,8442,609945,0
8541,100,8539,1111141,357982
8641,100,8640,745286,0
8743,100,8741,617241,0
8843,100,8841,633657,0
8942,100,8941,921773,168614
9045,100,9043,702604,0
9146,100,9145,615586,0
9249,100,9247,507969,0
9350,100,9348,540459,0
9452,100,9451,483840,0
9553,100,9551,542318,0
9651,100,9649,554489,0
9752,100,9749,886118,132959
9850,100,9847,1140710,387551
9948,100,9946,1066555,313396
10050,100,10047,841766,88607
10150,100,10147,963417,210258
10251,100,10248,1041619,288460
10350,100,10347,1394598,641439
10451,100,10448,1229685,476526
10556,100,10552,1121911,368752
10656,100,10653,855072,101913
10757,100,10754,822240,69081
10857,100,10854,910886,157727
10958,100,10955,927302,174143
11059,100,11056,838977,85818
11162,100,11159,782042,28883
11263,100,11259,826343,73184
11363,100,11360,875308,122149
11463,100,11460,783197,30038
11567,100,11563,708115,0
11668,100,11664,834253,81094
11766,100,11763,831006,77847
11867,100,11864,907951,154792
11969,100,11965,890112,136953
12060,100,12058,1156321,403162
12161,100,12159,986762,233603
12261,100,12259,1602530,849371
12362,100,12360,1731592,978433
12465,100,12463,1265190,512031
12566,100,12563,1116425,363266
12667,100,12664,1181256,428097
12767,100,12764,1181256,428097
12867,100,12865,1121412,368253
12974,100,12971,895140,141981
13075,100,13072,752407,0
13167,100,13164,1745932,992773
13270,100,13267,1157623,404464
13372,100,13369,1101464,348305
13475,100,13471,889179,136020
13578,100,13574,736783,0
13680,100,13676,756514,3355
13779,100,13776,759717,6558
13880,100,13877,763539,10380
13980,100,13976,890214,137055
14076,100,14074,782042,28883
14179,100,14175,780740,27581
14279,100,14276,791368,38209
14385,100,14381,702187,0
14482,100,14479,860615,107456
14590,100,14586,708667,0
14683,100,14680,833338,80179
14784,100,14781,807690,54531
14889,100,14886,757616,4457
14985,100,14982,905913,152754
15090,100,15086,799852,46693
15189,100,15186,868313,115154
15292,100,15288,775006,21847
15384,100,15382,1593956,840797
15482,100,15480,2520302,1767143
15584,100,15582,1430448,677289
15686,100,15683,1100624,347465
15789,100,15786,815673,62514
15894,100,15890,788385,35226
15997,100,15993,723247,0
16094,100,16091,875308,122149
16188,100,16185,1116425,363266
16292,100,16288,790296,37137
16394,100,16391,771175,18016
16494,100,16491,822786,69627
16587,100,16585,1874994,1121835
16690,100,16687,1159506,406347
16796,100,16792,827821,74662
