Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
29,87,27,1381541,672949
96,87,94,3117757,2409165
193,87,191,2938694,2230102
296,87,294,2442953,1734361
397,87,395,3646151,2937559
491,87,490,2362515,1653923
590,87,589,2913936,2205344
691,87,690,1793627,1085035
792,87,790,800714,92122
892,87,891,913669,205077
1005,87,1002,761713,53121
1105,87,1102,824697,116105
1206,87,1203,780627,72035
1309,87,1305,758887,50295
1408,87,1405,759717,51125
1505,87,1502,919858,211266
1606,87,1603,897546,188954
1704,87,1702,1370762,662170
1811,87,1808,872445,163853
1911,87,1908,1038931,330339
2006,87,2004,1186243,477651
2110,87,2107,861289,152697
2212,87,2209,939381,230789
2315,87,2311,953326,244734
2415,87,2410,1305931,597339
2509,87,2507,1121412,412820
2614,87,2611,947001,238409
2713,87,2711,953568,244976
2819,87,2815,818963,110371
2918,87,2915,844996,136404
3022,87,3019,897546,188954
3115,87,3113,991749,283157
3214,87,3212,1430448,721856
3314,87,3312,1287046,578454
3415,87,3413,1208175,499583
3516,87,3514,1186665,478073
3615,87,3613,1046606,338014
3721,87,3719,1280745,572153
3817,87,3815,1122926,414334
3923,87,3920,1136373,427781
4021,87,4019,1365917,657325
4124,87,4121,1026658,318066
4222,87,4220,1443575,734983
4322,87,4320,1121412,412820
4421,87,4419,1339623,631031
4523,87,4520,1081516,372924
4624,87,4621,1073458,364866
4727,87,4724,973267,264675
4824,87,4822,1236113,527521
4923,87,4921,1494979,786387
5026,87,5024,1272706,564114
5124,87,5122,1667061,958469
5226,87,5224,1581020,872428
5326,87,5324,1701838,993246
5427,87,5425,1408938,700346
5528,87,5525,1201204,492612
5628,87,5626,1206191,497599
5738,87,5734,722553,13961
5834,87,5831,861318,152726
5935,87,5932,872976,164384
6036,87,6033,886966,178374
6138,87,6135,833251,124659
6241,87,6237,765367,56775
6338,87,6334,905619,197027
6438,87,6435,863649,155057
6540,87,6537,799852,91260
6637,87,6635,632320,0
6736,87,6735,558144,0
6838,87,6837,517183,0
6943,87,6942,516240,0
7041,87,7039,605786,0
7141,87,7139,562595,0
7243,87,7242,618903,0
7340,87,7339,722304,13712
7442,87,7440,665788,0
7547,87,7546,511612,0
7643,87,7641,596063,0
7747,87,7745,506424,0
7850,87,7848,590150,0
7949,87,7947,550260,0
8040,87,8039,2156693,1448101
8141,87,8140,2236623,1528031
8240,87,8239,1222209,513617
8344,87,8344,1696303,987711
8438,87,8438,2388254,1679662
8540,87,8538,2159489,1450897
8639,87,8638,2971256,2262664
8742,87,8742,2273533,1564941
8845,87,8844,2366744,1658152
8941,87,8940,2473692,1765100
