Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,81,23,949418,269028
73,81,72,3327838,2647448
182,81,181,3122968,2442578
275,81,274,2930519,2250129
379,81,376,3060913,2380523
480,81,478,3579915,2899525
584,81,582,1854935,1174545
676,81,675,2063216,1382826
776,81,775,1132815,452425
877,81,876,981243,300853
977,81,976,911358,230968
1078,81,1077,795733,115343
1179,81,1178,737387,56997
1280,81,1279,730741,50351
1398,81,1394,766399,86009
1495,81,1491,748250,67860
1595,81,1592,838076,157686
1691,81,1688,989683,309293
1790,81,1788,1046606,366216
1889,81,1887,1043263,362873
1996,81,1994,1191230,510840
2091,81,2089,1301386,620996
2196,81,2194,1036632,356242
2293,81,2291,1337237,656847
2394,81,2392,1035675,355285
2494,81,2492,1314005,633615
2600,81,2594,1171282,490892
2695,81,2693,1528681,848291
2802,81,2800,1096477,416087
2900,81,2898,1181256,500866
3000,81,2997,1151334,470944
3100,81,3097,1086503,406113
3206,81,3203,914169,233779
3301,81,3298,1236113,555723
3404,81,3402,1261294,580904
3493,81,3492,1163379,482989
3594,81,3593,728107,47717
3694,81,3693,788385,107995
3794,81,3793,1026658,346268
3894,81,3894,1091490,411100
3995,81,3994,728414,48024
4097,81,4096,766987,86597
4197,81,4196,806448,126058
4298,81,4297,786865,106475
4397,81,4397,1496867,816477
4498,81,4497,1112867,432477
4613,81,4610,839147,158757
4712,81,4709,872976,192586
4814,81,4812,930136,249746
4910,81,4907,1048780,368390
5012,81,5009,856408,176018
5106,81,5104,1516489,836099
5207,81,5205,1322897,642507
5313,81,5311,894470,214080
5408,81,5407,1674231,993841
5511,81,5509,1096477,416087
5613,81,5610,1146347,465957
5714,81,5712,828806,148416
5813,81,5811,1136373,455983
5912,81,5910,1365917,685527
6015,81,6012,1236856,556466
6113,81,6111,1584968,904578
6216,81,6214,981775,301385
6316,81,6313,1193835,513445
6418,81,6415,1171282,490892
6524,81,6521,789037,108647
6625,81,6622,794118,113728
6721,81,6719,961693,281303
6824,81,6821,930585,250195
6925,81,6922,963417,283027
7027,81,7024,856654,176264
7123,81,7121,1196217,515827
7221,81,7218,1333772,653382
7325,81,7322,851788,171398
7425,81,7422,1002816,322426
7527,81,7524,999532,319142
7629,81,7625,814685,134295
7728,81,7725,875234,194844
7832,81,7828,832341,151951
7932,81,7929,847631,167241
8037,81,8032,799387,118997
8131,81,8128,967271,286881
8231,81,8228,956851,276461
8332,81,8329,897546,217156
8436,81,8432,811319,130929
8541,81,8533,841897,161507
8633,81,8630,953326,272936
8739,81,8734,815141,134751
8830,81,8828,1444788,764398
8932,81,8930,1208175,527785
9032,81,9029,1186665,506275
9133,81,9131,1058190,377800
9234,81,9232,1041619,361229
9335,81,9332,1141360,460970
9434,81,9432,1305851,625461
9537,81,9534,1111438,431048
9635,81,9633,1283855,603465
9734,81,9732,1248116,567726
9853,81,9849,617082,0
9944,81,9940,812543,132153
10043,81,10040,841766,161376
10145,81,10141,907951,227561
10252,81,10248,736207,55817
10346,81,10343,886966,206576
10451,81,10447,752407,72017
10550,81,10547,794527,114137
10652,81,10648,765367,84977
10747,81,10744,875234,194844
10850,81,10847,784562,104172
10948,81,10945,914280,233890
11048,81,11045,930585,250195
11150,81,11146,953568,273178
11251,81,11247,973267,292877
11349,81,11346,858355,177965
11454,81,11450,828675,148285
11554,81,11551,812353,131963
11653,81,11650,905913,225523
11755,81,11751,831006,150616
11861,81,11857,752078,71688
11957,81,11954,832341,151951
12052,81,12049,1081516,401126
12148,81,12146,1043263,362873
12250,81,12248,978732,298342
12351,81,12349,1071943,391553
12451,81,12449,957222,276832
12551,81,12549,1028923,348533
12656,81,12654,899861,219471
12748,81,12747,1616871,936481
12849,81,12847,1430448,750058
12951,81,12949,777970,97580
13053,81,13051,792310,111920
13152,81,13150,1274645,594255
13252,81,13251,1244026,563636
13354,81,13352,1169049,488659
13455,81,13453,1394598,714208
13556,81,13554,1215171,534781
13656,81,13655,1156321,475931
13757,81,13756,1121412,441022
13857,81,13856,1379894,699504
13958,81,13957,1287649,607259
14059,81,14057,1251196,570806
14161,81,14158,1258366,577976
14255,81,14255,1277174,596784
14356,81,14355,1155871,475481
14476,81,14475,631082,0
14563,81,14562,831006,150616
14664,81,14663,816665,136275
14765,81,14764,633657,0
14866,81,14865,728870,48480
14964,81,14963,801100,120710
15065,81,15064,650073,0
15167,81,15166,549826,0
15270,81,15269,582469,0
15368,81,15367,692755,12365
15467,81,15466,666489,0
15570,81,15569,663206,0
15619,81,15617,840499,160109
15720,81,15719,679732,0
15821,81,15820,688099,7709
15925,81,15924,628373,0
16022,81,16021,671072,0
16124,81,16123,645424,0
16222,81,16221,719020,38630
16323,81,16322,721567,41177
16425,81,16424,556131,0
16526,81,16525,620652,0
16626,81,16625,535836,0
16726,81,16725,657421,0
16833,81,16830,477391,0
16929,81,16927,971827,291437
17026,81,17025,827020,146630
17127,81,17126,797098,116708
17229,81,17228,856942,176552
17331,81,17329,742241,61851
17430,81,17429,961670,281280
17531,81,17530,697358,16968
17631,81,17630,817046,136656
17731,81,17730,966657,286267
17832,81,17831,881877,201487
17935,81,17934,719020,38630
18034,81,18033,822033,141643
18136,81,18135,659923,0
18239,81,18237,699321,18931
18340,81,18339,622107,0
18443,81,18441,552158,0
18543,81,18541,671072,0
18640,81,18637,853632,173242
18741,81,18738,992966,312576
18840,81,18837,1161308,480918
18940,81,18937,1011697,331307
19041,81,19038,1141360,460970
19145,81,19141,897753,217363
19244,81,19241,864921,184531
19352,81,19348,801007,120617
19452,81,19448,812347,131957
19552,81,19547,769273,88883
19652,81,19649,824697,144307
19751,81,19747,872976,192586
19849,81,19846,992371,311981
19949,81,19946,1236113,555723
20049,81,20046,1101464,421074
