Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
6,44,4,2813600,1887406
90,44,88,3098445,2172251
182,44,181,2218601,1292407
285,44,284,2925428,1999234
386,44,385,3252636,2326442
485,44,484,1695722,769528
586,44,585,1167724,241530
686,44,685,868640,0
787,44,786,905946,0
887,44,886,809131,0
987,44,986,750787,0
1088,44,1087,1695742,769548
1189,44,1187,871488,0
1298,44,1295,789037,0
1400,44,1398,731049,0
1500,44,1497,870644,0
1603,44,1599,847631,0
1701,44,1698,894757,0
1802,44,1799,898640,0
1905,44,1902,778829,0
2001,44,2000,1258905,332711
2105,44,2103,600407,0
2206,44,2204,612781,0
2306,44,2305,595883,0
2401,44,2400,792111,0
2502,44,2501,846968,0
2603,44,2602,692371,0
2703,44,2702,812059,0
2806,44,2805,722304,0
2904,44,2903,901825,0
3006,44,3005,817046,0
3104,44,3103,1263948,337754
3208,44,3207,637898,0
3306,44,3305,881877,0
3409,44,3408,669772,0
3510,44,3509,570962,0
3610,44,3609,650073,0
3708,44,3707,792111,0
3807,44,3806,1117030,190836
3909,44,3908,777150,0
4011,44,4010,709171,0
4114,44,4112,580137,0
4217,44,4216,542548,0
4315,44,4314,699052,0
4412,44,4411,911799,0
4512,44,4511,906812,0
4613,44,4612,876890,0
4723,44,4722,791251,0
4814,44,4813,697358,0
4913,44,4913,807072,0
5013,44,5012,1145347,219153
5115,44,5114,797098,0
5219,44,5218,699255,0
5319,44,5318,757824,0
5421,44,5420,626770,0
5525,44,5523,554553,0
5626,44,5625,534060,0
5723,44,5722,619776,0
5825,44,5824,680398,0
5929,44,5927,601167,0
6027,44,6025,576771,0
6127,44,6126,618817,0
6228,44,6227,601617,0
6329,44,6327,592061,0
6431,44,6430,495180,0
6534,44,6533,474499,0
6628,44,6626,692755,0
6728,44,6727,676339,0
6828,44,6827,659923,0
6930,44,6929,617241,0
7027,44,7026,1196059,269865
7127,44,7126,812059,0
7230,44,7229,656640,0
7328,44,7327,881877,0
7433,44,7431,533505,0
7534,44,7533,533505,0
7637,44,7636,548104,0
7738,44,7737,548640,0
7838,44,7837,571320,0
7938,44,7936,622107,0
8041,44,8039,530819,0
8140,44,8139,586327,0
8242,44,8241,575138,0
8344,44,8342,556728,0
8444,44,8443,509880,0
8545,44,8543,616906,0
8647,44,8646,569074,0
8742,44,8741,1056423,130229
8841,44,8841,1081358,155164
8942,44,8941,871903,0
9043,44,9042,1001566,75372
9145,44,9144,594259,0
9244,44,9243,906812,0
9347,44,9346,764985,0
9449,44,9448,787968,0
9545,44,9544,906812,0
9651,44,9650,490769,0
9750,44,9749,584416,0
9845,44,9844,801546,0
9946,44,9945,1231751,305557
10046,44,10046,1088349,162155
10147,44,10146,1081179,154985
10246,44,10245,1152880,226686
10360,44,10358,386807,0
10453,44,10452,629531,0
10557,44,10556,536637,0
10658,44,10657,558360,0
10752,44,10751,802085,0
10853,44,10851,951695,25501
10952,44,10951,1403834,477640
11054,44,11053,921773,0
11157,44,11156,617241,0
11259,44,11258,709171,0
11360,44,11359,702044,0
11459,44,11458,607392,0
11560,44,11559,682905,0
11661,44,11659,666420,0
11761,44,11760,653356,0
11861,44,11860,728870,0
11962,44,11961,623808,0
12062,44,12061,755136,0
12163,44,12162,657421,0
12268,44,12267,504900,0
12370,44,12368,558360,0
12469,44,12468,538548,0
12571,44,12569,537300,0
12669,44,12668,547494,0
12768,44,12767,632320,0
12866,44,12865,836994,0
12965,44,12964,757202,0
13066,44,13065,792111,0
13168,44,13167,725587,0
13277,44,13276,472267,0
13372,44,13371,594127,0
13476,44,13474,592061,0
13577,44,13575,530903,0
13675,44,13674,661745,0
13775,44,13774,724356,0
13874,44,13873,653207,0
13973,44,13971,807667,0
14075,44,14074,712454,0
14171,44,14170,1237592,311398
14271,44,14270,1030989,104795
14371,44,14371,1231751,305557
14477,44,14476,669772,0
14579,44,14577,650087,0
14681,44,14679,575474,0
14781,44,14780,612537,0
14875,44,14874,1189506,263312
14976,44,14975,752215,0
15083,44,15082,496800,0
15180,44,15179,651843,0
15227,44,15226,1026501,100307
15331,44,15330,615586,0
15435,44,15434,495180,0
15533,44,15532,589464,0
15638,44,15636,516240,0
15736,44,15735,574860,0
15836,44,15835,587132,0
15934,44,15932,699321,0
16034,44,16033,705887,0
16135,44,16134,768268,0
16233,44,16232,772163,0
16334,44,16333,782137,0
16436,44,16435,686188,0
16538,44,16537,626742,0
16642,44,16640,580594,0
16744,44,16742,561482,0
16843,44,16841,650087,0
16943,44,16941,580137,0
17046,44,17045,538920,0
17147,44,17146,558360,0
17247,44,17246,525960,0
17347,44,17345,574860,0
17450,44,17448,543780,0
17548,44,17547,551926,0
17649,44,17648,603528,0
17751,44,17750,553500,0
17850,44,17848,585181,0
17949,44,17948,610449,0
18051,44,18049,626770,0
18150,44,18149,606395,0
18250,44,18249,617444,0
18349,44,18348,621022,0
18447,44,18446,881877,0
18551,44,18550,604108,0
18648,44,18647,1395727,469533
18751,44,18750,646790,0
18850,44,18849,951695,25501
18952,44,18951,679622,0
19055,44,19054,556821,0
19156,44,19154,517183,0
19255,44,19253,676944,0
19355,44,19354,607219,0
19453,44,19452,851955,0
19556,44,19554,676339,0
19658,44,19657,561484,0
19757,44,19756,590485,0
19859,44,19858,547494,0
19960,44,19959,671366,0
20061,44,20059,693677,0
20162,44,20161,579329,0
20262,44,20260,676339,0
20365,44,20363,546193,0
20465,44,20464,515614,0
20568,44,20566,516240,0
20668,44,20667,525960,0
20771,44,20769,547020,0
20867,44,20865,696720,0
20968,44,20967,587132,0
21071,44,21070,532440,0
21173,44,21171,561600,0
21271,44,21269,545046,0
21373,44,21372,517860,0
21474,44,21473,620728,0
21575,44,21573,503280,0
21671,44,21670,651843,0
21774,44,21773,550015,0
21875,44,21873,587132,0
21974,44,21973,603454,0
22075,44,22074,601122,0
22176,44,22174,685310,0
22277,44,22276,685310,0
22378,44,22377,607350,0
22481,44,22478,599057,0
22574,44,22573,1341480,415286
22678,44,22677,600825,0
22777,44,22776,604108,0
22877,44,22876,653356,0
22978,44,22977,676944,0
23080,44,23078,699321,0
23182,44,23181,583331,0
23284,44,23283,498287,0
23381,44,23380,582469,0
23481,44,23480,604430,0
23585,44,23584,475479,0
23684,44,23682,683563,0
23779,44,23778,1204648,278454
23883,44,23882,639273,0
23987,44,23986,588238,0
24094,44,24092,516329,0
24190,44,24188,632963,0
24291,44,24290,513000,0
24389,44,24387,601641,0
24485,44,24484,876890,0
24590,44,24588,519515,0
24690,44,24689,610269,0
24790,44,24789,746668,0
24890,44,24888,637898,0
24991,44,24990,649054,0
25093,44,25091,678067,0
25193,44,25192,608117,0
25293,44,25291,682521,0
25394,44,25393,573143,0
25495,44,25494,640760,0
25595,44,25594,591796,0
25694,44,25693,1115230,189036
25791,44,25790,1432514,506320
25893,44,25892,911799,0
25994,44,25993,866916,0
26094,44,26093,802085,0
26193,44,26192,1002308,76114
26294,44,26293,1167221,241027
26394,44,26393,1066839,140645
26498,44,26497,666489,0
26600,44,26599,629102,0
26700,44,26698,724356,0
26803,44,26801,629102,0
26902,44,26901,633765,0
27005,44,27004,513000,0
27108,44,27107,543780,0
27207,44,27206,582505,0
27306,44,27305,645424,0
27407,44,27406,528992,0
27513,44,27511,491780,0
27610,44,27608,540540,0
27710,44,27708,602498,0
27810,44,27809,586327,0
27914,44,27913,516240,0
28011,44,28009,601122,0
28114,44,28113,544281,0
28211,44,28209,635109,0
28308,44,28307,846968,0
28408,44,28407,777150,0
28509,44,28508,757202,0
28611,44,28610,742003,0
28714,44,28713,594127,0
28813,44,28812,656640,0
28914,44,28913,686188,0
29011,44,29010,782137,0
29113,44,29112,817046,0
29213,44,29212,936734,10540
29314,44,29313,812059,0
29418,44,29416,659923,0
29512,44,29511,679654,0
29613,44,29612,557763,0
29714,44,29714,901927,0
29815,44,29814,1217411,291217
29915,44,29914,1181561,255367
30015,44,30014,2077822,1151628
30116,44,30115,1869890,943696
30218,44,30217,1755168,828974
30316,44,30316,1403834,477640
30416,44,30416,823056,0
30520,44,30519,657462,0
30622,44,30621,732153,0
30673,44,30672,797817,0
30771,44,30770,991592,65398
30872,44,30871,896838,0
30973,44,30972,901825,0
31074,44,31073,771551,0
31178,44,31177,569127,0
31280,44,31279,551880,0
31381,44,31379,540842,0
31479,44,31478,608117,0
31581,44,31579,567216,0
31681,44,31680,614995,0
31784,44,31781,542795,0
31881,44,31880,545163,0
31981,44,31980,554489,0
32084,44,32082,553837,0
32182,44,32181,598852,0
32283,44,32282,676944,0
32385,44,32384,553837,0
32491,44,32489,489753,0
32588,44,32587,666408,0
32689,44,32687,555748,0
32790,44,32789,524339,0
32893,44,32890,509760,0
32990,44,32989,515614,0
33091,44,33090,571038,0
33191,44,33190,527081,0
33290,44,33289,531173,0
33393,44,33392,571038,0
33493,44,33491,555748,0
33593,44,33591,570811,0
33695,44,33693,466430,0
33796,44,33795,580594,0
33895,44,33894,576771,0
33997,44,33996,451440,0
34097,44,34096,643092,0
34194,44,34193,865959,0
34298,44,34297,554364,0
34398,44,34397,572949,0
34499,44,34497,631434,0
34598,44,34596,617444,0
34698,44,34697,589464,0
34798,44,34797,620582,0
