Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,100,15,2251468,1381430
99,100,97,2735534,1865496
192,100,191,2320459,1450421
292,100,291,2708837,1838799
398,100,396,3418050,2548012
493,100,492,2219143,1349105
594,100,593,1120105,250067
694,100,692,951043,81005
795,100,794,943981,73943
896,100,895,832993,0
998,100,997,800593,0
1098,100,1097,836233,0
1198,100,1197,824893,0
1297,100,1296,976927,106889
1399,100,1398,806305,0
1500,100,1499,747479,0
1600,100,1599,749167,0
1710,100,1709,805585,0
1803,100,1802,609064,0
1904,100,1903,464928,0
2006,100,2005,542937,0
2106,100,2105,521531,0
2206,100,2205,510192,0
2306,100,2306,469692,0
2407,100,2407,503712,0
2509,100,2508,485892,0
2609,100,2608,529675,0
2710,100,2709,534492,0
2810,100,2809,1160403,290365
2910,100,2910,594316,0
3011,100,3010,623317,0
3111,100,3110,745286,0
3214,100,3213,584271,0
3312,100,3311,1462491,592453
3412,100,3412,765099,0
3514,100,3513,525312,0
3614,100,3613,732153,0
3715,100,3715,566337,0
3816,100,3815,873110,3072
3916,100,3915,935276,65238
4017,100,4017,715737,0
4117,100,4116,546661,0
4218,100,4218,536112,0
4318,100,4317,938995,68957
4421,100,4420,505497,0
4520,100,4519,715353,0
4621,100,4620,732153,0
4721,100,4720,1059333,189295
4821,100,4821,801712,0
4922,100,4922,615301,0
5022,100,5022,1124164,254126
5123,100,5122,1284254,414216
5223,100,5222,1610717,740679
5324,100,5323,1000942,130904
5425,100,5424,621070,0
5526,100,5525,529632,0
5626,100,5626,524771,0
5727,100,5726,581472,0
5827,100,5827,497232,0
5928,100,5928,495611,0
6029,100,6028,557172,0
6130,100,6129,493940,0
6232,100,6231,437675,0
6331,100,6331,476086,0
6438,100,6437,480614,0
6533,100,6532,504900,0
6633,100,6632,552657,0
6734,100,6734,643377,0
6834,100,6833,495180,0
6935,100,6935,528357,0
7036,100,7035,503712,0
7137,100,7136,510192,0
7238,100,7237,490593,0
7338,100,7337,534492,0
7439,100,7438,481032,0
7540,100,7539,531252,0
7640,100,7639,479615,0
7742,100,7741,517860,0
7841,100,7841,519912,0
7942,100,7941,532814,0
8043,100,8042,457117,0
8143,100,8142,497288,0
8246,100,8245,533596,0
8347,100,8346,1434348,564310
8445,100,8444,577995,0
8546,100,8546,522035,0
8647,100,8646,479412,0
8747,100,8746,751852,0
8847,100,8847,721387,0
8948,100,8947,1166052,296014
9048,100,9048,907133,37095
9149,100,9148,924683,54645
9249,100,9248,869826,0
9349,100,9349,829930,0
9449,100,9449,1009463,139425
9550,100,9549,777150,0
9650,100,9649,757202,0
9751,100,9750,901825,31787
9851,100,9851,750138,0
9951,100,9951,909722,39684
10052,100,10051,869826,0
10152,100,10152,864839,0
10253,100,10252,867732,0
10354,100,10353,1047849,177811
10454,100,10453,856475,0
10554,100,10553,916512,46474
10655,100,10654,867732,0
10755,100,10755,969048,99010
10856,100,10855,1002820,132782
10956,100,10956,974553,104515
11056,100,11056,994502,124464
11157,100,11156,934657,64619
11257,100,11257,974553,104515
11358,100,11357,944631,74593
11458,100,11458,790034,0
11559,100,11559,710242,0
11659,100,11659,740164,0
11761,100,11760,351753,0
11864,100,11864,499004,0
11964,100,11963,474120,0
12064,100,12063,1179605,309567
12165,100,12164,692755,0
12266,100,12265,495611,0
12366,100,12366,518292,0
12467,100,12467,515052,0
12569,100,12568,469260,0
12669,100,12669,477792,0
12769,100,12769,489131,0
12870,100,12870,539352,0
12971,100,12970,419821,0
13071,100,13071,539352,0
