Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,96,14,733515,0
81,96,81,2271783,1372303
182,96,181,1704513,805033
287,96,286,1956863,1057383
386,96,386,1800200,900720
485,96,484,2160435,1260955
590,96,589,2637467,1737987
697,96,695,1996263,1096783
792,96,792,1180106,280626
892,96,891,1140705,241225
992,96,992,550357,0
1094,96,1094,584712,0
1195,96,1194,528012,0
1295,96,1295,585057,0
1396,96,1395,560412,0
1496,96,1495,599723,0
1598,96,1596,591192,0
1698,96,1697,499520,0
1798,96,1798,557171,0
1899,96,1898,546535,0
2000,96,1999,573331,0
2100,96,2099,544136,0
2200,96,2199,653559,0
2302,96,2302,487245,0
2404,96,2403,459348,0
2503,96,2502,1064320,164840
2603,96,2603,939027,39547
2704,96,2704,525512,0
2805,96,2804,537732,0
2905,96,2904,568512,0
3006,96,3005,526392,0
3107,96,3106,529977,0
3209,96,3208,863481,0
3307,96,3307,751852,0
3408,96,3408,679622,0
3509,96,3508,544212,0
3610,96,3610,566891,0
3711,96,3710,498852,0
3811,96,3810,640182,0
3914,96,3913,517180,0
4013,96,4012,631928,0
4113,96,4112,568978,0
4215,96,4214,596225,0
4315,96,4314,645084,0
4417,96,4416,562032,0
4515,96,4515,1344923,445443
4616,96,4615,881877,0
4717,96,4716,683050,0
4817,96,4817,675924,0
4918,96,4918,495056,0
5019,96,5018,480550,0
5119,96,5118,1273774,374294
5219,96,5218,1548801,649321
5320,96,5319,1396827,497347
5421,96,5420,1002820,103340
5521,96,5520,883084,0
5621,96,5621,979540,80060
5722,96,5721,514045,0
5824,96,5823,467159,0
5923,96,5923,490593,0
6025,96,6024,576957,0
6124,96,6124,510192,0
6225,96,6225,493991,0
6326,96,6326,471312,0
6427,96,6427,560757,0
6528,96,6527,484272,0
6630,96,6629,503712,0
6730,96,6729,528012,0
6830,96,6830,490751,0
6932,96,6931,502341,0
7031,96,7030,727015,0
7131,96,7131,989685,90205
7232,96,7232,819956,0
7333,96,7332,784684,0
7434,96,7433,526699,0
7535,96,7534,496799,0
7635,96,7634,532872,0
7736,96,7735,529632,0
7837,96,7836,552657,0
7938,96,7937,550692,0
8038,96,8037,442610,0
8139,96,8138,510192,0
8240,96,8239,495611,0
8340,96,8340,515052,0
8441,96,8440,529632,0
8543,96,8542,532872,0
8643,96,8643,479434,0
8743,96,8742,448834,0
8844,96,8843,639691,0
8946,96,8944,470880,0
9045,96,9045,596397,0
9146,96,9145,491939,0
9246,96,9246,539697,0
9347,96,9346,473855,0
9449,96,9448,450421,0
9548,96,9548,526391,0
9650,96,9649,570132,0
9750,96,9749,584712,0
9851,96,9850,503712,0
9952,96,9951,478072,0
10053,96,10052,492825,0
10154,96,10153,485013,0
10255,96,10255,438791,0
10356,96,10355,483898,0
10456,96,10455,576957,0
10557,96,10556,482782,0
10659,96,10658,528532,0
10758,96,10758,515142,0
10859,96,10859,467159,0
10961,96,10960,508447,0
11061,96,11060,516672,0
11162,96,11161,594314,0
11278,96,11275,478318,0
11373,96,11372,976565,77085
11478,96,11476,552312,0
11575,96,11574,589374,0
11677,96,11675,538168,0
11778,96,11776,594127,0
11882,96,11880,532440,0
11979,96,11977,603529,0
12081,96,12079,507969,0
12183,96,12181,563220,0
12284,96,12282,506520,0
