Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
28,100,28,2654818,1600541
132,100,131,2739248,1684971
233,100,232,2727991,1673714
332,100,331,2576017,1521740
438,100,436,2768838,1714561
531,100,530,2915183,1860906
633,100,632,2740695,1686418
735,100,734,2650636,1596359
783,100,783,2440929,1386652
884,100,883,1637908,583631
984,100,983,1799260,744983
1085,100,1084,1894947,840670
1184,100,1183,1872433,818156
1285,100,1284,1771117,716840
1387,100,1386,1467168,412891
1488,100,1487,1444654,390377
1589,100,1587,1469522,415245
1690,100,1688,1369782,315505
1792,100,1791,1099871,45594
1891,100,1890,1250899,196622
1992,100,1991,1251310,197033
2090,100,2089,1455911,401634
2191,100,2190,1341762,287485
2296,100,2295,943432,0
2396,100,2394,1005263,0
2495,100,2494,1224633,170356
2593,100,2592,1692315,638038
2697,100,2695,1052676,0
2797,100,2796,868603,0
2900,100,2899,948096,0
2999,100,2997,1183759,129482
3094,100,3093,1726087,671810
3196,100,3195,1224556,170279
3299,100,3298,1024358,0
3399,100,3398,1409678,355401
3500,100,3499,1083456,29179
3602,100,3601,1214783,160506
3701,100,3700,1086739,32462
3802,100,3801,943622,0
3904,100,3903,1024786,0
4003,100,4002,1604171,549894
4103,100,4102,1467168,412891
4202,100,4201,1157591,103314
4303,100,4302,1155340,101063
4404,100,4403,1286319,232042
4505,100,4504,1207372,153095
4608,100,4606,1037491,0
4705,100,4704,1365852,311575
4806,100,4805,1320823,266546
4906,100,4905,1377110,322833
5003,100,5003,1728916,674639
5103,100,5103,1239224,184947
5204,100,5203,980305,0
5304,100,5304,1377596,323319
5405,100,5404,528491,0
5506,100,5505,1014508,0
5607,100,5606,771522,0
5707,100,5706,965260,0
5807,100,5807,896313,0
5912,100,5911,962084,0
6008,100,6008,1025101,0
6109,100,6108,807390,0
6209,100,6209,1328390,274113
6310,100,6309,991563,0
6410,100,6409,1083370,29093
6510,100,6510,857258,0
6613,100,6612,912585,0
6711,100,6711,968887,0
6812,100,6811,853975,0
6912,100,6912,826126,0
7013,100,7012,896656,0
7113,100,7113,557660,0
7214,100,7214,877309,0
7315,100,7314,734782,0
7415,100,7414,598791,0
7517,100,7516,571752,0
7616,100,7615,640687,0
7717,100,7716,696466,0
7817,100,7816,1231250,176973
