Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,100,15,3297924,1995333
109,100,107,3271601,1969010
196,100,195,3581261,2278670
296,100,295,2879199,1576608
397,100,396,2430307,1127716
498,100,496,906970,0
599,100,598,835681,0
699,100,698,744307,0
801,100,799,1372192,69601
900,100,899,1411446,108855
1001,100,1000,979921,0
1102,100,1101,790105,0
1202,100,1201,823687,0
1303,100,1302,1249846,0
1403,100,1402,953832,0
1504,100,1503,728107,0
1605,100,1604,855673,0
1705,100,1704,784807,0
1806,100,1805,780195,0
1907,100,1905,959574,0
2007,100,2006,854323,0
2107,100,2106,813553,0
2209,100,2208,723660,0
2309,100,2308,673440,0
2411,100,2410,775938,0
2511,100,2510,813719,0
2611,100,2610,778327,0
2712,100,2710,1187147,0
2812,100,2811,1035242,0
2912,100,2912,961906,0
3012,100,3012,931267,0
3113,100,3112,922268,0
3215,100,3214,1141182,0
3322,100,3321,854281,0
3422,100,3421,868204,0
3521,100,3520,1131386,0
3622,100,3621,1196217,0
3722,100,3721,1259010,0
3821,100,3820,1002739,0
3922,100,3921,985902,0
4022,100,4021,930607,0
4123,100,4122,1324963,22372
4224,100,4224,812385,0
4325,100,4324,886864,0
4427,100,4426,911799,0
4525,100,4524,1188731,0
4622,100,4622,755125,0
4723,100,4722,750138,0
4823,100,4822,1099229,0
4924,100,4923,1207223,0
5024,100,5024,1325227,22636
5125,100,5125,1329114,26523
5226,100,5225,1501800,199209
5326,100,5325,1436666,134075
5427,100,5426,1099229,0
5527,100,5527,1419652,117061
5629,100,5628,1205286,0
5728,100,5727,1171124,0
5828,100,5828,1188995,0
5929,100,5928,1193982,0
6029,100,6029,1150106,0
6130,100,6129,1109203,0
6230,100,6230,1280061,0
6331,100,6330,1233848,0
6431,100,6431,1382630,80039
6532,100,6531,1054316,0
6633,100,6632,754781,0
6734,100,6733,582505,0
6837,100,6836,678256,0
6934,100,6934,1171535,0
7035,100,7034,804162,0
7136,100,7136,582658,0
7236,100,7235,621070,0
7337,100,7337,545400,0
7438,100,7437,593972,0
7537,100,7537,720654,0
7638,100,7637,906163,0
7739,100,7738,771133,0
7840,100,7839,791251,0
7940,100,7940,1273774,0
8040,100,8040,951695,0
8141,100,8141,974553,0
8241,100,8241,1034388,0
8342,100,8341,1135458,0
8442,100,8442,846958,0
8543,100,8542,1100549,0
8643,100,8642,961659,0
8745,100,8744,1119167,0
8846,100,8845,1016424,0
8946,100,8945,969252,0
9046,100,9046,1245867,0
9147,100,9146,1045594,0
9247,100,9246,891738,0
9347,100,9347,834917,0
9448,100,9447,787124,0
9548,100,9548,765099,0
9649,100,9648,907133,0
9749,100,9748,1114190,0
9850,100,9849,976631,0
9950,100,9949,1631802,329211
10051,100,10050,1199824,0
10151,100,10150,1522707,220116
10252,100,10251,574732,0
10353,100,10352,746511,0
10453,100,10452,725526,0
10553,100,10553,767496,0
10654,100,10653,739262,0
10754,100,10754,1348569,45978
10854,100,10854,808987,0
10956,100,10956,1400003,97412
11056,100,11056,935059,0
11156,100,11156,1227614,0
