Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,100,16,2977229,1896665
97,100,95,3387585,2307021
198,100,196,3321792,2241228
299,100,297,2627366,1546802
400,100,398,2300297,1219733
500,100,498,2090097,1009533
601,100,599,2026640,946076
703,100,701,1582631,502067
806,100,804,961827,0
909,100,905,1176269,95705
1007,100,1005,1358747,278183
1103,100,1101,1193835,113271
1199,100,1198,958261,0
1301,100,1299,1016421,0
1415,100,1411,852103,0
1512,100,1510,804247,0
1614,100,1611,780740,0
1713,100,1710,810021,0
1815,100,1812,811319,0
1919,100,1915,747547,0
2018,100,2015,768861,0
2116,100,2113,925436,0
2222,100,2219,792907,0
2321,100,2317,891629,0
2422,100,2419,842664,0
2522,100,2518,770383,0
2624,100,2621,750161,0
2725,100,2721,754062,0
2826,100,2823,790296,0
2925,100,2922,821680,0
3029,100,3025,762127,0
3127,100,3124,870644,0
3227,100,3223,908702,0
3330,100,3328,812390,0
3427,100,3424,905913,0
3529,100,3526,844555,0
3631,100,3628,765720,0
3732,100,3728,812353,0
3833,100,3829,763388,0
3927,100,3924,1695742,615178
4024,100,4022,1408938,328374
4125,100,4124,1251196,170632
4229,100,4226,1367248,286684
4330,100,4328,920736,0
4428,100,4426,868204,0
4535,100,4533,790296,0
4636,100,4634,781251,0
4732,100,4729,1231126,150562
4835,100,4832,920736,0
4930,100,4928,1667061,586497
5030,100,5028,2183308,1102744
5132,100,5130,1466299,385735
5232,100,5230,1588190,507626
5333,100,5331,1528984,448420
5428,100,5427,1420359,339795
5528,100,5527,1872075,791511
5629,100,5628,2010315,929751
5732,100,5730,2498816,1418252
5833,100,5831,1880319,799755
5935,100,5933,2016551,935987
6035,100,6033,2002210,921646
6135,100,6134,1880319,799755
6236,100,6234,2081081,1000517
6340,100,6336,1857997,777433
6440,100,6438,1751520,670956
6540,100,6538,1694159,613595
6641,100,6639,1464716,384152
6735,100,6734,1385845,305281
6834,100,6833,1037270,0
6935,100,6934,681359,0
7054,100,7051,597459,0
7149,100,7146,851991,0
7249,100,7246,789037,0
7354,100,7350,780740,0
7452,100,7449,835670,0
7552,100,7549,905619,0
7652,100,7650,917069,0
7753,100,7750,1081619,1055
7853,100,7851,1084408,3844
7954,100,7952,1031417,0
8054,100,8052,1075046,0
8152,100,8150,1285983,205419
8251,100,8249,1834947,754383
8350,100,8347,1541330,460766
8455,100,8453,1028753,0
8555,100,8553,1574734,494170
8657,100,8654,1456532,375968
8761,100,8757,1320882,240318
8858,100,8855,1320882,240318
8956,100,8954,1196629,116065
9056,100,9054,1547963,467399
9159,100,9156,1685349,604785
9251,100,9250,1297090,216526
9356,100,9354,1168366,87802
9459,100,9457,966700,0
9562,100,9559,976550,0
9673,100,9670,692308,0
9770,100,9766,822373,0
9869,100,9866,944959,0
9964,100,9961,1335853,255289
10065,100,10063,1385723,305159
10166,100,10163,1295957,215393
10267,100,10264,1400684,320120
10367,100,10365,1360788,280224
10466,100,10464,1512819,432255
10566,100,10564,1547963,467399
10668,100,10666,1763066,682502
10764,100,10762,1705706,625142
10866,100,10864,1626835,546271
10968,100,10967,1705706,625142
11063,100,11061,846885,0
11162,100,11161,983528,0
