Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,100,22,4504386,3201962
97,100,96,4069981,2767557
196,100,196,3327576,2025152
301,100,299,1663461,361037
398,100,397,394232,0
498,100,497,1136612,0
612,100,609,1195286,0
708,100,706,1484358,181934
813,100,811,1421502,119078
916,100,912,1313100,10676
1019,100,1015,1263326,0
1116,100,1113,1373266,70842
1216,100,1213,1334147,31723
1321,100,1316,1310312,7888
1412,100,1410,2588056,1285632
1514,100,1512,2294082,991658
1614,100,1611,2530695,1228271
1706,100,1705,2050299,747875
1807,100,1806,2466164,1163740
1907,100,1907,1763495,461071
2007,100,2007,1641603,339179
2113,100,2112,1569902,267478
2214,100,2212,1871046,568622
2313,100,2312,2136340,833916
2414,100,2413,1655943,353519
2510,100,2509,1394955,92531
2615,100,2614,1495417,192993
2727,100,2724,1117735,0
2817,100,2816,2136340,833916
2917,100,2916,2236721,934297
3022,100,3020,1339898,37474
3127,100,3124,1282521,0
3226,100,3224,1305455,3031
3330,100,3327,1237406,0
3428,100,3425,1244298,0
3528,100,3525,1398294,95870
3636,100,3632,1183572,0
3727,100,3725,1382579,80155
3829,100,3826,1348092,45668
3926,100,3924,1788929,486505
4030,100,4028,1353670,51246
4132,100,4130,1375598,73174
4235,100,4232,1300985,0
4336,100,4332,1282332,0
4439,100,4436,1284386,0
4539,100,4536,1307366,4942
4638,100,4635,1341713,39289
4741,100,4737,1268762,0
4833,100,4831,2451824,1149400
4933,100,4931,2502015,1199591
5034,100,5032,2988112,1685688
5133,100,5131,2494844,1192420
5235,100,5233,2035958,733534
5335,100,5333,1584242,281818
5440,100,5437,1372730,70306
5543,100,5540,1328389,25965
5644,100,5641,1286343,0
5744,100,5740,1340623,38199
5842,100,5839,1353670,51246
5944,100,5941,1317307,14883
6046,100,6043,1270674,0
6146,100,6143,1324302,21878
6247,100,6244,1363940,61516
6342,100,6340,1993396,690972
6448,100,6446,1334147,31723
6548,100,6545,1335960,33536
6652,100,6648,1229008,0
6750,100,6747,1412239,109815
6847,100,6845,1434851,132427
6952,100,6949,1231036,0
7050,100,7047,1428544,126120
7150,100,7147,1425261,122837
7251,100,7248,1415411,112987
7351,100,7348,1415411,112987
7457,100,7452,1254352,0
7559,100,7555,1295726,0
7656,100,7653,1363940,61516
7757,100,7753,1359277,56853
7861,100,7857,1308686,6262
7952,100,7950,2430314,1127890
8043,100,8043,1808485,506061
8144,100,8143,1380370,77946
8244,100,8243,1421874,119450
8345,100,8344,1234166,0
8445,100,8445,1289327,0
8547,100,8546,1541362,238938
8647,100,8647,1172606,0
8748,100,8747,1229306,0
8848,100,8847,1190426,0
8964,100,8961,1240646,0
9063,100,9060,1263326,0
9166,100,9162,1214726,0
