Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,100,15,2480693,1429882
100,100,98,3130417,2079606
200,100,198,3583863,2533052
297,100,296,2972257,1921446
395,100,394,1506445,455634
495,100,494,926423,0
595,100,594,727344,0
696,100,695,766449,0
796,100,796,708667,0
897,100,896,684497,0
998,100,997,764953,0
1099,100,1098,715147,0
1199,100,1199,682747,0
1318,100,1315,667759,0
1415,100,1411,792207,0
1511,100,1508,950284,0
1611,100,1609,953568,0
1710,100,1708,795974,0
1817,100,1814,748615,0
1915,100,1913,1055800,4989
2016,100,2013,847328,0
2118,100,2115,818963,0
2219,100,2216,796029,0
2318,100,2315,850133,0
2421,100,2418,729138,0
2520,100,2517,814685,0
2623,100,2620,706204,0
2723,100,2719,811087,0
2827,100,2824,689227,0
2918,100,2917,1968205,917394
3017,100,3015,1961035,910224
3119,100,3117,1251196,200385
3219,100,3217,926918,0
3320,100,3318,926918,0
3421,100,3419,1111438,60627
3524,100,3521,841766,0
3626,100,3623,854323,0
3727,100,3724,1026955,0
3826,100,3823,883601,0
3934,100,3930,784807,0
4030,100,4027,940366,0
4132,100,4129,872797,0
4228,100,4226,1031645,0
4331,100,4328,828806,0
4431,100,4428,910886,0
4533,100,4529,855072,0
4632,100,4628,1126564,75753
4735,100,4732,925436,0
4835,100,4832,855711,0
4928,100,4926,1874994,824183
5026,100,5025,1924111,873300
5127,100,5125,2068586,1017775
5229,100,5228,2305667,1254856
5329,100,5327,1652721,601910
5431,100,5428,1071542,20731
5532,100,5529,1101464,50653
5630,100,5628,1086503,35692
5737,100,5734,884634,0
5839,100,5836,805585,0
5939,100,5936,903124,0
6039,100,6036,939381,0
6141,100,6138,858500,0
6241,100,6238,976550,0
6341,100,6338,828806,0
6440,100,6438,1106451,55640
6541,100,6538,1071542,20731
6642,100,6639,1226139,175328
6748,100,6744,833338,0
6845,100,6842,1009382,0
6947,100,6944,850133,0
7049,100,7045,868313,0
7147,100,7144,835372,0
7246,100,7243,1046914,0
7350,100,7347,779710,0
7450,100,7446,886390,0
7550,100,7546,852922,0
7654,100,7650,702382,0
7751,100,7748,914169,0
7852,100,7849,881337,0
7946,100,7944,2215867,1165056
8047,100,8045,2220749,1169938
8150,100,8147,1047394,0
8251,100,8248,1442741,391930
8352,100,8350,1325181,274370
8455,100,8453,1006099,0
8558,100,8555,793700,0
8652,100,8649,1636863,586052
8744,100,8743,961778,0
8849,100,8847,782841,0
8953,100,8950,933868,0
9052,100,9050,958406,0
9152,100,9150,1141360,90549
9251,100,9250,1545170,494359
9356,100,9354,851788,0
9463,100,9459,744428,0
9564,100,9561,832341,0
9666,100,9663,786427,0
9763,100,9760,879971,0
9867,100,9864,732967,0
9966,100,9962,900956,0
10065,100,10063,891968,0
10169,100,10166,794118,0
10269,100,10266,737827,0
10369,100,10365,826343,0
10467,100,10464,925436,0
10571,100,10567,780740,0
10676,100,10669,792207,0
10770,100,10767,1292682,241871
10870,100,10867,832089,0
10973,100,10968,963417,0
11072,100,11068,825523,0
11173,100,11169,999532,0
11271,100,11268,1076529,25718
11371,100,11368,981775,0
11476,100,11473,870852,0
11576,100,11573,777619,0
11684,100,11676,756393,0
11770,100,11768,2575048,1524237
11868,100,11867,1996886,946075
11970,100,11968,1523659,472848
12073,100,12070,845222,0
12175,100,12173,950284,0
12277,100,12274,850133,0
12375,100,12372,1700296,649485
12480,100,12477,1014075,0
12582,100,12579,871488,0
12683,100,12679,827821,0
12785,100,12781,942925,0
12885,100,12881,797142,0
12984,100,12981,901036,0
13086,100,13082,874771,0
13188,100,13185,878023,0
13288,100,13284,868313,0
