Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
11,100,9,2425957,1554316
94,100,93,1908119,1036478
196,100,194,2696133,1824492
294,100,293,2964790,2093149
395,100,393,2204919,1333278
496,100,495,1428162,556521
596,100,595,1210164,338523
696,100,695,1260822,389181
796,100,795,1356509,484868
897,100,896,1059440,187799
997,100,996,807230,0
1098,100,1097,671212,0
1198,100,1197,819454,0
1299,100,1298,763388,0
1400,100,1399,715147,0
1500,100,1499,745513,0
1600,100,1599,755233,0
1701,100,1700,880411,8770
1802,100,1800,744745,0
1903,100,1903,761985,0
2004,100,2003,709490,0
2104,100,2103,802213,0
2205,100,2204,773905,0
2304,100,2304,1486893,615252
2405,100,2404,850070,0
2506,100,2505,785245,0
2606,100,2605,797353,0
2707,100,2706,791368,0
2807,100,2806,711907,0
2908,100,2907,930585,58944
3009,100,3009,1470940,599299
3110,100,3109,1082562,210921
3210,100,3210,618226,0
3313,100,3312,477202,0
3412,100,3411,451537,0
3513,100,3512,485013,0
3614,100,3613,552312,0
3714,100,3713,506952,0
3814,100,3814,485892,0
3915,100,3914,503712,0
4016,100,4016,521488,0
4117,100,4116,536979,0
4217,100,4217,468275,0
4318,100,4317,422053,0
4419,100,4418,384929,0
4519,100,4518,483898,0
4620,100,4619,448190,0
4720,100,4720,472223,0
4821,100,4820,439907,0
4922,100,4921,469391,0
5022,100,5021,1515029,643388
5122,100,5122,1464371,592730
5223,100,5222,1492515,620874
5324,100,5323,1462026,590385
5424,100,5423,1097568,225927
5524,100,5524,592144,0
5625,100,5624,537732,0
5726,100,5725,482652,0
5826,100,5825,466485,0
5927,100,5927,471623,0
