Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
28,64,26,2937849,2229019
89,64,88,2706307,1997477
193,64,191,3373056,2664226
290,64,289,2956723,2247893
390,64,389,1572100,863270
491,64,490,1066555,357725
594,64,592,1055151,346321
698,64,696,1126399,417569
802,64,799,1191230,482400
901,64,899,1119351,410521
1016,64,1012,690633,0
1105,64,1102,828806,119976
1204,64,1202,930585,221755
1307,64,1304,843987,135157
1408,64,1405,863649,154819
1509,64,1506,765720,56890
1609,64,1606,842664,133834
1712,64,1708,771184,62354
1810,64,1807,889179,180349
1911,64,1908,814685,105855
2011,64,2008,883601,174771
2112,64,2109,716755,7925
2214,64,2211,769273,60443
2313,64,2309,1283337,574507
2409,64,2407,1087932,379102
2512,64,2510,828806,119976
2616,64,2613,746339,37509
2714,64,2711,816665,107835
2815,64,2812,816665,107835
2913,64,2910,1126399,417569
3011,64,3009,1788953,1080123
3106,64,3105,1037058,328228
3215,64,3212,756393,47563
3320,64,3317,719582,10752
3421,64,3418,781567,72737
3518,64,3516,842664,133834
3619,64,3615,875234,166404
3722,64,3719,822786,113956
3820,64,3817,855711,146881
3920,64,3918,914280,205450
4020,64,4018,989683,280853
4123,64,4120,950537,241707
4223,64,4220,900335,191505
4325,64,4322,913824,204994
4424,64,4421,872445,163615
4527,64,4524,769273,60443
4626,64,4623,786705,77875
4726,64,4723,817016,108186
4828,64,4825,753984,45154
4930,64,4927,864088,155258
5022,64,5021,2039906,1331076
5123,64,5121,1839143,1130313
5224,64,5222,2290859,1582029
5323,64,5322,2191537,1482707
5424,64,5423,1346473,637643
5523,64,5522,923437,214607
5641,64,5639,364027,0
5734,64,5733,555120,0
5832,64,5831,559806,0
5932,64,5931,633657,0
6027,64,6027,1879888,1171058
6132,64,6131,2008536,1299706
6232,64,6231,1283075,574245
6334,64,6333,961670,252840
6437,64,6436,636940,0
6538,64,6537,719020,10190
