Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
71,100,69,3608386,2654705
175,100,174,2765348,1811667
267,100,266,3793267,2839586
366,100,365,3897666,2943985
466,100,465,2757621,1803940
567,100,566,1846781,893100
667,100,666,1924111,970430
767,100,766,1959961,1006280
868,100,867,1896972,943291
968,100,967,2039906,1086225
1069,100,1068,1487809,534128
1169,100,1168,1860654,906973
1269,100,1268,1803293,849612
1370,100,1369,1337237,383556
1471,100,1470,2190478,1236797
1574,100,1573,2075757,1122076
1675,100,1674,2169435,1215754
1777,100,1775,2190478,1236797
1877,100,1875,2412751,1459070
1982,100,1980,2104437,1150756
2080,100,2079,1372013,418332
2183,100,2181,1353539,399858
2284,100,2283,1121412,167731
2385,100,2382,1101464,147783
2487,100,2485,871488,0
2583,100,2581,1380736,427055
2684,100,2682,976788,23107
2789,100,2787,826343,0
2889,100,2887,817016,0
2991,100,2988,768052,0
3089,100,3087,958904,5223
3193,100,3190,1009382,55701
3289,100,3287,1142620,188939
3392,100,3389,946158,0
3497,100,3493,833399,0
3595,100,3592,889179,0
3694,100,3691,845222,0
3792,100,3790,1126399,172718
3901,100,3898,800695,0
3991,100,3989,1710082,756401
4094,100,4092,1279495,325814
4191,100,4190,1358747,405066
4295,100,4293,1251074,297393
4397,100,4395,1074686,121005
4499,100,4496,871488,0
4604,100,4600,773095,0
4700,100,4697,858355,0
4803,100,4800,864078,0
4903,100,4900,919858,0
4999,100,4997,1566680,612999
5097,100,5095,1380257,426576
5202,100,5199,1667061,713380
5301,100,5299,2787396,1833715
5400,100,5398,2098390,1144709
5504,100,5502,2318118,1364437
5596,100,5595,3030363,2076682
5700,100,5698,3068969,2115288
5803,100,5800,3207140,2253459
5901,100,5900,2451008,1497327
6002,100,6000,2082927,1129246
6103,100,6102,1848379,894698
6202,100,6201,1661957,708276
6304,100,6303,1948761,995080
6403,100,6402,1834039,880358
6505,100,6504,1920080,966399
6605,100,6604,1712148,758467
6704,100,6704,1733658,779977
6806,100,6805,1561576,607895
6905,100,6904,1661957,708276
7007,100,7006,1303452,349771
7108,100,7107,1712148,758467
7209,100,7208,1633277,679596
7308,100,7307,1841209,887528
7410,100,7409,1590256,636575
7510,100,7509,1927515,973834
