Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
2,73,81,3524354,2454071
82,73,181,2733963,1663680
182,73,290,3473487,2403204
291,73,389,2674126,1603843
391,73,491,2602807,1532524
493,73,589,1900104,829821
592,73,691,1643572,573289
693,73,792,1674305,604022
794,73,892,1793993,723710
894,73,998,1347429,277146
1001,73,1099,1334309,264026
1103,73,1199,1516193,445910
1202,73,1296,1637913,567630
1298,73,1401,815266,0
1402,73,1500,963429,0
1501,73,1602,915452,0
1603,73,1702,885141,0
1704,73,1802,887473,0
1804,73,1903,903794,0
1905,73,1999,1235132,164849
2001,73,2102,1220171,149888
2103,73,2201,1255080,184797
2203,73,2302,1181446,111163
2304,73,2401,1344969,274686
2402,73,2505,1109548,39265
2507,73,2604,1280015,209732
2606,73,2703,1875555,805272
2704,73,2802,1570334,500051
2803,73,2904,1009478,0
2905,73,3005,1018385,0
3006,73,3106,851955,0
3107,73,3207,881877,0
3208,73,3305,1289112,218829
3307,73,3407,861929,0
3409,73,3510,774835,0
3511,73,3609,946708,0
3611,73,3713,646303,0
3715,73,3813,702044,0
3814,73,3914,665788,0
3916,73,4010,1435260,364977
4011,73,4111,896815,0
4112,73,4212,921773,0
4213,73,4313,951695,0
4314,73,4417,764985,0
4419,73,4515,686188,0
4516,73,4615,936734,0
4616,73,4715,846968,0
4716,73,4814,1074009,3726
4815,73,4915,909097,0
4916,73,5016,1446854,376571
5017,73,5115,1583086,512803
5116,73,5216,1669127,598844
5217,73,5320,1382323,312040
5321,73,5418,1360813,290530
5419,73,5519,1418174,347891
5520,73,5618,995138,0
5619,73,5720,1346473,276190
5721,73,5819,1475535,405252
5820,73,5919,1389493,319210
5919,73,6016,1303452,233169
6017,73,6117,1278924,208641
6117,73,6217,1200053,129770
6218,73,6318,579665,0
6319,73,6420,1288705,218422
6421,73,6519,1637697,567414
6520,73,6619,1056393,0
6620,73,6720,954575,0
6721,73,6821,975854,0
6822,73,6921,617739,0
6922,73,7022,680587,0
7023,73,7123,571380,0
7123,73,7224,563220,0
7224,73,7324,488361,0
7325,73,7426,491709,0
7427,73,7527,506215,0
7528,73,7626,525960,0
7627,73,7728,755817,0
7729,73,7827,738878,0
7828,73,7929,773922,0
7929,73,8029,868748,0
8029,73,8129,777876,0
8129,73,8229,645629,0
8230,73,8330,693042,0
8330,73,8430,1109193,38910
8431,73,8532,924673,0
8533,73,8631,1020757,0
8631,73,8731,909712,0
8732,73,8832,864829,0
8833,73,8932,1089245,18962
8933,73,9033,914699,0
9033,73,9134,780050,0
9134,73,9234,854855,0
9235,73,9335,854865,0
9335,73,9435,692755,0
9436,73,9536,475402,0
9536,73,9636,482652,0
9637,73,9737,498852,0
9737,73,9838,601959,0
9838,73,9938,531252,0
9939,73,10039,654932,0
10040,73,10139,807390,0
10140,73,10240,768268,0
10240,73,10341,873331,0
10342,73,10441,1850116,779833
10441,73,10541,989504,0
10542,73,10642,954595,0
10642,73,10742,1004466,0
10743,73,10842,959582,0
10843,73,10943,728984,0
10944,73,11043,839666,0
11044,73,11144,899711,0
11144,73,11244,872070,0
11245,73,11345,849039,0
11345,73,11446,627076,0
11447,73,11546,560656,0
11547,73,11647,558792,0
11648,73,11747,539352,0
11748,73,11848,540972,0
11848,73,11949,544212,0
11949,73,12050,503280,0
12051,73,12150,681737,0
12151,73,12253,2332927,1262644
12254,73,12353,1879326,809043
12353,73,12455,1793137,722854
12455,73,12558,2430447,1360164
12559,73,12652,2498335,1428052
12652,73,12754,2385763,1315480
12756,73,12854,2935446,1865163
12855,73,12957,2850273,1779990
12958,73,13059,2182586,1112303
13060,73,13159,2193834,1123551
13160,73,13260,2062506,992223
13261,73,13361,1772302,702019
13362,73,13461,2037596,967313
13462,73,13561,2059106,988823
13561,73,13661,1844003,773720
13662,73,13762,1879854,809571
13763,73,13863,1105484,35201
13864,73,13964,1707771,637488
13965,73,14065,1461194,390911
14066,73,14165,1489875,419592
14166,73,14261,2106503,1036220
14262,73,14362,1691167,620884
14362,73,14462,1744980,674697
14463,73,14563,1615918,545635
14564,73,14663,1544217,473934
14664,73,14764,1741696,671413
14764,73,14864,1823851,753568
14865,73,14964,1931402,861119
14965,73,15065,1924232,853949
15066,73,15165,2081974,1011691
15166,73,15266,1895552,825269
15266,73,15366,1902722,832439
15367,73,15467,1945742,875459
15467,73,15567,1805134,734851
15567,73,15667,1561351,491068
