Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,87,12,2910759,1641964
88,87,86,3391275,2122480
191,87,189,3459614,2190819
291,87,289,3003950,1735155
389,87,387,3172811,1904016
492,87,490,2448631,1179836
593,87,591,1958777,689982
692,87,690,2007655,738860
792,87,791,2079356,810561
892,87,890,1692171,423376
994,87,992,1135400,0
1095,87,1092,1581020,312225
1195,87,1193,1136373,0
1306,87,1303,658097,0
1399,87,1396,1166295,0
1499,87,1496,981775,0
1603,87,1602,1221152,0
1697,87,1696,909097,0
1797,87,1796,1238921,0
1900,87,1898,846968,0
2002,87,2001,679622,0
2104,87,2103,956683,0
2201,87,2200,866916,0
2301,87,2300,891851,0
2405,87,2404,689472,0
2508,87,2506,589464,0
2608,87,2607,657421,0
2713,87,2710,598791,0
2805,87,2804,1030924,0
2903,87,2902,995138,0
3004,87,3003,1318661,49866
3104,87,3103,1339303,70508
3204,87,3204,1274772,5977
3307,87,3306,871903,0
3408,87,3407,941721,0
3507,87,3506,906812,0
3613,87,3612,702345,0
3711,87,3710,745286,0
3812,87,3811,774835,0
3916,87,3914,703715,0
4015,87,4013,820800,0
4117,87,4115,670235,0
4219,87,4218,626770,0
4323,87,4321,557928,0
4420,87,4419,644313,0
4522,87,4520,553944,0
4619,87,4618,797817,0
4722,87,4721,623953,0
4822,87,4821,781401,0
4922,87,4921,689472,0
5020,87,5019,952224,0
5119,87,5118,957612,0
5221,87,5220,1071304,0
5320,87,5319,1346473,77678
5416,87,5415,1217411,0
5516,87,5515,1084268,0
5616,87,5616,967863,0
5717,87,5716,1034398,0
5817,87,5817,964579,0
5918,87,5917,994502,0
6018,87,6017,889774,0
6118,87,6118,1025686,0
6219,87,6218,717673,0
6319,87,6319,946865,0
6420,87,6420,805186,0
6520,87,6520,975913,0
6621,87,6620,1378271,109476
6721,87,6720,765581,0
6822,87,6821,679353,0
6923,87,6922,734902,0
7024,87,7024,436559,0
7124,87,7123,536944,0
7226,87,7225,512910,0
7327,87,7326,515052,0
7427,87,7427,547452,0
7528,87,7527,607737,0
7629,87,7628,552312,0
7729,87,7728,1623088,354293
7829,87,7829,1166052,0
7930,87,7929,1092501,0
8030,87,8029,1364965,96170
8130,87,8130,1159826,0
8231,87,8230,1410779,141984
8331,87,8330,1145486,0
8432,87,8431,821211,0
8533,87,8533,433604,0
8633,87,8632,778312,0
8734,87,8733,804574,0
8834,87,8833,748684,0
8934,87,8934,1071374,0
9035,87,9034,1024414,0
9136,87,9135,719135,0
9236,87,9236,596633,0
9337,87,9336,542592,0
9438,87,9437,518291,0
9538,87,9537,797817,0
9639,87,9638,541306,0
9739,87,9738,563652,0
9841,87,9841,474971,0
9941,87,9940,479434,0
10042,87,10041,486129,0
10145,87,10144,623160,0
10243,87,10242,994809,0
10343,87,10342,796234,0
10444,87,10443,769190,0
10546,87,10546,1027641,0
10646,87,10645,824083,0
10746,87,10746,837215,0
10848,87,10847,793445,0
10948,87,10947,784684,0
11049,87,11048,916012,0
11149,87,11149,773225,0
11250,87,11249,775519,0
11350,87,11349,786675,0
11451,87,11450,1034388,0
11554,87,11553,582344,0
11652,87,11652,587420,0
11753,87,11752,594432,0
11853,87,11853,586669,0
11954,87,11954,493845,0
12055,87,12055,523152,0
12156,87,12155,460464,0
12256,87,12256,537732,0
12357,87,12356,528012,0
12458,87,12457,626959,0
12559,87,12557,733252,0
12658,87,12658,768268,0
12759,87,12758,654939,0
12859,87,12859,843782,0
12960,87,12959,755136,0
13061,87,13060,807667,0
13161,87,13161,720931,0
13263,87,13263,703006,0
13365,87,13364,817354,0
13466,87,13465,807134,0
13565,87,13565,866879,0
13666,87,13665,880012,0
13767,87,13767,955525,0
13868,87,13868,669887,0
13970,87,13969,520643,0
14070,87,14069,496172,0
14120,87,14119,531236,0
14221,87,14220,501752,0
14322,87,14321,553932,0
14422,87,14421,714852,0
14523,87,14522,573372,0
14623,87,14623,528012,0
14724,87,14723,563652,0
14824,87,14824,491940,0
14924,87,14924,675432,0
15025,87,15024,860198,0
15125,87,15125,902879,0
15226,87,15225,942392,0
15327,87,15326,788082,0
15427,87,15427,814348,0
15527,87,15527,808987,0
15629,87,15628,883295,0
15729,87,15728,657791,0
15829,87,15829,765164,0
15930,87,15929,678893,0
16030,87,16030,795573,0
16131,87,16130,705795,0
16232,87,16231,596921,0
16332,87,16332,549451,0
16434,87,16433,454885,0
16534,87,16533,504786,0
16635,87,16634,467640,0
16736,87,16735,511812,0
16836,87,16836,552268,0
16937,87,16937,484272,0
17037,87,17036,553932,0
17138,87,17137,507931,0
17239,87,17238,640182,0
17339,87,17338,810179,0
17440,87,17439,779500,0
17540,87,17539,678256,0
17641,87,17640,751610,0
17741,87,17740,787968,0
17842,87,17841,787967,0
17942,87,17942,748821,0
18043,87,18042,661934,0
18143,87,18142,759977,0
18243,87,18243,909446,0
18344,87,18344,827480,0
18444,87,18443,1129535,0
18545,87,18544,807781,0
18645,87,18645,531495,0
18746,87,18745,517295,0
18847,87,18846,522953,0
18947,87,18946,645613,0
19048,87,19047,588297,0
19148,87,19148,508572,0
19250,87,19249,526391,0
19350,87,19350,560412,0
19452,87,19451,552312,0
19552,87,19552,622626,0
19656,87,19655,743353,0
19756,87,19755,902879,0
19856,87,19855,796234,0
19956,87,19956,843647,0
20057,87,20056,737665,0
20158,87,20157,745286,0
20258,87,20257,833932,0
20358,87,20358,804498,0
20459,87,20458,1099219,0
20559,87,20559,1029401,0
20660,87,20659,884777,0
20760,87,20759,934647,0
20860,87,20860,849868,0
20962,87,20961,669887,0
21062,87,21062,984517,0
21162,87,21162,626106,0
21263,87,21263,489131,0
21364,87,21363,529632,0
21464,87,21464,519912,0
21564,87,21564,1099229,0
21665,87,21665,676339,0
21766,87,21765,539352,0
21866,87,21866,539352,0
21967,87,21966,714718,0
22067,87,22066,663116,0
22168,87,22167,850348,0
22268,87,22268,916012,0
22368,87,22367,1145768,0
22469,87,22468,1169037,0
22569,87,22568,797932,0
22669,87,22669,806198,0
22770,87,22769,674230,0
22871,87,22870,762832,0
22972,87,22972,807509,0
23073,87,23072,1188985,0
23173,87,23173,1084258,0
23274,87,23273,1069297,0
23375,87,23374,936724,0
23475,87,23474,536356,0
23576,87,23575,557172,0
23677,87,23676,574992,0
23777,87,23776,523152,0
23878,87,23877,516672,0
23978,87,23977,902879,0
24079,87,24078,656785,0
24180,87,24179,497232,0
24281,87,24281,563652,0
24381,87,24380,603870,0
24482,87,24481,818546,0
24582,87,24581,695831,0
24682,87,24682,701409,0
24783,87,24782,610638,0
24885,87,24884,689914,0
24984,87,24983,779500,0
25084,87,25084,712454,0
25185,87,25184,850348,0
25285,87,25285,692246,0
25386,87,25385,866879,0
25486,87,25486,755250,0
25587,87,25586,800620,0
25687,87,25687,800620,0
25788,87,25787,1934196,665401
25889,87,25888,1807699,538904
25989,87,25989,1748263,479468
26090,87,26089,1737810,469015
26191,87,26190,1372135,103340
26294,87,26294,819956,0
26395,87,26394,918452,0
26500,87,26498,827366,0
26601,87,26600,705887,0
26701,87,26699,860198,0
26797,87,26796,1071384,0
26900,87,26899,1016527,0
26999,87,26998,1091332,0
27100,87,27099,931747,0
27201,87,27200,1166137,0
27304,87,27303,996205,0
27405,87,27402,1379588,110793
27502,87,27501,1291906,23111
27603,87,27602,1031478,0
27704,87,27703,1146179,0
27804,87,27803,1096309,0
27904,87,27903,1405691,136896
28005,87,28005,986595,0
28108,87,28106,846958,0
28212,87,28210,619972,0
28314,87,28312,540459,0
28414,87,28413,522720,0
28513,87,28512,603454,0
28614,87,28613,587132,0
28715,87,28714,561484,0
28815,87,28814,577806,0
28916,87,28914,566148,0
29021,87,29019,590150,0
29122,87,29119,724048,0
29217,87,29216,1017035,0
29316,87,29315,1116267,0
29413,87,29412,1026275,0
29515,87,29514,862427,0
29615,87,29614,1116257,0
29716,87,29715,1116257,0
29820,87,29819,725701,0
29918,87,29917,1066387,0
30019,87,30018,1146179,0
30118,87,30117,1528519,259724
30217,87,30216,1714189,445394
30318,87,30317,1055293,0
30420,87,30419,1155674,0
30520,87,30519,1069633,0
30616,87,30616,1188731,0
30717,87,30716,646790,0
30817,87,30817,633954,0
30918,87,30918,587939,0
31020,87,31019,601959,0
31120,87,31119,592812,0
31220,87,31220,579025,0
31271,87,31270,652237,0
31372,87,31371,501234,0
31472,87,31472,640182,0
31572,87,31572,847065,0
31672,87,31672,791251,0
31773,87,31772,748821,0
31873,87,31872,735436,0
31974,87,31973,784684,0
32074,87,32074,774835,0
32175,87,32174,793445,0
32275,87,32275,615337,0
32376,87,32375,715562,0
32476,87,32476,694639,0
32577,87,32576,804498,0
32677,87,32676,1668903,400108
32777,87,32777,1389269,120474
32878,87,32878,876134,0
32979,87,32978,705245,0
,,,,
