Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,87,12,3191208,2467460
94,87,92,2305737,1581989
188,87,187,2684071,1960323
287,87,286,3352411,2628663
387,87,386,2257395,1533647
486,87,486,517837,0
587,87,586,1046606,322858
687,87,686,1127187,403439
787,87,786,1017472,293724
888,87,887,1303105,579357
989,87,988,983351,259603
1090,87,1089,689848,0
1207,87,1204,684497,0
1302,87,1300,836164,112416
1405,87,1402,750787,27039
1505,87,1503,734304,10556
1603,87,1600,756393,32645
1704,87,1702,831006,107258
1804,87,1802,833399,109651
1906,87,1903,1081516,357768
2001,87,1999,1574317,850569
2104,87,2102,1011697,287949
2204,87,2202,1172325,448577
2304,87,2301,1106451,382703
2407,87,2405,792691,68943
2511,87,2508,755895,32147
2609,87,2607,886390,162642
2709,87,2706,1101464,377716
2808,87,2805,1186243,462495
2909,87,2907,1206191,482443
3008,87,3006,2168968,1445220
3108,87,3107,1911639,1187891
3210,87,3209,911799,188051
3312,87,3311,936734,212986
3411,87,3410,941721,217973
3512,87,3511,832007,108259
3613,87,3612,931747,207999
3717,87,3716,659923,0
3815,87,3813,812059,88311
3916,87,3914,871903,148155
4019,87,4018,656640,0
4119,87,4118,729934,6186
4224,87,4222,555120,0
4323,87,4321,566148,0
4423,87,4422,587132,0
4526,87,4525,511380,0
4628,87,4626,513000,0
4726,87,4724,530903,0
4826,87,4824,531173,0
4930,87,4928,533505,0
5019,87,5019,1934421,1210673
5120,87,5119,1575916,852168
5220,87,5220,1138540,414792
5321,87,5320,1131370,407622
5425,87,5424,550592,0
5522,87,5521,830226,106478
5622,87,5622,1013569,289821
5724,87,5723,980798,257050
5824,87,5823,1540065,816317
5923,87,5922,974157,250409
6040,87,6039,385349,0
6137,87,6136,479002,0
6236,87,6234,556740,0
6338,87,6336,571319,0
6436,87,6434,605439,0
6535,87,6533,645424,0
6638,87,6637,511380,0
6737,87,6736,666408,0
6838,87,6837,527081,0
6939,87,6937,666165,0
7039,87,7037,661745,0
7136,87,7134,2570493,1846745
7235,87,7232,1530829,807081
7335,87,7333,2217736,1493988
7438,87,7435,1131386,407638
7544,87,7542,1157750,434002
7637,87,7635,1220012,496264
7740,87,7737,1061568,337820
7842,87,7840,907603,183855
7947,87,7944,844996,121248
8048,87,8044,847328,123580
8148,87,8144,831006,107258
8243,87,8240,1874994,1151246
8342,87,8340,1447801,724053
8444,87,8442,1384653,660905
8544,87,8541,1569156,845408
8644,87,8642,1335556,611808
8747,87,8744,1137161,413413
8845,87,8843,1322897,599149
8948,87,8945,936892,213144
9051,87,9047,832089,108341
9149,87,9148,738719,14971
9253,87,9252,521846,0
9357,87,9355,488700,0
9448,87,9447,1091332,367584
9549,87,9548,1080114,356366
9653,87,9651,679622,0
9755,87,9754,631434,0
9856,87,9854,673403,0
9956,87,9955,640760,0
10057,87,10055,633765,0
10157,87,10155,596459,0
10257,87,10255,693677,0
10360,87,10359,563816,0
10461,87,10460,625619,0
10562,87,10561,559354,0
10661,87,10659,664077,0
10763,87,10761,563816,0
10863,87,10861,577806,0
10965,87,10964,582505,0
11063,87,11062,615112,0
11162,87,11161,705887,0
11262,87,11261,728870,5122
11363,87,11362,699321,0
11463,87,11462,666489,0
11564,87,11563,728870,5122
11665,87,11663,646790,0
11766,87,11765,604430,0
11868,87,11866,594043,0
11971,87,11969,506520,0
12073,87,12072,452181,0
12170,87,12168,559153,0
12272,87,12271,550015,0
12365,87,12364,1618936,895188
12465,87,12464,1403834,680086
12561,87,12560,1014075,290327
12661,87,12660,625463,0
12761,87,12761,469692,0
12862,87,12862,523152,0
12962,87,12961,539352,0
13066,87,13065,461580,0
13163,87,13162,672222,0
13264,87,13263,769075,45327
13364,87,13363,1285983,562235
13464,87,13463,974211,250463
13565,87,13564,716767,0
13666,87,13665,759717,35969
13766,87,13765,715147,0
13867,87,13866,786013,62265
13967,87,13966,725112,1364
14068,87,14067,764953,41205
14170,87,14168,769813,46065
14269,87,14269,772285,48537
14383,87,14380,826513,102765
14481,87,14478,907951,184203
14582,87,14579,777378,53630
14682,87,14680,847328,123580
14788,87,14784,770078,46330
14885,87,14882,815639,91891
14985,87,14982,833338,109590
15084,87,15082,816665,92917
15133,87,15131,956851,233103
15236,87,15233,858355,134607
15338,87,15335,800695,76947
15437,87,15435,798363,74615
15540,87,15537,792207,68459
15647,87,15643,684497,0
15739,87,15737,914280,190532
15847,87,15843,696851,0
15943,87,15940,776918,53170
16043,87,16040,961693,237945
16143,87,16140,796032,72284
16243,87,16240,922647,198899
16346,87,16342,819348,95600
16447,87,16444,723405,0
16547,87,16543,686851,0
16644,87,16642,1074367,350619
16744,87,16742,1476018,752270
16849,87,16845,1106451,382703
16943,87,16940,1867824,1144076
17045,87,17042,1136474,412726
17137,87,17136,1026658,302910
17237,87,17236,732961,9213
17339,87,17338,794981,71233
17439,87,17438,746363,22615
17557,87,17554,817645,93897
17648,87,17646,849659,125911
17755,87,17752,784807,61059
17852,87,17850,905619,181871
17952,87,17950,1065196,341448
18048,87,18046,1031645,307897
18151,87,18149,1489875,766127
18250,87,18248,1646865,923117
18355,87,18353,646790,0
18460,87,18459,578683,0
18560,87,18558,587132,0
18663,87,18661,576771,0
18759,87,18758,626742,0
18864,87,18862,539741,0
18963,87,18962,577401,0
19059,87,19058,587644,0
19159,87,19157,866916,143168
19257,87,19256,1095520,371772
19358,87,19357,851736,127988
19459,87,19458,1117030,393282
19559,87,19558,1095520,371772
19661,87,19660,969988,246240
19760,87,19759,806202,82454
19861,87,19860,1231751,508003
19962,87,19961,881790,158042
20062,87,20061,1217411,493663
20162,87,20161,947679,223931
20263,87,20262,777919,54171
20365,87,20364,722293,0
20465,87,20464,1053102,329354
20563,87,20562,1238921,515173
20665,87,20664,914087,190339
20765,87,20764,991592,267844
20867,87,20866,896838,173090
20969,87,20968,851955,128207
21067,87,21066,787124,63376
21174,87,21173,697358,0
21268,87,21267,987968,264220
21373,87,21372,723361,0
21473,87,21471,781401,57653
21573,87,21572,689472,0
21678,87,21676,569127,0
21780,87,21779,529200,0
21881,87,21880,563220,0
21982,87,21980,540540,0
22079,87,22078,624439,0
22182,87,22180,702044,0
22282,87,22280,615112,0
22386,87,22384,513000,0
22483,87,22482,706890,0
22580,87,22579,709171,0
22681,87,22679,659923,0
22783,87,22781,567993,0
22880,87,22879,916786,193038
22983,87,22981,636940,0
23087,87,23086,504147,0
23189,87,23188,475740,0
23290,87,23289,522720,0
23387,87,23386,646265,0
23487,87,23486,623953,0
23593,87,23591,490769,0
23696,87,23694,487889,0
23794,87,23792,538920,0
23892,87,23890,580137,0
23991,87,23990,632320,0
24086,87,24085,527800,0
24187,87,24185,1229685,505937
24291,87,24287,1075076,351328
24390,87,24387,1333772,610024
24489,87,24487,1390281,666533
24589,87,24587,1353539,629791
24689,87,24687,1221760,498012
24790,87,24788,986762,263014
24894,87,24892,767334,43586
24984,87,24984,1076529,352781
25085,87,25084,845222,121474
25185,87,25184,907130,183382
25286,87,25285,1412932,689184
25386,87,25385,1011697,287949
25487,87,25486,752072,28324
25587,87,25587,746339,22591
25689,87,25688,791159,67411
25789,87,25788,755684,31936
25909,87,25905,747479,23731
26002,87,25999,768607,44859
26102,87,26099,765451,41703
26205,87,26202,768081,44333
26304,87,26301,858986,135238
26403,87,26400,919858,196110
26508,87,26505,732967,9219
26610,87,26606,765367,41619
26710,87,26707,724867,1119
26810,87,26807,782651,58903
26907,87,26904,1006099,282351
27010,87,27007,821680,97932
27112,87,27109,780740,56992
27211,87,27209,784373,60625
27312,87,27310,765720,41972
27414,87,27412,721627,0
27516,87,27513,732967,9219
27615,87,27612,832341,108593
27717,87,27714,731347,7599
27824,87,27819,678918,0
27922,87,27917,835445,111697
28013,87,28010,1227568,503820
28118,87,28113,1236056,512308
28212,87,28211,1066397,342649
28316,87,28315,590975,0
28414,87,28413,1081358,357610
28518,87,28517,623808,0
28618,87,28617,646790,0
28719,87,28717,755136,31388
28820,87,28819,640687,0
28922,87,28921,662999,0
29024,87,29023,527081,0
29126,87,29124,607350,0
29226,87,29224,575474,0
29327,87,29325,546193,0
29428,87,29427,560452,0
29531,87,29529,516240,0
29576,87,29575,788503,64755
29677,87,29676,649054,0
29778,87,29777,696038,0
29879,87,29877,676339,0
29981,87,29980,612781,0
30083,87,30081,531173,0
30181,87,30180,689472,0
30284,87,30283,646265,0
30385,87,30384,681437,0
30483,87,30482,732602,8854
30581,87,30580,658144,0
30678,87,30677,1059669,335921
30778,87,30777,851736,127988
30879,87,30878,1160050,436302
30980,87,30979,916267,192519
31080,87,31079,947679,223931
31182,87,31180,1111471,387723
31282,87,31280,1258366,534618
31385,87,31382,1181256,457508
31485,87,31482,966814,243066
31584,87,31582,1243936,520188
31685,87,31683,1086333,362585
31797,87,31794,684990,0
31895,87,31892,948842,225094
31992,87,31989,821680,97932
32092,87,32089,900335,176587
32187,87,32185,2168968,1445220
32285,87,32284,2111607,1387859
32386,87,32384,1380257,656509
32482,87,32481,1066555,342807
32582,87,32581,796359,72611
32682,87,32681,755233,31485
32789,87,32784,721814,0
32895,87,32892,794965,71217
33002,87,32999,860990,137242
33091,87,33089,883488,159740
33192,87,33190,1038907,315159
33298,87,33295,721419,0
33398,87,33395,909706,185958
33497,87,33495,894470,170722
33599,87,33596,930585,206837
33700,87,33697,848505,124757
33797,87,33795,1585964,862216
33905,87,33902,820053,96305
34006,87,34003,824697,100949
34104,87,34101,814685,90937
34204,87,34202,1060830,337082
34304,87,34303,685310,0
34406,87,34404,584801,0
34506,87,34505,643092,0
34611,87,34609,645424,0
34703,87,34702,1116267,392519
34803,87,34802,792111,68363
34906,87,34904,696038,0
35007,87,35006,686188,0
35106,87,35105,906812,183064
35207,87,35206,742003,18255
35309,87,35307,722304,0
35405,87,35404,951695,227947
35511,87,35509,837215,113467
35612,87,35610,610675,0
35711,87,35710,643476,0
35814,87,35812,682730,0
35911,87,35910,705887,0
36012,87,36011,719020,0
36111,87,36110,1066397,342649
36210,87,36209,712319,0
36311,87,36310,1109860,386112
36411,87,36410,1081179,357431
36511,87,36510,1095520,371772
36611,87,36610,974035,250287
36712,87,36712,1160050,436302
36814,87,36812,1074878,351130
36921,87,36920,422280,0
37020,87,37019,556821,0
37123,87,37121,568479,0
37217,87,37216,722304,0
37321,87,37319,810950,87202
37420,87,37419,693677,0
37525,87,37523,601122,0
37621,87,37620,751852,28104
37723,87,37722,738720,14972
37821,87,37820,767176,43428
37923,87,37922,926201,202453
38021,87,38020,1332133,608385
38122,87,38121,866077,142329
38225,87,38224,604359,0
38324,87,38322,822033,98285
38421,87,38420,944948,221200
38529,87,38526,597542,0
38624,87,38623,896838,173090
38728,87,38726,526338,0
38825,87,38824,966657,242909
38927,87,38926,807072,83324
39029,87,39028,613958,0
39140,87,39135,517525,0
39230,87,39227,1130860,407112
39331,87,39328,1165116,441368
39434,87,39431,872445,148697
