Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
29,44,27,2744186,1903426
95,44,93,2943129,2102369
199,44,196,3221410,2380650
296,44,294,3189040,2348280
398,44,396,1544493,703733
499,44,496,1112090,271330
599,44,597,1344407,503647
699,44,697,1258366,417606
801,44,799,1198907,358147
902,44,900,1026658,185898
1016,44,1012,656600,0
1113,44,1109,791287,0
1211,44,1208,884634,43874
1313,44,1310,767362,0
1413,44,1409,903287,62527
1515,44,1511,765451,0
1616,44,1612,758887,0
1711,44,1708,914169,73409
1814,44,1811,956851,116091
1911,44,1908,1081516,240756
2010,44,2007,1351577,510817
2102,44,2101,1031645,190885
2202,44,2201,685181,0
2303,44,2303,667087,0
2404,44,2403,777913,0
2507,44,2506,682758,0
2605,44,2604,679411,0
2724,44,2720,704977,0
2815,44,2812,894757,53997
2917,44,2914,782042,0
3012,44,3010,2025566,1184806
3113,44,3111,1695742,854982
3215,44,3212,1322897,482137
3317,44,3315,981775,141015
3414,44,3412,1545170,704410
3517,44,3515,971801,131041
3617,44,3615,1056580,215820
3720,44,3717,910886,70126
3820,44,3818,861638,20878
3923,44,3920,966700,125940
4025,44,4021,986400,145640
4121,44,4119,1236113,395353
4225,44,4222,884620,43860
4327,44,4323,897546,56786
4427,44,4425,930585,89825
4526,44,4523,991749,150989
4627,44,4624,917452,76692
4729,44,4726,907603,66843
4829,44,4827,940435,99675
4927,44,4924,1201204,360444
5025,44,5023,2118777,1278017
5126,44,5124,1903674,1062914
5226,44,5224,2253935,1413175
5327,44,5325,2089420,1248660
5428,44,5426,1853484,1012724
5530,44,5528,1157985,317225
5623,44,5622,1265536,424776
5722,44,5722,845062,4302
5823,44,5822,760685,0
5923,44,5923,745291,0
6025,44,6024,781603,0
6126,44,6125,733928,0
6242,44,6238,750103,0
6339,44,6336,788047,0
6442,44,6439,768607,0
6541,44,6538,736207,0
6642,44,6639,775087,0
6742,44,6738,858986,18226
6836,44,6834,1490450,649690
6939,44,6937,887904,47144
7038,44,7036,1046606,205846
7138,44,7136,951853,111093
7242,44,7239,1325035,484275
7341,44,7339,1611630,770870
7444,44,7441,1049689,208929
7545,44,7542,1161308,320548
7647,44,7643,1086503,245743
7746,44,7743,1156321,315561
7847,44,7843,1106451,265691
7949,44,7946,933868,93108
8043,44,8041,2398411,1557651
8144,44,8142,1850192,1009432
8250,44,8248,1750678,909918
8347,44,8345,1458962,618202
8447,44,8445,1912644,1071884
8548,44,8546,1625980,785220
8648,44,8646,1365917,525157
8750,44,8748,1126399,285639
8851,44,8848,1186243,345483
8951,44,8949,1106451,265691
9054,44,9051,1033273,192513
9156,44,9153,1315905,475145
9252,44,9249,1330067,489307
9354,44,9352,1279876,439116
9455,44,9452,1076529,235769
9555,44,9553,1056580,215820
9655,44,9654,522028,0
9759,44,9757,601641,0
9859,44,9857,596459,0
9960,44,9958,598791,0
10061,44,10059,606779,0
10163,44,10161,596459,0
10263,44,10261,533505,0
10365,44,10364,548907,0
10456,44,10455,1586806,746046
10559,44,10557,772865,0
10658,44,10657,937777,97017
10760,44,10759,756099,0
10866,44,10864,620528,0
10965,44,10963,771551,0
11063,44,11062,1026501,185741
11166,44,11165,590976,0
11267,44,11266,656640,0
11368,44,11367,626742,0
11468,44,11467,712454,0
11566,44,11565,916786,76026
11670,44,11668,656640,0
11777,44,11774,551880,0
11875,44,11873,576180,0
11975,44,11974,522720,0
12076,44,12075,555076,0
12174,44,12172,643476,0
12277,44,12276,576771,0
12375,44,12373,685310,0
12473,44,12472,1216007,375247
12573,44,12572,1396664,555904
12672,44,12671,1171372,330612
12774,44,12773,1152880,312120
12874,44,12873,1217411,376651
12975,44,12974,1160050,319290
13076,44,13075,881877,41117
13176,44,13175,757202,0
13283,44,13280,657421,0
13386,44,13384,548640,0
13482,44,13481,653908,0
13589,44,13586,586559,0
13683,44,13680,943718,102958
13784,44,13780,920736,79976
13889,44,13886,724867,0
13988,44,13985,801763,0
14090,44,14087,744307,0
14189,44,14186,835670,0
14283,44,14281,1735697,894937
14389,44,14386,770383,0
14494,44,14490,716767,0
