Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,100,22,2895345,2053234
103,100,99,3904578,3062467
190,100,188,3403536,2561425
292,100,289,2687482,1845371
391,100,389,2122318,1280207
493,100,491,1478044,635933
592,100,590,1050900,208789
693,100,691,1816281,974170
792,100,791,1169103,326992
909,100,905,604670,0
998,100,995,901036,58925
1099,100,1096,921070,78959
1204,100,1201,747547,0
1301,100,1298,850133,8022
1406,100,1403,702187,0
1504,100,1502,817052,0
1607,100,1603,731347,0
1707,100,1704,789667,0
1811,100,1806,754027,0
1904,100,1902,956376,114265
2004,100,2002,940435,98324
2103,100,2101,943718,101607
2203,100,2201,911957,69846
2305,100,2303,874771,32660
2404,100,2402,1101464,259353
2508,100,2505,838977,0
2607,100,2606,584801,0
2711,100,2710,514620,0
2812,100,2811,513000,0
2905,100,2904,1575916,733805
3005,100,3004,1396664,554553
3106,100,3106,861929,19818
3209,100,3208,699321,0
3310,100,3309,669772,0
3413,100,3412,654750,0
3513,100,3512,685310,0
3616,100,3614,527081,0
3717,100,3715,522720,0
3818,100,3817,517860,0
3918,100,3917,632116,0
4016,100,4015,786078,0
4118,100,4117,633218,0
4220,100,4218,480212,0
4322,100,4321,500039,0
4423,100,4421,487080,0
4522,100,4520,480067,0
4623,100,4622,471657,0
4722,100,4721,546193,0
4820,100,4819,523549,0
4917,100,4916,1418174,576063
5017,100,5016,1906873,1064762
5120,100,5119,1792152,950041
5218,100,5217,1894005,1051894
5318,100,5317,1511385,669274
5421,100,5420,1031076,188965
5520,100,5519,891187,49076
5620,100,5619,897094,54983
5719,100,5718,1033335,191224
5838,100,5836,373199,0
5927,100,5926,629531,0
6028,100,6027,561484,0
6132,100,6130,495180,0
6232,100,6231,504900,0
6337,100,6335,477847,0
6431,100,6430,545163,0
6531,100,6530,612781,0
6635,100,6633,527081,0
6735,100,6734,580594,0
6835,100,6834,574860,0
6936,100,6934,528992,0
7035,100,7033,601122,0
7134,100,7133,615586,0
7234,100,7233,820800,0
7332,100,7331,717306,0
7438,100,7437,671366,0
7534,100,7533,1977441,1135330
7634,100,7633,1268661,426550
7735,100,7734,1384743,542632
7838,100,7837,699255,0
7936,100,7935,1092998,250887
8036,100,8035,834917,0
8137,100,8136,1123752,281641
8238,100,8237,1110868,268757
8340,100,8339,735436,0
8445,100,8444,673056,0
8543,100,8542,579375,0
8642,100,8641,919296,77185
8739,100,8738,1685189,843078
8845,100,8844,559153,0
8950,100,8948,463416,0
9051,100,9049,511761,0
9151,100,9149,490320,0
9248,100,9246,545163,0
9352,100,9350,436860,0
9452,100,9450,521347,0
9550,100,9549,570849,0
9653,100,9652,555120,0
9753,100,9752,469260,0
9854,100,9853,454680,0
9956,100,9955,605786,0
10056,100,10054,571038,0
10156,100,10155,477360,0
10257,100,10256,488700,0
10354,100,10353,552158,0
10455,100,10454,559806,0
10558,100,10556,486872,0
10656,100,10655,643476,0
10756,100,10755,633657,0
10854,100,10853,807072,0
10954,100,10954,732267,0
11057,100,11056,627091,0
11157,100,11156,676339,0
11259,100,11258,646265,0
11360,100,11359,533505,0
11464,100,11463,488700,0
11564,100,11563,538920,0
11665,100,11664,491940,0
11768,100,11767,525960,0
11866,100,11864,647336,0
11965,100,11964,671003,0
12068,100,12067,517860,0
12166,100,12165,608579,0
12260,100,12259,1446854,604743
12362,100,12361,807072,0
12467,100,12466,538168,0
12568,100,12567,563816,0
12666,100,12665,559806,0
12769,100,12767,545163,0
12871,100,12870,566848,0
12969,100,12968,741090,0
13073,100,13071,582469,0
13176,100,13174,480600,0
13281,100,13279,487889,0
13371,100,13370,682905,0
13472,100,13471,709171,0
13574,100,13573,601122,0
13676,100,13675,540459,0
13776,100,13775,563816,0
13878,100,13876,542370,0
13976,100,13974,587696,0
14076,100,14075,618375,0
14179,100,14178,538427,0
14282,100,14280,493560,0
14384,100,14383,500039,0
14484,100,14483,469260,0
14583,100,14581,528992,0
14684,100,14683,513703,0
14785,100,14784,504900,0
14885,100,14884,559980,0
14986,100,14985,542160,0
15086,100,15084,546193,0
15191,100,15188,462421,0
15285,100,15284,598791,0
15335,100,15334,654632,0
15436,100,15435,557017,0
15541,100,15539,548104,0
15636,100,15635,601641,0
15733,100,15732,999326,157215
15836,100,15835,538444,0
15940,100,15939,528992,0
16042,100,16040,496502,0
16144,100,16142,485460,0
16244,100,16242,521100,0
16342,100,16340,538168,0
16441,100,16440,637898,0
16542,100,16541,735436,0
16644,100,16643,599880,0
16744,100,16743,563816,0
16847,100,16846,517860,0
16948,100,16947,514620,0
17048,100,17047,563393,0
17147,100,17145,584801,0
17250,100,17248,487080,0
17352,100,17351,495180,0
17452,100,17451,537300,0
17549,100,17548,512520,0
17648,100,17647,643476,0
17754,100,17753,498105,0
17853,100,17852,563393,0
17956,100,17955,500039,0
18054,100,18053,577806,0
18157,100,18155,557660,0
18257,100,18255,535680,0
18354,100,18353,682521,0
18450,100,18449,1389493,547382
18550,100,18549,1449120,607009
18651,100,18650,1002573,160462
18754,100,18753,597542,0
18855,100,18854,617241,0
18957,100,18956,640223,0
19058,100,19057,643476,0
19157,100,19156,597542,0
19257,100,19256,832007,0
19356,100,19355,807072,0
19461,100,19459,660707,0
19564,100,19563,490769,0
19663,100,19662,595734,0
19761,100,19760,677189,0
19866,100,19864,488700,0
19967,100,19966,542160,0
20065,100,20064,530903,0
20167,100,20166,485460,0
20269,100,20267,535680,0
20369,100,20368,467640,0
20470,100,20469,529200,0
20571,100,20570,480600,0
20671,100,20669,511380,0
20771,100,20769,525170,0
20871,100,20870,530903,0
20972,100,20971,485460,0
21072,100,21071,464325,0
21171,100,21169,507856,0
21275,100,21273,488858,0
21374,100,21373,519436,0
21476,100,21475,517860,0
21578,100,21577,474120,0
21678,100,21677,517860,0
21772,100,21772,636940,0
21875,100,21874,587692,0
21983,100,21981,461159,0
22085,100,22084,428748,0
22182,100,22180,513000,0
22282,100,22280,527081,0
22384,100,22383,561482,0
22483,100,22481,547020,0
22583,100,22582,495179,0
22684,100,22683,530903,0
22785,100,22784,532440,0
22882,100,22881,665788,0
22981,100,22980,820800,0
23085,100,23084,685310,0
23186,100,23185,643092,0
23289,100,23287,504900,0
23388,100,23386,523259,0
23492,100,23490,470805,0
23586,100,23585,665152,0
23690,100,23688,727553,0
23788,100,23787,635109,0
23889,100,23888,591796,0
23992,100,23991,512251,0
24091,100,24090,620728,0
24193,100,24191,557660,0
24295,100,24293,521100,0
24396,100,24394,502236,0
24496,100,24495,564388,0
24597,100,24595,543780,0
24695,100,24694,568479,0
24799,100,24798,504900,0
24898,100,24896,496502,0
25001,100,24999,504900,0
25100,100,25099,537300,0
25201,100,25199,485460,0
25300,100,25298,462101,0
25399,100,25398,570811,0
25503,100,25502,436860,0
25601,100,25600,492680,0
25704,100,25703,453060,0
25804,100,25803,490320,0
25906,100,25905,498419,0
26004,100,26003,590150,0
26104,100,26103,542831,0
26212,100,26210,521100,0
26307,100,26306,550015,0
26409,100,26408,545400,0
26509,100,26508,467640,0
26610,100,26609,532440,0
26711,100,26709,564840,0
26810,100,26809,479302,0
26912,100,26911,508140,0
27011,100,27010,545163,0
27112,100,27111,550015,0
27215,100,27213,500039,0
27312,100,27311,624439,0
27413,100,27412,605786,0
27515,100,27514,555748,0
27618,100,27617,571038,0
27715,100,27714,636286,0
27818,100,27817,644500,0
27920,100,27918,571038,0
28021,100,28019,498420,0
28118,100,28117,617444,0
28223,100,28221,500039,0
28324,100,28323,509760,0
28423,100,28422,545400,0
28521,100,28520,568479,0
28623,100,28622,561482,0
28724,100,28723,547020,0
28825,100,28824,474120,0
28927,100,28926,467640,0
29026,100,29025,592061,0
29130,100,29128,511878,0
29175,100,29173,584907,0
29274,100,29273,633657,0
