Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,95,18,1775506,1029327
93,95,91,2734331,1988152
193,95,192,2652705,1906526
295,95,293,3277836,2531657
395,95,394,2296140,1549961
495,95,494,2622881,1876702
594,95,593,1142640,396461
695,95,694,1685349,939170
794,95,793,1284898,538719
899,95,898,913387,167208
1000,95,998,1121412,375233
1102,95,1100,708272,0
1202,95,1200,1171282,425103
1303,95,1301,1036632,290453
1406,95,1403,950578,204399
1504,95,1502,1116425,370246
1602,95,1602,1189861,443682
1704,95,1703,522813,0
1805,95,1804,871903,125724
1909,95,1908,535836,0
2012,95,2010,540459,0
2109,95,2108,761702,15523
2210,95,2209,669772,0
2308,95,2307,871903,125724
2411,95,2410,709171,0
2516,95,2515,535680,0
2616,95,2614,538548,0
2716,95,2715,524340,0
2811,95,2810,1235955,489776
2913,95,2912,662999,0
3012,95,3011,1240942,494763
3110,95,3109,1970271,1224092
3210,95,3209,866077,119898
3329,95,3327,351834,0
3418,95,3417,610449,0
3520,95,3519,483124,0
3619,95,3618,580137,0
3720,95,3719,690888,0
3824,95,3822,490320,0
3921,95,3919,547494,0
4022,95,4021,528841,0
4125,95,4123,551926,0
4220,95,4219,738720,0
4325,95,4323,534726,0
4425,95,4424,536637,0
4524,95,4523,598791,0
4626,95,4625,464012,0
4725,95,4724,643476,0
4829,95,4828,495180,0
4930,95,4928,543780,0
5025,95,5024,866007,119828
5124,95,5123,1575916,829737
5224,95,5223,1224846,478667
5324,95,5323,1458176,711997
5427,95,5426,652475,0
5525,95,5524,1059669,313490
5631,95,5629,671366,0
5728,95,5727,697358,0
5832,95,5830,621164,0
5929,95,5928,742241,0
6032,95,6031,679622,0
6129,95,6129,861929,115750
6233,95,6232,645131,0
6337,95,6336,588238,0
6434,95,6433,745286,0
6532,95,6531,812059,65880
6632,95,6631,1580217,834038
6733,95,6732,1141202,395023
6837,95,6835,1434613,688434
6935,95,6934,1586485,840306
7034,95,7033,930607,184428
7134,95,7133,1023819,277640
7232,95,7232,867813,121634
7347,95,7346,377390,0
7447,95,7446,472267,0
7545,95,7544,501659,0
7643,95,7642,555748,0
7742,95,7741,633837,0
7842,95,7841,615586,0
7946,95,7945,584701,0
8046,95,8045,550015,0
8146,95,8144,654632,0
8241,95,8240,1568746,822567
8341,95,8340,1361343,615164
8439,95,8438,617241,0
8539,95,8538,531362,0
8639,95,8639,511557,0
8740,95,8739,1074294,328115
8841,95,8841,651207,0
8941,95,8940,543024,0
9042,95,9041,529632,0
9142,95,9141,473568,0
9243,95,9242,461592,0
9343,95,9343,511279,0
9444,95,9443,444370,0
9544,95,9544,466044,0
9646,95,9645,443726,0
9746,95,9745,510192,0
9846,95,9846,528012,0
9948,95,9947,458232,0
10052,95,10051,519868,0
10150,95,10149,490751,0
10250,95,10250,583524,0
10351,95,10350,532872,0
10451,95,10450,521532,0
10551,95,10551,503280,0
10652,95,10651,466020,0
10753,95,10753,477792,0
10854,95,10854,518637,0
10953,95,10953,1179021,432842
11054,95,11053,765099,18920
11154,95,11154,809982,63803
11255,95,11255,523601,0
11355,95,11355,524771,0
11456,95,11455,537732,0
11558,95,11557,503510,0
11658,95,11657,460464,0
11758,95,11757,448190,0
11860,95,11859,500636,0
11961,95,11959,448190,0
12061,95,12060,542592,0
12161,95,12161,496800,0
12262,95,12261,433212,0
12362,95,12362,870047,123868
12463,95,12462,1254130,507951
12563,95,12563,594259,0
12664,95,12663,559422,0
12764,95,12764,524140,0
12865,95,12865,536112,0
12969,95,12968,448190,0
13067,95,13066,2041972,1295793
13167,95,13167,844891,98712
13268,95,13267,613958,0
13368,95,13368,610638,0
13469,95,13469,482652,0
13570,95,13570,682919,0
13671,95,13671,450421,0
13772,95,13771,451066,0
13873,95,13872,451602,0
13974,95,13974,493940,0
14075,95,14074,502352,0
14175,95,14174,487289,0
14275,95,14274,564748,0
14376,95,14375,508311,0
14476,95,14475,516672,0
14577,95,14576,553932,0
14678,95,14677,488425,0
14778,95,14778,462696,0
14831,95,14830,448190,0
14930,95,14929,1186918,440739
15030,95,15029,575663,0
15132,95,15131,459348,0
15231,95,15231,761702,15523
15331,95,15331,484729,0
15432,95,15432,480600,0
15533,95,15532,506908,0
15633,95,15632,536457,0
15735,95,15734,485892,0
15835,95,15834,466452,0
15936,95,15935,484272,0
16036,95,16035,523152,0
16136,95,16136,492371,0
16237,95,16236,482652,0
16337,95,16337,467159,0
16439,95,16438,502867,0
16539,95,16538,490593,0
16641,95,16641,1294444,548265
16740,95,16739,929873,183694
16841,95,16840,590976,0
16941,95,16941,456081,0
17042,95,17041,436559,0
17144,95,17143,468340,0
17242,95,17242,555897,0
17343,95,17342,487080,0
17443,95,17443,528357,0
17544,95,17543,479412,0
17645,95,17644,473855,0
17746,95,17745,468275,0
17846,95,17845,476086,0
17947,95,17946,847065,100886
18047,95,18047,1515537,769358
18148,95,18147,673055,0
18249,95,18248,722304,0
18349,95,18348,556091,0
18449,95,18448,495611,0
18550,95,18549,479412,0
18650,95,18649,490751,0
18751,95,18750,508528,0
18851,95,18851,488700,0
18951,95,18951,916786,170607
19052,95,19051,666489,0
19152,95,19152,511792,0
19254,95,19252,466044,0
19355,95,19354,468876,0
19456,95,19455,457117,0
19555,95,19555,573331,0
19656,95,19655,529334,0
19757,95,19756,508528,0
19857,95,19856,484272,0
19958,95,19957,482652,0
20059,95,20058,529632,0
20159,95,20158,474552,0
20259,95,20259,547452,0
20361,95,20360,481032,0
20461,95,20460,571000,0
20562,95,20561,429864,0
20662,95,20661,445486,0
20762,95,20762,484272,0
20864,95,20862,505332,0
20963,95,20963,546177,0
21064,95,21063,526392,0
21165,95,21164,515052,0
21265,95,21265,544624,0
21367,95,21366,444842,0
21468,95,21467,483898,0
21569,95,21568,462696,0
21670,95,21668,542548,0
21769,95,21769,503712,0
21871,95,21871,463812,0
21971,95,21970,477360,0
22071,95,22071,467159,0
22172,95,22171,483898,0
22273,95,22273,428104,0
22374,95,22373,499004,0
22475,95,22474,430336,0
22576,95,22575,454949,0
22676,95,22675,462696,0
22776,95,22776,459348,0
22879,95,22878,480550,0
22978,95,22977,1267368,521189
23078,95,23078,673055,0
23179,95,23178,581294,0
23280,95,23279,479412,0
23381,95,23380,452653,0
23481,95,23480,534492,0
23582,95,23581,503712,0
23681,95,23681,453060,0
23782,95,23781,531252,0
23883,95,23882,511812,0
23983,95,23982,511812,0
24084,95,24083,508572,0
24184,95,24184,525117,0
24286,95,24285,456001,0
24386,95,24385,497232,0
24487,95,24486,474552,0
24588,95,24587,487511,0
24689,95,24687,453769,0
24789,95,24788,490593,0
24890,95,24889,488361,0
24991,95,24990,467224,0
25091,95,25090,448652,0
25191,95,25191,524340,0
25292,95,25291,1805359,1059180
25392,95,25392,1157032,410853
25493,95,25492,643507,0
25593,95,25592,567537,0
25694,95,25693,563735,0
25794,95,25793,534837,0
25895,95,25894,540972,0
25996,95,25995,485013,0
26096,95,26095,469391,0
26198,95,26197,450421,0
26297,95,26296,513000,0
26398,95,26397,445392,0
26499,95,26498,497232,0
26599,95,26599,526392,0
26700,95,26700,498852,0
26801,95,26800,466265,0
26901,95,26900,461580,0
27001,95,27001,1131228,385049
27101,95,27101,919696,173517
27202,95,27201,500325,0
27302,95,27302,503712,0
27403,95,27402,476171,0
27503,95,27503,489132,0
27604,95,27604,475571,0
27705,95,27704,475035,0
27805,95,27805,472739,0
27906,95,27906,447074,0
28007,95,28006,441494,0
28108,95,28108,438147,0
28209,95,28209,468275,0
28310,95,28309,472739,0
28410,95,28409,550648,0
28510,95,28509,511812,0
28611,95,28610,506952,0
28711,95,28710,460190,0
28811,95,28811,564933,0
28912,95,28911,1038159,291980
29614,95,29613,850846,104667
30216,95,30216,873483,127304
30718,95,30717,602311,0
