Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
36,96,35,4839738,3450692
136,96,136,3953464,2564418
237,96,236,2429082,1040036
338,96,337,2037751,648705
438,96,437,1634433,245387
539,96,538,1448011,58965
639,96,638,1578663,189617
745,96,743,1464773,75727
858,96,855,1171411,0
951,96,949,1331297,0
1055,96,1052,1224446,0
1153,96,1150,1174491,0
1256,96,1252,1316184,0
1357,96,1354,1267232,0
1459,96,1456,1185235,0
1556,96,1554,1181637,0
1657,96,1654,1448496,59450
1763,96,1758,1243886,0
1857,96,1854,1582854,193808
1963,96,1959,1253606,0
2008,96,2005,1618970,229924
2105,96,2103,2064639,675593
2199,96,2198,1339898,0
2311,96,2308,1382579,0
2414,96,2411,1288328,0
2510,96,2507,1481075,92029
2612,96,2609,1338292,0
2713,96,2710,1273006,0
2808,96,2806,2502015,1112969
2908,96,2906,2150680,761634
3009,96,3007,1985768,596722
3111,96,3109,1624358,235312
3214,96,3211,1389927,881
3319,96,3316,1213106,0
3416,96,3413,1356459,0
3517,96,3514,1284664,0
3618,96,3615,1282332,0
3717,96,3715,1398294,9248
3821,96,3818,1270674,0
3916,96,3913,1534591,145545
4018,96,4016,1458093,69047
4121,96,4118,1293990,0
4221,96,4218,1370404,0
4320,96,4317,1320198,0
4424,96,4421,1277669,0
4523,96,4520,1317413,0
4626,96,4623,1223789,0
4726,96,4723,1251942,0
4820,96,4818,2401633,1012587
4920,96,4919,2423143,1034097
5020,96,5019,2609566,1220520
5122,96,5120,2165020,775974
5215,96,5214,2064639,675593
5315,96,5314,1663246,274200
5416,96,5415,1270970,0
5517,96,5517,1263989,0
5617,96,5616,1172413,0
5719,96,5718,1186919,0
5818,96,5818,1202542,0
5920,96,5918,1159022,0
6037,96,6034,1210109,0
6132,96,6129,1576657,187611
6237,96,6233,1280610,0
6337,96,6334,1292486,0
6439,96,6435,1277906,0
6540,96,6537,1205006,0
6640,96,6636,1247126,0
6738,96,6735,1301633,0
6841,96,6837,1286343,0
6940,96,6937,1266507,0
7045,96,7041,1267857,0
7140,96,7137,1292077,0
7235,96,7233,1584242,195196
7328,96,7327,1677454,288408
7429,96,7428,1529604,140558
7529,96,7528,1454799,65753
7629,96,7629,1569500,180454
7738,96,7735,1554539,165493
7838,96,7836,1609396,220350
7937,96,7935,2258231,869185
8045,96,8042,1433613,44567
8147,96,8144,1217966,0
8243,96,8240,1530323,141277
8345,96,8342,1610459,221413
8445,96,8442,1451526,62480
8545,96,8542,1412128,23082
8648,96,8646,1360924,0
8747,96,8744,1370404,0
8849,96,8846,1307980,0
8950,96,8947,1366272,0
9049,96,9046,1356459,0
9153,96,9150,742516,0
9253,96,9250,765720,0
9353,96,9350,768052,0
9454,96,9452,1020261,0
9549,96,9547,2401285,1012239
9649,96,9647,2058920,669874
9749,96,9747,1635159,246113
9850,96,9848,1179495,0
9950,96,9948,1315727,0
10055,96,10052,943718,0
10155,96,10152,947001,0
10255,96,10253,832089,0
10356,96,10353,992966,0
10456,96,10454,943718,0
10557,96,10554,1096477,0
10655,96,10653,1340840,0
10758,96,10756,1000005,0
10859,96,10857,924019,0
10963,96,10959,872976,0
11064,96,11061,757806,0
11166,96,11163,750787,0
11270,96,11266,754956,0
11368,96,11365,747547,0
11469,96,11465,860467,0
11567,96,11564,870589,0
11665,96,11662,905913,0
,,,,
