Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
84,100,83,1116409,505632
108,100,107,2603232,1992455
190,100,189,2113535,1502758
291,100,291,1840084,1229307
392,100,391,2432959,1822182
498,100,498,1812397,1201620
594,100,593,1845229,1234452
693,100,693,1221410,610633
794,100,793,641654,30877
895,100,894,627091,16314
995,100,994,529632,0
1096,100,1095,483253,0
1197,100,1197,447074,0
1298,100,1297,454885,0
1398,100,1398,480550,0
1499,100,1498,466044,0
1601,100,1599,463812,0
1700,100,1699,460400,0
1801,100,1800,483382,0
1902,100,1901,467541,0
2005,100,2001,480035,0
2103,100,2102,709171,98394
2203,100,2202,626600,15823
2303,100,2303,501050,0
2405,100,2404,448190,0
2505,100,2504,531252,0
2606,100,2605,498852,0
2706,100,2705,525204,0
2807,100,2806,490751,0
2907,100,2906,1303696,692919
3007,100,3006,627091,16314
3107,100,3107,1374312,763535
3207,100,3207,1231250,620473
3308,100,3308,715229,104452
3409,100,3408,742238,131461
3509,100,3509,642840,32063
3610,100,3609,547452,0
3711,100,3710,524771,0
3811,100,3811,461580,0
3913,100,3913,461580,0
4013,100,4013,499520,0
4114,100,4114,469391,0
4216,100,4215,581817,0
4316,100,4316,452653,0
4416,100,4415,569620,0
4517,100,4516,506952,0
4618,100,4617,526391,0
4719,100,4718,441023,0
4820,100,4819,474971,0
4920,100,4919,471623,0
5022,100,5022,437675,0
5121,100,5120,1434350,823573
5221,100,5221,1334912,724135
5322,100,5321,947473,336696
5423,100,5422,1073647,462870
5523,100,5522,696038,85261
5624,100,5623,697665,86888
5725,100,5724,536112,0
5825,100,5825,513432,0
5926,100,5925,492717,0
6027,100,6026,531252,0
6127,100,6127,513432,0
6229,100,6228,500472,0
6329,100,6329,464832,0
6430,100,6430,506952,0
6531,100,6531,513432,0
6633,100,6631,439263,0
6733,100,6732,472739,0
6834,100,6833,468072,0
6936,100,6935,444842,0
7036,100,7035,485485,0
7136,100,7135,531280,0
7236,100,7236,492371,0
7337,100,7336,636286,25509
7438,100,7437,456710,0
7539,100,7538,508572,0
7639,100,7638,964579,353802
7740,100,7739,514045,0
7841,100,7840,479412,0
7940,100,7940,1187626,576849
8042,100,8041,708003,97226
8141,100,8141,1333034,722257
8241,100,8241,1272996,662219
8342,100,8341,1072230,461453
8443,100,8442,444842,0
8543,100,8543,722557,111780
8644,100,8643,1312397,701620
8744,100,8744,650073,39296
8846,100,8845,505700,0
8946,100,8945,1124164,513387
9046,100,9046,481555,0
9147,100,9146,576623,0
9249,100,9248,513432,0
9350,100,9349,460400,0
9449,100,9449,515051,0
9550,100,9550,513432,0
9652,100,9651,513432,0
9752,100,9751,515051,0
9852,100,9851,1242097,631320
9952,100,9951,1391198,780421
10053,100,10052,633657,22880
10153,100,10153,546535,0
10255,100,10254,511811,0
10355,100,10354,497232,0
10456,100,10455,504584,0
10556,100,10555,475571,0
10657,100,10656,466044,0
10757,100,10757,559913,0
10858,100,10858,490795,0
10959,100,10959,523152,0
11060,100,11059,503712,0
11160,100,11160,542592,0
11261,100,11260,508741,0
11363,100,11362,448190,0
11463,100,11462,471623,0
11564,100,11563,450421,0
11664,100,11663,474971,0
11765,100,11764,457117,0
11866,100,11865,510163,0
11966,100,11965,1114774,503997
12066,100,12065,700268,89491
12167,100,12167,532872,0
12267,100,12267,505332,0
12368,100,12367,519912,0
12469,100,12468,493991,0
12569,100,12569,524815,0
12670,100,12669,503712,0
12771,100,12770,492371,0
12871,100,12871,522974,0
12972,100,12971,470693,0
13073,100,13072,456001,0
13174,100,13173,462696,0
13274,100,13273,461580,0
13375,100,13374,488361,0
13475,100,13475,506952,0
13576,100,13575,843782,233005
13677,100,13676,1126651,515874
13777,100,13776,487289,0
13878,100,13877,511811,0
13978,100,13978,526392,0
,,,,
