Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
75,99,74,2429220,1641414
168,99,167,2260811,1473005
273,99,272,2024409,1236603
372,99,372,1782374,994568
468,99,467,2151525,1363719
569,99,568,2762703,1974897
675,99,674,1669800,881994
777,99,776,1512198,724392
878,99,877,1108825,321019
972,99,971,1070364,282558
1073,99,1072,698620,0
1173,99,1172,529909,0
1274,99,1273,536112,0
1375,99,1374,520721,0
1476,99,1476,482782,0
1578,99,1577,499520,0
1677,99,1676,493876,0
1779,99,1778,425400,0
1880,99,1878,471623,0
1979,99,1979,479434,0
2080,99,2079,589917,0
2193,99,2192,727941,0
2294,99,2293,613426,0
2394,99,2392,617444,0
2494,99,2492,617444,0
2594,99,2593,563816,0
2694,99,2693,633765,0
2795,99,2794,715989,0
2895,99,2893,638429,0
3000,99,2999,530819,0
3093,99,3092,1083456,295650
3192,99,3191,1005166,217360
3287,99,3286,1001410,213604
3388,99,3387,813265,25459
3488,99,3487,567537,0
3589,99,3588,545832,0
3689,99,3688,503382,0
3790,99,3789,510537,0
3891,99,3890,510192,0
3991,99,3990,548446,0
4093,99,4092,495528,0
4193,99,4192,495056,0
4294,99,4293,451537,0
4395,99,4394,472739,0
4495,99,4495,760921,0
4596,99,4595,591014,0
4696,99,4695,616114,0
4797,99,4796,464832,0
4898,99,4897,549818,0
4998,99,4997,489132,0
5098,99,5098,999489,211683
5199,99,5198,542436,0
5302,99,5301,558792,0
5400,99,5399,1084268,296462
5501,99,5500,498852,0
5602,99,5601,526435,0
5703,99,5702,503712,0
5804,99,5804,464928,0
5904,99,5903,498404,0
6005,99,6004,464928,0
6111,99,6110,490593,0
6206,99,6205,534492,0
6307,99,6306,550692,0
6408,99,6407,516715,0
6508,99,6507,518292,0
6609,99,6608,542592,0
6710,99,6709,547452,0
6810,99,6809,575337,0
6912,99,6912,490593,0
7012,99,7012,450421,0
7113,99,7112,1392132,604326
7213,99,7212,873110,85304
7314,99,7314,492371,0
7415,99,7414,586332,0
7516,99,7514,557517,0
7616,99,7616,488361,0
7717,99,7716,502867,0
7817,99,7817,469391,0
7918,99,7918,483898,0
8019,99,8018,480550,0
8120,99,8119,615837,0
8220,99,8220,580936,0
8321,99,8320,547452,0
8422,99,8421,531252,0
8522,99,8522,523195,0
8622,99,8622,964579,176773
8723,99,8722,569412,0
8823,99,8822,985934,198128
8924,99,8923,1160423,372617
9024,99,9023,1034398,246592
9124,99,9124,1009463,221657
9225,99,9224,844891,57085
9325,99,9324,1039385,251579
9425,99,9425,922980,135174
9526,99,9525,765099,0
9627,99,9626,493991,0
9728,99,9727,535068,0
9829,99,9827,545832,0
9928,99,9926,470880,0
10028,99,10027,819620,31814
10129,99,10128,809545,21739
10231,99,10230,740653,0
10331,99,10330,777583,0
10433,99,10431,803833,16027
10533,99,10532,713527,0
10635,99,10634,798973,11167
10734,99,10733,734587,0
10834,99,10833,1302359,514553
10935,99,10934,806016,18210
11036,99,11035,719582,0
11136,99,11135,788385,579
11238,99,11237,749661,0
11338,99,11337,737436,0
11440,99,11438,839473,51667
11541,99,11540,926210,138404
11640,99,11639,768193,0
11742,99,11741,749661,0
11843,99,11842,716213,0
11944,99,11943,502867,0
12045,99,12044,470507,0
12146,99,12146,489477,0
12248,99,12247,483898,0
12349,99,12348,478254,0
12449,99,12448,509563,0
12550,99,12549,515743,0
12651,99,12650,507331,0
12751,99,12750,505099,0
12851,99,12851,497288,0
12952,99,12952,502867,0
13053,99,13052,486065,0
13154,99,13153,489477,0
13255,99,13254,542592,0
13355,99,13354,536112,0
13456,99,13455,497288,0
13557,99,13556,532481,0
13658,99,13657,497288,0
13759,99,13757,493940,0
13860,99,13859,512395,0
13959,99,13958,496800,0
14060,99,14060,585057,0
14160,99,14159,568512,0
14261,99,14261,550692,0
14362,99,14362,532872,0
14463,99,14462,557172,0
14563,99,14562,1267365,479559
14663,99,14663,804995,17189
14765,99,14764,650073,0
14865,99,14864,565271,0
14965,99,14965,600048,0
15066,99,15065,511279,0
15168,99,15166,497288,0
15269,99,15268,448190,0
15319,99,15318,533146,0
15419,99,15418,500472,0
15522,99,15520,547797,0
15620,99,15620,833932,46126
15721,99,15720,1069307,281501
15822,99,15821,496844,0
15921,99,15920,564426,0
16022,99,16020,714733,0
16122,99,16121,787336,0
16324,99,16323,721627,0
17128,99,17126,680033,0
17831,99,17830,700218,0
18433,99,18432,743455,0
18936,99,18935,1508484,720678
19337,99,19336,723247,0
19640,99,19639,773219,0
19841,99,19840,812950,25144
19942,99,19940,751993,0
20042,99,20041,744307,0
20141,99,20140,723260,0
20243,99,20242,768680,0
20344,99,20342,743694,0
20444,99,20443,705374,0
20545,99,20544,839473,51667
20646,99,20645,822505,34699
