Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
23,100,21,3002101,2223052
123,100,121,2970994,2191945
216,100,215,2815261,2036212
318,100,317,3180329,2401280
418,100,417,2084050,1305001
517,100,516,1613177,834128
618,100,617,1232555,453506
727,100,725,1008306,229257
831,100,828,790296,11247
935,100,931,705427,0
1030,100,1028,796032,16983
1133,100,1130,831006,51957
1232,100,1229,800695,21646
1333,100,1330,881533,102484
1438,100,1435,837771,58722
1535,100,1532,858500,79451
1633,100,1631,907603,128554
1739,100,1736,755895,0
1841,100,1838,754027,0
1940,100,1937,799852,20803
2039,100,2036,826343,47294
2086,100,2084,1006099,227050
2185,100,2183,1016684,237635
2286,100,2284,1159677,380628
2384,100,2383,1489546,710497
2484,100,2483,1059669,280620
2586,100,2585,871903,92854
2686,100,2685,956683,177634
2790,100,2789,632945,0
2895,100,2893,517838,0
2988,100,2987,1076371,297322
3088,100,3087,801128,22079
3189,100,3188,876890,97841
3293,100,3291,668577,0
3395,100,3394,615112,0
3500,100,3499,506520,0
3591,100,3590,1310760,531711
3698,100,3696,656940,0
3799,100,3797,528992,0
3900,100,3899,513000,0
4002,100,4000,565304,0
4096,100,4095,2295563,1516514
4194,100,4193,1478346,699297
,,,,
