Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
45,100,42,2667990,1771630
137,100,136,2662361,1766001
237,100,236,3090140,2193780
339,100,338,2521645,1625285
388,100,387,2223325,1326965
489,100,488,2341527,1445167
589,100,588,1868719,972359
689,100,688,1418425,522065
790,100,789,801660,0
890,100,889,807073,0
991,100,990,829753,0
1092,100,1091,716185,0
1192,100,1191,850045,0
1293,100,1292,802213,0
1393,100,1392,802213,0
1493,100,1492,776293,0
1594,100,1593,787633,0
1695,100,1693,831293,0
1795,100,1794,716767,0
1896,100,1896,418932,0
1998,100,1997,319738,0
2098,100,2097,479434,0
2198,100,2197,463812,0
2299,100,2299,500636,0
2400,100,2399,510163,0
2503,100,2502,466044,0
2601,100,2600,991526,95166
2701,100,2701,463212,0
2802,100,2801,485013,0
2902,100,2902,467159,0
3004,100,3003,529334,0
3104,100,3104,423640,0
3206,100,3206,476731,0
3306,100,3305,652608,0
,,,,
