Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,89,40,2184681,947900
100,89,98,3203982,1967201
244,89,243,2829178,1592397
297,89,296,2556714,1319933
396,89,395,2657096,1420315
496,89,495,3071116,1834335
599,89,598,2504678,1267897
698,89,697,2411467,1174686
798,89,797,2205380,968599
899,89,898,1567241,330460
1003,89,1002,1200223,0
1101,89,1100,1265054,28273
1202,89,1201,1115444,0
1301,89,1300,1294977,58196
1403,89,1402,1073606,0
1505,89,1504,1055465,0
1610,89,1609,878335,0
1706,89,1705,1066621,0
1803,89,1802,1294977,58196
1906,89,1904,1061251,0
2006,89,2005,1021075,0
2113,89,2112,826740,0
2211,89,2209,941101,0
2305,89,2304,1320572,83791
2405,89,2404,1296282,59501
2507,89,2506,727280,0
2612,89,2611,503193,0
2709,89,2708,891851,0
2811,89,2810,876890,0
2912,89,2911,623808,0
3011,89,3010,946708,0
3111,89,3110,916786,0
3210,89,3209,995138,0
3310,89,3309,1181825,0
3412,89,3411,732267,0
3518,89,3517,492680,0
3619,89,3618,467835,0
3718,89,3717,575474,0
3816,89,3814,653356,0
3917,89,3916,728870,0
4018,89,4017,632320,0
4115,89,4115,851955,0
4215,89,4214,792111,0
4315,89,4314,1009478,0
4417,89,4416,891187,0
4516,89,4515,1263948,27167
4627,89,4625,435240,0
4724,89,4723,529200,0
4823,89,4822,2421987,1185206
4921,89,4920,1505306,268525
5022,89,5021,1192501,0
5118,89,5117,1224581,0
5220,89,5219,494933,0
,,,,
