Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,100,10,2941518,1653517
91,100,90,3291430,2003429
191,100,190,3481542,2193541
293,100,292,2435992,1147991
398,100,396,2698248,1410247
499,100,497,2552031,1264030
602,100,600,1574487,286486
701,100,698,1788929,500928
802,100,800,1818553,530552
901,100,899,1727644,439643
1004,100,1001,1569500,281499
1103,100,1100,1949917,661916
1204,100,1202,1708297,420296
1308,100,1305,1362880,74879
1413,100,1410,1279082,0
1512,100,1509,1282521,0
1614,100,1611,1261706,0
1714,100,1711,1232831,0
1813,100,1810,1401246,113245
1914,100,1910,1361608,73607
2016,100,2012,1296322,8321
2116,100,2112,1438248,150247
2213,100,2210,1458093,170092
2316,100,2313,1510624,222623
2417,100,2413,907603,0
2519,100,2516,828675,0
2624,100,2619,685181,0
2714,100,2712,1839761,551760
2808,100,2807,1081836,0
2915,100,2912,1595177,307176
3008,100,3007,1151334,0
3109,100,3108,956851,0
3210,100,3209,789037,0
3310,100,3309,989683,0
3412,100,3411,715147,0
3525,100,3522,879333,0
3625,100,3622,851991,0
3727,100,3724,817016,0
3829,100,3825,820874,0
3930,100,3926,824697,0
4025,100,4023,1035648,0
4124,100,4122,1241100,0
4222,100,4220,1340840,52839
4323,100,4320,1437618,149617
4427,100,4424,868204,0
4527,100,4525,1176269,0
4629,100,4626,927302,0
4730,100,4727,881337,0
4833,100,4829,819348,0
4927,100,4925,1210164,0
5029,100,5026,1031645,0
5128,100,5126,1251196,0
5230,100,5227,1559510,271509
5329,100,5327,2019713,731712
5432,100,5429,1661208,373207
5531,100,5529,1470298,182297
5632,100,5630,1570038,282037
5732,100,5730,1465311,177310
5835,100,5832,1215349,0
5933,100,5930,1584999,296998
6040,100,6035,1195650,0
6138,100,6135,1320411,32410
6240,100,6237,1346677,58676
6337,100,6333,1934075,646074
6437,100,6434,1634005,346004
6539,100,6536,1370752,82751
6640,100,6638,1066544,0
6743,100,6740,910886,0
6843,100,6840,960134,0
6944,100,6941,930585,0
7042,100,7040,1111438,0
7145,100,7143,1042214,0
