Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,100,16,3730103,1946876
92,100,91,4209324,2426097
191,100,191,2739422,956195
291,100,290,2294082,510855
391,100,391,2387293,604066
492,100,491,2387293,604066
593,100,592,1820856,37629
693,100,692,2208041,424814
794,100,794,1345287,0
912,100,909,1213106,0
1013,100,1010,1273046,0
1113,100,1109,1408241,0
1212,100,1209,1333628,0
1316,100,1312,1290866,0
1414,100,1410,1317307,0
1514,100,1511,1412239,0
1616,100,1611,1370404,0
1713,100,1711,1454073,0
1814,100,1811,1417817,0
1918,100,1915,1295227,0
2018,100,2015,1349950,0
2113,100,2110,1930565,147338
2214,100,2211,1704150,0
2318,100,2314,1412128,0
2416,100,2414,1494208,0
2519,100,2516,1298654,0
2620,100,2617,1370718,0
2719,100,2717,1441677,0
2817,100,2815,1664254,0
2925,100,2922,1213106,0
3023,100,3020,1387408,0
3124,100,3120,1361608,0
3227,100,3223,1349492,0
3326,100,3322,1305649,0
3427,100,3424,1321970,0
3529,100,3525,1261498,0
3630,100,3626,1349412,0
3728,100,3725,1375982,0
3833,100,3830,1292077,0
3928,100,3925,1477792,0
4032,100,4027,1420606,0
4127,100,4124,1504058,0
4229,100,4226,1408845,0
4330,100,4328,1364826,0
4434,100,4431,1356945,0
4537,100,4534,1288255,0
4627,100,4625,2186530,403303
4721,100,4720,1998639,215412
4821,100,4820,2048830,265603
4921,100,4921,1828026,44799
5022,100,5021,2165020,381793
5123,100,5122,2057469,274242
5223,100,5223,1983276,200049
5324,100,5323,2342804,559577
5424,100,5424,1788929,5702
5541,100,5537,1759007,0
5634,100,5632,2271103,487876
5736,100,5734,2058149,274922
5835,100,5833,2176215,392988
5940,100,5937,1808337,25110
6038,100,6035,2144913,361686
6136,100,6134,2402476,619249
6236,100,6234,2151523,368296
6339,100,6337,1928487,145260
6439,100,6436,1916711,133484
6542,100,6539,1654488,0
6644,100,6641,1415411,0
6743,100,6740,1471226,0
6844,100,6841,1421978,0
6947,100,6943,1273006,0
7048,100,7044,1415028,0
7149,100,7146,1219378,0
7251,100,7248,1215630,0
7351,100,7348,1359248,0
7448,100,7444,1868721,85494
7549,100,7545,1649293,0
7648,100,7645,1823838,40611
7750,100,7746,1586252,0
7849,100,7846,1523871,0
7949,100,7946,1898633,115406
8047,100,8045,1904341,121114
8147,100,8145,2485561,702334
8250,100,8245,2424469,641242
8341,100,8340,2187855,404628
8442,100,8441,1669231,0
8542,100,8541,2232345,449118
8642,100,8642,1778945,0
8743,100,8742,1530438,0
8844,100,8843,1399891,0
8944,100,8944,1242510,0
9069,100,9065,1228207,0
9164,100,9160,1459369,0
9261,100,9257,1565633,0
9362,100,9359,1412904,0
9463,100,9459,1298654,0
9568,100,9562,1313546,0
9653,100,9651,1892557,109330
9757,100,9755,1885386,102159
9850,100,9849,2292613,509386
9950,100,9949,1876748,93521
10050,100,10050,2529226,745999
10151,100,10150,2001560,218333
10252,100,10251,2081242,298015
10352,100,10351,1799345,16118
10452,100,10451,1629345,0
10554,100,10553,1702494,0
10655,100,10654,1606807,0
10755,100,10754,1701201,0
10865,100,10863,2007078,223851
10957,100,10956,2177541,394314
11056,100,11055,1730430,0
11168,100,11165,1515436,0
11271,100,11268,1573119,0
11374,100,11371,1311597,0
11473,100,11470,1363940,0
11574,100,11570,1440129,0
11670,100,11668,1729085,0
11771,100,11769,1589448,0
11872,100,11870,1649293,0
11973,100,11971,1509656,0
12073,100,12071,1524617,0
12174,100,12172,1741175,0
12272,100,12270,2122000,338773
12378,100,12375,1789650,6423
12473,100,12471,1955562,172335
12572,100,12570,1860097,76870
12675,100,12673,1878695,95468
12777,100,12775,1778955,0
12874,100,12872,2189324,406097
12977,100,12975,2175023,391796
13078,100,13076,2413860,630633
13168,100,13167,2112423,329196
13268,100,13267,1875053,91826
13369,100,13368,1929276,146049
13469,100,13468,2079521,296294
13570,100,13569,1795261,12034
13670,100,13670,1432203,0
13771,100,13770,1442116,0
13873,100,13872,1194893,0
13973,100,13973,1213700,0
14074,100,14073,1209237,0
14176,100,14175,1304161,0
14291,100,14289,1346213,0
14389,100,14385,1421978,0
14489,100,14486,1382579,0
14590,100,14588,1500774,0
14686,100,14684,1808877,25650
14785,100,14782,2319312,536085
14887,100,14884,2081773,298546
14985,100,14983,1684192,0
15089,100,15086,1649283,0
15188,100,15186,1848203,64976
15289,100,15287,1758997,0
15387,100,15385,1868711,85484
15491,100,15489,1438508,0
15540,100,15538,2438557,655330
15640,100,15638,2010072,226845
15740,100,15738,2103283,320056
15840,100,15838,2213098,429871
15942,100,15939,1673058,0
16045,100,16043,1359711,0
16146,100,16143,1523757,0
16248,100,16244,1432643,0
16349,100,16345,1303468,0
16450,100,16447,1340623,0
16548,100,16546,1618970,0
16649,100,16646,1458093,0
16750,100,16747,1484358,0
16847,100,16845,1500774,0
16948,100,16945,1734072,0
17050,100,17047,1798903,15676
17149,100,17147,1923578,140351
17250,100,17248,1938539,155312
17351,100,17348,1938539,155312
17457,100,17452,1898643,115416
17551,100,17549,2286912,503685
17657,100,17652,1793916,10689
17753,100,17750,2344272,561045
17854,100,17852,2068191,284964
17951,100,17949,2289706,506479
18054,100,18051,2182932,399705
18154,100,18152,1813854,30627
18253,100,18251,1870061,86834
18358,100,18355,1514694,0
18460,100,18457,1445074,0
18560,100,18557,1477792,0
18663,100,18660,1300985,0
18763,100,18760,1297216,0
18864,100,18861,1453171,0
18966,100,18963,1357057,0
19065,100,19062,1406661,0
19168,100,19164,1333628,0
19267,100,19264,1445707,0
19365,100,19363,1619231,0
19466,100,19463,1645235,0
19564,100,19562,1838799,55572
19662,100,19660,1689189,0
19764,100,19762,1699163,0
19866,100,19864,1803890,20663
19967,100,19964,2029016,245789
20067,100,20065,1813854,30627
20167,100,20165,1908607,125380
20269,100,20266,1783932,705
20367,100,20365,2218005,434778
20475,100,20471,1783932,705
20570,100,20568,1788919,5692
20670,100,20667,1843216,59989
20774,100,20771,1566380,0
20872,100,20870,1773968,0
20973,100,20970,1534591,0
21069,100,21067,2035958,252731
21173,100,21170,1464773,0
21273,100,21271,1878695,95468
21375,100,21372,1818851,35624
21475,100,21472,1768981,0
21579,100,21576,1474509,0
21676,100,21673,1709137,0
21778,100,21775,1908617,125390
21877,100,21875,1958487,175260
21979,100,21976,2018321,235094
22078,100,22075,1954491,171264
22177,100,22175,2189324,406097
22270,100,22269,1845131,61904
22371,100,22370,1785287,2060
