Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
33,91,31,2547183,1840022
103,91,100,2640304,1933143
198,91,197,2785367,2078206
297,91,296,2963287,2256126
397,91,396,2937620,2230459
497,91,496,2025009,1317848
597,91,597,2006465,1299304
698,91,697,1204063,496902
807,91,805,1247516,540355
906,91,904,1071542,364381
1008,91,1006,981775,274614
1110,91,1107,1146347,439186
1212,91,1209,940435,233274
1310,91,1308,1241100,533939
1411,91,1408,1096477,389316
1511,91,1509,1131386,424225
1612,91,1609,1036632,329471
1712,91,1709,986762,279601
1811,91,1809,899220,192059
1930,91,1926,621109,0
2021,91,2017,786705,79544
2119,91,2116,976550,269389
2220,91,2217,891968,184807
2322,91,2318,905913,198752
2417,91,2415,1046606,339445
2522,91,2518,1076529,369368
2616,91,2614,1731592,1024431
2718,91,2715,1349429,642268
2823,91,2820,1125734,418573
2920,91,2917,1588190,881029
3021,91,3019,1086503,379342
3125,91,3122,930585,223424
3222,91,3220,1186243,479082
3321,91,3319,1437618,730457
3422,91,3419,1186665,479504
3519,91,3518,1217411,510250
3637,91,3635,380411,0
3730,91,3728,559571,0
3824,91,3823,846968,139807
3924,91,3923,973628,266467
4025,91,4024,822033,114872
4126,91,4125,876890,169729
4226,91,4225,996579,289418
4327,91,4326,1131370,424209
4425,91,4424,1059669,352508
4526,91,4525,1281942,574781
4627,91,4626,1073368,366207
4729,91,4728,896762,189601
4829,91,4828,856942,149781
4932,91,4931,758419,51258
5030,91,5029,1318352,611191
5130,91,5129,1009478,302317
5232,91,5231,1011540,304379
5334,91,5333,1303452,596291
5431,91,5430,1382323,675162
5532,91,5531,1360813,653652
5633,91,5632,1102690,395529
5733,91,5732,1198059,490898
5834,91,5833,1211237,504076
5935,91,5934,1171703,464542
6042,91,6040,633657,0
6139,91,6138,1106234,399073
6240,91,6239,1001506,294345
6341,91,6340,1131169,424008
6442,91,6441,1171065,463904
6544,91,6544,1086286,379125
6641,91,6639,1320217,613056
6741,91,6740,1083604,376443
6843,91,6842,1054923,347762
6943,91,6942,1074009,366848
7046,91,7044,1334872,627711
7143,91,7143,1597426,890265
7245,91,7244,987968,280807
7343,91,7343,1396664,689503
7452,91,7450,946007,238846
7548,91,7547,1172467,465306
7651,91,7650,725587,18426
7752,91,7751,837216,130055
7850,91,7849,1166137,458976
7951,91,7950,1191072,483911
8053,91,8052,1250916,543755
8149,91,8148,1440560,733399
8254,91,8253,1339801,632640
8350,91,8349,1399457,692296
8454,91,8453,1390936,683775
8551,91,8550,1521349,814188
8652,91,8651,1385117,677956
8753,91,8752,1420968,713807
8851,91,8851,1463988,756827
8959,91,8956,1076803,369642
9053,91,9052,1220205,513044
9155,91,9154,926231,219070
9257,91,9256,991582,284421
9363,91,9362,742438,35277
9460,91,9459,956683,249522
9561,91,9560,722304,15143
9663,91,9661,715989,8828
9763,91,9761,735436,28275
9867,91,9866,565304,0
9970,91,9969,579308,0
10071,91,10069,604551,0
10162,91,10161,1101306,394145
10265,91,10264,1109467,402306
10362,91,10361,1274772,567611
10462,91,10462,1367983,660822
10563,91,10562,1504215,797054
10666,91,10665,999438,292277
10768,91,10767,1276583,569422
10866,91,10865,1353002,645841
10967,91,10966,1046449,339288
11067,91,11066,1255903,548742
11170,91,11169,1193516,486355
11266,91,11266,1708640,1001479
11372,91,11372,1205113,497952
11462,91,11462,1349267,642106
11563,91,11562,942918,235757
11664,91,11663,614058,0
11764,91,11764,486129,0
11865,91,11864,499520,0
11969,91,11969,464928,0
12069,91,12067,523554,0
12168,91,12167,503280,0
12269,91,12268,579025,0
12369,91,12369,544212,0
12470,91,12469,549072,0
12571,91,12571,661205,0
12671,91,12670,647827,0
12772,91,12772,638618,0
12873,91,12872,643281,0
12973,91,12973,919295,212134
13074,91,13073,771552,64391
13174,91,13174,699436,0
13275,91,13274,692869,0
13375,91,13374,1024414,317253
13475,91,13475,1109193,402032
13576,91,13575,996569,289408
13676,91,13676,1069297,362136
13776,91,13776,1024414,317253
13877,91,13877,919686,212525
13978,91,13977,861173,154012
14078,91,14078,698620,0
14179,91,14178,531252,0
14280,91,14279,609603,0
14380,91,14380,571380,0
14481,91,14480,573372,0
14582,91,14581,515142,0
14683,91,14682,523429,0
14783,91,14782,532872,0
14883,91,14883,618732,0
14934,91,14933,773853,66692
15035,91,15034,734171,27010
15148,91,15145,1300082,592921
15239,91,15239,1615973,908812
15340,91,15340,1283900,576739
15441,91,15440,1188213,481052
15542,91,15541,1146179,439018
15642,91,15641,1399457,692296
15743,91,15743,1407528,700367
15851,91,15849,1394707,687546
15945,91,15944,1734492,1027331
16046,91,16045,1507009,799848
16150,91,16147,1485499,778338
16247,91,16246,1173098,465937
16352,91,16351,680714,0
16450,91,16449,906812,199651
16551,91,16550,896838,189677
16652,91,16651,921773,214612
16755,91,16753,921773,214612
16852,91,16851,1121254,414093
16954,91,16953,712319,5158
17054,91,17053,807072,99911
17154,91,17153,1152880,445719
17249,91,17248,1051436,344275
17350,91,17349,1004476,297315
17450,91,17449,967863,260702
17550,91,17550,1059333,352172
17651,91,17650,1019437,312276
17751,91,17751,1114190,407029
17852,91,17851,934657,227496
17952,91,17951,969566,262405
18052,91,18051,969566,262405
18152,91,18151,984527,277366
18253,91,18252,1014440,307279
18354,91,18353,1009453,302292
18454,91,18454,1193972,486811
18555,91,18554,1064310,357149
18656,91,18655,742117,34956
18757,91,18757,545032,0
18858,91,18857,598017,0
18958,91,18957,555552,0
19058,91,19057,766858,59697
19159,91,19158,726769,19608
19260,91,19259,579025,0
19361,91,19360,571752,0
19461,91,19461,544212,0
19562,91,19562,549115,0
19662,91,19662,748205,41044
19763,91,19763,840858,133697
19864,91,19863,952128,244967
19964,91,19963,783876,76715
20065,91,20064,820800,113639
20165,91,20165,807667,100506
20265,91,20265,679097,0
20366,91,20365,685888,0
20467,91,20466,686272,0
20567,91,20566,814347,107186
