Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
8,81,7,2822988,2119396
98,81,95,2697009,1993417
196,81,193,3187310,2483718
299,81,297,2598756,1895164
400,81,398,1663491,959899
505,81,499,754311,50719
602,81,600,1322897,619305
702,81,700,1395672,692080
802,81,800,1358747,655155
902,81,900,1412839,709247
1004,81,1002,1076529,372937
1103,81,1101,1161308,457716
1207,81,1204,722617,19025
1306,81,1304,1141360,437768
1409,81,1406,953326,249734
1511,81,1508,810021,106429
1611,81,1607,872445,168853
1709,81,1707,914169,210577
1811,81,1809,850133,146541
1912,81,1910,664077,0
2014,81,2012,645613,0
2114,81,2113,507969,0
2210,81,2209,767176,63584
2313,81,2312,696584,0
2413,81,2412,705888,2296
2514,81,2513,607219,0
2613,81,2612,1126015,422423
2716,81,2715,637898,0
2816,81,2814,646790,0
2916,81,2915,751852,48260
3013,81,3013,1812529,1108937
3114,81,3113,1324963,621371
3218,81,3217,600825,0
3317,81,3316,689472,0
3418,81,3417,607392,0
3518,81,3517,663206,0
3618,81,3617,764812,61220
3718,81,3717,812059,108467
3817,81,3816,802085,98493
3919,81,3918,830226,126634
4022,81,4021,653356,0
4119,81,4118,832007,128415
4220,81,4219,742241,38649
4323,81,4322,696038,0
4425,81,4424,584801,0
4530,81,4529,482219,0
4628,81,4627,580594,0
4730,81,4728,530903,0
4830,81,4829,540311,0
4941,81,4939,650843,0
5025,81,5024,1518555,814963
5124,81,5123,1919667,1216075
5225,81,5224,1112126,408534
5326,81,5325,1367983,664391
5425,81,5425,1174391,470799
5527,81,5526,782137,78545
5629,81,5628,697358,0
5728,81,5727,327065,0
5829,81,5828,855434,151842
5931,81,5930,710031,6439
6031,81,6030,777150,73558
6131,81,6130,913701,210109
6235,81,6234,696038,0
6339,81,6338,495179,0
6437,81,6436,561484,0
6540,81,6539,580594,0
6638,81,6637,593274,0
6739,81,6737,657421,0
6841,81,6840,526510,0
6945,81,6944,491940,0
7045,81,7043,606204,0
7136,81,7135,2236623,1533031
7237,81,7236,1689133,985541
7337,81,7337,1118991,415399
7439,81,7438,898247,194655
7541,81,7540,699321,0
7639,81,7638,1160050,456458
7741,81,7739,916786,213194
7841,81,7840,995334,291742
7943,81,7942,633657,0
8042,81,8041,802085,98493
8141,81,8140,998991,295399
8243,81,8242,785756,82164
8344,81,8343,942554,238962
8447,81,8446,833932,130340
8543,81,8542,1396664,693072
8645,81,8644,762189,58597
8751,81,8750,584801,0
8851,81,8849,617444,0
8953,81,8952,595883,0
9053,81,9052,562595,0
9158,81,9156,516240,0
9258,81,9256,569127,0
9356,81,9355,520760,0
9452,81,9451,919696,216104
9558,81,9557,502236,0
9650,81,9649,1426477,722885
9751,81,9750,727069,23477
9853,81,9851,787124,83532
9952,81,9952,832007,128415
10053,81,10052,856942,153350
10155,81,10154,558144,0
10256,81,10255,686188,0
10358,81,10357,496198,0
10457,81,10456,630374,0
10558,81,10557,604108,0
10659,81,10658,646790,0
10758,81,10757,936734,233142
10857,81,10856,916786,213194
10958,81,10957,916786,213194
11061,81,11060,615586,0
11161,81,11160,676339,0
11261,81,11260,686188,0
11360,81,11359,767176,63584
11460,81,11459,737254,33662
11563,81,11562,653356,0
11662,81,11661,1070972,367380
11763,81,11763,666047,0
11865,81,11864,650073,0
11963,81,11962,956683,253091
12064,81,12063,807072,103480
12163,81,12162,817046,113454
12277,81,12275,397541,0
12362,81,12361,1640447,936855
12463,81,12462,715505,11913
12563,81,12563,679654,0
12666,81,12665,858906,155314
12766,81,12765,1016649,313057
12867,81,12866,965765,262173
12967,81,12966,637896,0
13081,81,13080,404199,0
13176,81,13175,632320,0
13275,81,13274,521387,0
13374,81,13373,596063,0
13472,81,13471,851955,148363
13572,81,13571,901825,198233
13677,81,13676,507856,0
13781,81,13779,566395,0
13877,81,13876,854413,150821
13980,81,13979,523259,0
14078,81,14077,570962,0
14180,81,14179,580137,0
14281,81,14279,608117,0
14381,81,14379,512393,0
14481,81,14480,531173,0
14583,81,14581,596459,0
14682,81,14681,708378,4786
14732,81,14731,685310,0
14831,81,14830,613958,0
14928,81,14927,1347416,643824
15030,81,15029,742241,38649
15131,81,15130,799175,95583
15233,81,15232,636940,0
15337,81,15335,561482,0
15435,81,15433,632320,0
15531,81,15530,1003643,300051
15632,81,15631,1076208,372616
15733,81,15732,846968,143376
15836,81,15835,635109,0
15939,81,15937,592061,0
16045,81,16043,452181,0
16141,81,16140,470880,0
16240,81,16239,555748,0
16343,81,16342,500039,0
16443,81,16442,521100,0
16543,81,16542,563393,0
16645,81,16644,538548,0
16746,81,16744,598669,0
16849,81,16847,456299,0
16952,81,16950,488954,0
17049,81,17048,553837,0
17148,81,17147,591796,0
17251,81,17249,462101,0
17346,81,17345,632320,0
17449,81,17448,547494,0
17549,81,17548,503805,0
17649,81,17648,535836,0
17750,81,17749,622107,0
17850,81,17849,603454,0
17949,81,17947,597542,0
18047,81,18046,792111,88519
18150,81,18148,666489,0
18249,81,18248,1166114,462522
18349,81,18348,1690637,987045
18449,81,18448,1039222,335630
18550,81,18549,814969,111377
18651,81,18650,876890,173298
18752,81,18751,673056,0
18848,81,18847,1081179,377587
18949,81,18949,615123,0
19050,81,19049,1079458,375866
19151,81,19150,1132169,428577
19252,81,19251,864001,160409
19353,81,19352,822033,118441
19453,81,19452,1104924,401332
19553,81,19553,1026275,322683
19654,81,19654,787124,83532
19764,81,19762,437936,0
19861,81,19860,561484,0
19962,81,19960,636097,0
20063,81,20061,640760,0
20163,81,20162,555748,0
20266,81,20265,517860,0
20363,81,20362,596459,0
20464,81,20463,589464,0
20563,81,20562,666489,0
20664,81,20663,636940,0
20764,81,20763,689472,0
20866,81,20864,632320,0
20972,81,20970,559757,0
21071,81,21069,538548,0
21179,81,21177,434327,0
21269,81,21267,702604,0
21370,81,21369,587696,0
21473,81,21471,573143,0
21571,81,21570,705887,2295
21674,81,21672,626770,0
21777,81,21775,488700,0
21875,81,21874,580137,0
21976,81,21975,540459,0
22080,81,22079,532440,0
22179,81,22178,557660,0
22280,81,22279,385610,0
22380,81,22378,409916,0
22479,81,22477,661745,0
22578,81,22576,591121,0
22681,81,22679,519436,0
22780,81,22779,619776,0
22881,81,22880,665788,0
22983,81,22982,563393,0
23087,81,23085,539719,0
23182,81,23181,577806,0
23285,81,23284,654939,0
23382,81,23381,761702,58110
23488,81,23486,657555,0
23586,81,23584,643092,0
23690,81,23689,524340,0
23790,81,23789,564839,0
23892,81,23890,487080,0
23982,81,23982,1598238,894646
24084,81,24083,760252,56660
24186,81,24185,1003231,299639
24291,81,24289,576080,0
24393,81,24391,563393,0
24494,81,24493,519480,0
24600,81,24599,476731,0
24697,81,24696,511792,0
24796,81,24795,526510,0
24895,81,24894,673519,0
24999,81,24998,553344,0
25098,81,25096,538548,0
25196,81,25195,580137,0
25300,81,25299,509880,0
25392,81,25391,622293,0
25492,81,25491,937777,234185
25593,81,25592,1102690,399098
25694,81,25694,716698,13106
25795,81,25794,976631,273039
25896,81,25895,637514,0
25996,81,25995,687384,0
26096,81,26095,1105814,402222
26197,81,26196,966657,263065
26297,81,26296,992503,288911
26400,81,26398,757202,53610
26509,81,26508,437177,0
26606,81,26605,597794,0
26705,81,26704,584612,0
26806,81,26805,643092,0
26909,81,26908,529200,0
27010,81,27008,582780,0
27113,81,27112,543780,0
27208,81,27206,788040,84448
27311,81,27310,702806,0
27414,81,27413,538920,0
27515,81,27514,534060,0
27613,81,27612,569700,0
27712,81,27710,589464,0
27815,81,27814,542370,0
27913,81,27912,554489,0
28016,81,28015,495105,0
28114,81,28113,587132,0
28216,81,28214,533505,0
28318,81,28316,589464,0
28416,81,28415,619776,0
28518,81,28517,517525,0
28617,81,28616,640687,0
28719,81,28718,617444,0
28821,81,28820,622107,0
28921,81,28920,521347,0
29024,81,29022,582505,0
29122,81,29121,561484,0
29225,81,29224,559571,0
29324,81,29323,546193,0
29424,81,29423,548104,0
29525,81,29524,559571,0
29627,81,29626,572032,0
29728,81,29726,688017,0
29830,81,29828,586327,0
29930,81,29929,556740,0
29978,81,29977,601122,0
30079,81,30078,566148,0
30180,81,30179,605786,0
30284,81,30282,643092,0
30378,81,30377,791251,87659
30479,81,30477,699321,0
30577,81,30576,846968,143376
30677,81,30676,906812,203220
30778,81,30777,856942,153350
30881,81,30880,732153,28561
30982,81,30981,600825,0
31083,81,31082,712454,8862
31182,81,31181,742003,38411
31281,81,31280,994339,290747
31379,81,31378,1327981,624389
31481,81,31480,1294281,590689
31580,81,31580,1124200,420608
31682,81,31681,1138540,434948
31782,81,31781,923437,219845
31882,81,31881,780035,76443
31983,81,31982,1081940,378348
32084,81,32083,744841,41249
32184,81,32183,896815,193223
32286,81,32285,572683,0
32391,81,32389,737026,33434
32491,81,32490,666489,0
32591,81,32589,961670,258078
32690,81,32689,892833,189241
32788,81,32788,1124969,421377
32890,81,32889,778118,74526
32992,81,32991,565384,0
33091,81,33090,610675,0
33193,81,33192,637898,0
33301,81,33300,436023,0
33399,81,33398,534060,0
33498,81,33496,528992,0
33596,81,33595,615586,0
