Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,81,35,406967,0
104,81,102,3398465,2686931
203,81,199,2729428,2017894
308,81,305,3013289,2301755
398,81,396,3299883,2588349
496,81,495,1956063,1244529
596,81,595,1249565,538031
697,81,696,1018114,306580
798,81,797,1192018,480484
898,81,897,926918,215384
999,81,999,1070894,359360
1100,81,1099,844891,133357
1203,81,1202,337029,0
1302,81,1302,486129,0
1403,81,1402,518291,0
1503,81,1502,498852,0
1603,81,1603,670730,0
1704,81,1704,559422,0
1807,81,1806,480550,0
1905,81,1905,484272,0
2006,81,2006,495611,0
2107,81,2106,529632,0
2208,81,2207,449820,0
2308,81,2308,527423,0
2409,81,2408,536112,0
2510,81,2509,474971,0
2610,81,2609,503983,0
2711,81,2710,477202,0
2812,81,2811,586332,0
2913,81,2912,829702,118168
3014,81,3013,505332,0
3114,81,3113,1159073,447539
3214,81,3213,1763471,1051937
3314,81,3314,711946,412
3415,81,3414,884787,173253
3516,81,3516,539352,0
3617,81,3616,549115,0
3717,81,3716,516672,0
3817,81,3817,552268,0
3918,81,3917,506400,0
4019,81,4018,510192,0
4119,81,4118,532872,0
4220,81,4219,771551,60017
4321,81,4320,513432,0
4421,81,4421,518292,0
4523,81,4521,511812,0
4622,81,4621,468072,0
4722,81,4722,807300,95766
4824,81,4823,439263,0
4923,81,4923,500472,0
5024,81,5023,439263,0
5125,81,5124,1203956,492422
5225,81,5224,1584823,873289
5326,81,5325,1006460,294926
5427,81,5426,666489,0
5527,81,5526,1197946,486412
5627,81,5627,720216,8682
5730,81,5729,481032,0
5829,81,5828,524772,0
5929,81,5928,519955,0
6029,81,6029,548446,0
6131,81,6130,540972,0
6231,81,6230,650276,0
6331,81,6330,748569,37035
6431,81,6431,663206,0
6534,81,6533,1268787,557253
6633,81,6632,633657,0
6734,81,6733,575663,0
6834,81,6834,529030,0
6935,81,6934,515956,0
7035,81,7035,548446,0
7136,81,7136,571380,0
7236,81,7236,1099229,387695
7338,81,7337,561824,0
7439,81,7438,699710,0
7539,81,7538,523152,0
7639,81,7638,532915,0
7740,81,7739,447074,0
7840,81,7840,488361,0
7942,81,7941,574992,0
8042,81,8041,542592,0
8142,81,8142,539697,0
8243,81,8242,555552,0
8344,81,8343,1537047,825513
8444,81,8443,826274,114740
8544,81,8544,1275037,563503
8645,81,8644,994502,282968
8745,81,8745,617241,0
8847,81,8846,584990,0
8947,81,8947,535068,0
9049,81,9048,438147,0
9150,81,9149,464928,0
9252,81,9251,506765,0
9350,81,9349,490319,0
9450,81,9450,519351,0
9553,81,9552,519912,0
9653,81,9652,557511,0
9756,81,9755,477202,0
9855,81,9854,438791,0
9958,81,9957,448125,0
10057,81,10057,516110,0
10158,81,10157,472068,0
10257,81,10256,496670,0
10358,81,10357,1278468,566934
10459,81,10458,699321,0
10559,81,10558,1296780,585246
10659,81,10659,573331,0
10760,81,10759,544624,0
10860,81,10860,490795,0
10963,81,10962,483840,0
11062,81,11061,529977,0
11163,81,11162,467804,0
11263,81,11263,462825,0
11363,81,11363,462696,0
11465,81,11464,463812,0
11567,81,11566,444842,0
11669,81,11668,429954,0
11767,81,11766,562595,0
11868,81,11867,584267,0
11969,81,11968,462696,0
12069,81,12068,492825,0
12171,81,12170,557240,0
12271,81,12270,445486,0
12371,81,12370,493296,0
12472,81,12471,538548,0
12572,81,12571,528357,0
12673,81,12672,455111,0
12776,81,12776,502092,0
12874,81,12873,508572,0
12975,81,12974,244296,0
13075,81,13075,446580,0
13176,81,13175,512266,0
13278,81,13277,779386,67852
13379,81,13378,462696,0
13478,81,13477,464456,0
13579,81,13578,463812,0
13680,81,13679,452653,0
13782,81,13781,462177,0
13882,81,13882,328342,0
13984,81,13984,379951,0
14084,81,14083,740974,29440
14186,81,14185,467095,0
14287,81,14286,431044,0
14387,81,14387,578275,0
14489,81,14488,495611,0
14588,81,14587,1487859,776325
14689,81,14688,618011,0
14789,81,14789,500667,0
14890,81,14889,542592,0
14991,81,14990,495056,0
15091,81,15090,472739,0
15192,81,15191,434799,0
15292,81,15292,650276,0
15394,81,15393,590270,0
15444,81,15443,538890,0
15545,81,15544,458232,0
15646,81,15645,1099427,387893
15746,81,15746,673056,0
15847,81,15847,450251,0
15947,81,15947,495180,0
16049,81,16048,442610,0
16149,81,16149,447074,0
16250,81,16250,468275,0
16351,81,16350,456001,0
16452,81,16451,578577,0
16553,81,16552,518292,0
16653,81,16652,540885,0
16753,81,16753,508572,0
16855,81,16854,506952,0
16955,81,16954,498852,0
17056,81,17056,453705,0
17156,81,17155,501659,0
17258,81,17257,540972,0
17357,81,17357,503712,0
17458,81,17457,519912,0
17558,81,17558,497232,0
17659,81,17658,479412,0
17760,81,17759,531252,0
17861,81,17860,472739,0
17962,81,17961,478318,0
18065,81,18062,515052,0
18162,81,18162,500472,0
18263,81,18262,531245,0
18364,81,18363,1238865,527331
18464,81,18464,1623088,911554
18565,81,18564,1469498,757964
18665,81,18664,748434,36900
18766,81,18765,700268,0
18866,81,18865,559170,0
18967,81,18966,521532,0
19067,81,19067,495611,0
19169,81,19168,510192,0
19268,81,19267,508140,0
19369,81,19368,502092,0
19469,81,19469,513432,0
19570,81,19569,540801,0
19671,81,19670,459972,0
19772,81,19771,536457,0
19872,81,19871,459539,0
19973,81,19972,532872,0
20073,81,20072,430936,0
20175,81,20174,454885,0
20275,81,20274,433683,0
20375,81,20374,519955,0
20476,81,20475,506952,0
20577,81,20576,544212,0
20677,81,20676,513777,0
20778,81,20777,516634,0
20979,81,20978,397354,0
21985,81,21983,224589,0
22888,81,22887,662709,0
23692,81,23692,633204,0
24396,81,24395,558144,0
25000,81,24999,400654,0
25501,81,25500,426319,0
25905,81,25904,442997,0
26206,81,26206,485589,0
26409,81,26408,497015,0
26508,81,26507,516672,0
26610,81,26609,508572,0
26711,81,26710,475740,0
26809,81,26809,1256736,545202
26910,81,26909,874813,163279
27011,81,27010,543398,0
27112,81,27111,488310,0
27212,81,27212,450421,0
27312,81,27312,463812,0
27414,81,27413,474971,0
27514,81,27513,456081,0
27614,81,27614,656791,0
27716,81,27715,588280,0
27816,81,27815,460464,0
27917,81,27916,478318,0
28018,81,28017,248494,0
28118,81,28118,429358,0
28220,81,28219,480550,0
28320,81,28319,507931,0
28423,81,28422,487245,0
28523,81,28522,441275,0
28573,81,28572,504455,0
28674,81,28673,542592,0
28774,81,28773,523152,0
28874,81,28874,570477,0
28975,81,28974,487512,0
29076,81,29075,495611,0
29176,81,29176,492825,0
29280,81,29279,493425,0
29378,81,29377,494412,0
29478,81,29477,495611,0
29579,81,29578,545832,0
29680,81,29679,464832,0
29781,81,29780,492371,0
29882,81,29881,480550,0
29982,81,29981,719237,7703
30082,81,30082,502953,0
30183,81,30182,520257,0
30284,81,30283,550648,0
30385,81,30384,477792,0
30486,81,30485,590492,0
30586,81,30585,511855,0
30686,81,30686,521690,0
30787,81,30786,474552,0
30887,81,30887,1261739,550205
30988,81,30987,673055,0
31089,81,31088,564119,0
31190,81,31189,476086,0
31290,81,31290,508447,0
31391,81,31391,696995,0
31491,81,31491,502578,0
31591,81,31591,537732,0
31692,81,31691,438147,0
31793,81,31792,502867,0
31894,81,31893,577995,0
31994,81,31994,523152,0
32095,81,32094,609064,0
32195,81,32195,1960082,1248548
32296,81,32295,1221563,510029
32396,81,32396,859852,148318
32497,81,32496,623317,0
32598,81,32597,519778,0
32700,81,32700,487245,0
32800,81,32800,476928,0
32900,81,32899,573717,0
33001,81,33000,495657,0
33101,81,33100,488962,0
33203,81,33202,503712,0
33303,81,33303,515052,0
33404,81,33403,482652,0
33505,81,33505,516715,0
33605,81,33604,492371,0
33706,81,33705,383508,0
33806,81,33806,1401567,690033
33907,81,33906,684885,0
34007,81,34006,913876,202342
34107,81,34107,770086,58552
34208,81,34207,581126,0
34309,81,34308,494055,0
34409,81,34409,607500,0
34510,81,34509,708091,0
34611,81,34610,565646,0
34711,81,34710,870048,158514
34811,81,34810,1017733,306199
34912,81,34911,689472,0
35012,81,35011,453769,0
