Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
89,100,88,1318489,597985
145,100,144,2380902,1660398
247,100,246,2197859,1477355
346,100,345,3057904,2337400
447,100,447,2787256,2066752
498,100,498,2620271,1899767
599,100,598,2048022,1327518
699,100,699,1164075,443571
800,100,799,997191,276687
900,100,899,891105,170601
1001,100,1000,939036,218532
1101,100,1100,705920,0
1201,100,1201,1047849,327345
1302,100,1302,882740,162236
1404,100,1403,392504,0
1505,100,1504,440379,0
1605,100,1604,487245,0
1706,100,1705,496178,0
1807,100,1806,466044,0
1908,100,1907,459348,0
2009,100,2009,531684,0
2108,100,2107,494541,0
2209,100,2208,476086,0
2310,100,2309,454885,0
2411,100,2410,677478,0
2512,100,2511,530724,0
2613,100,2612,380809,0
2713,100,2713,261820,0
2815,100,2814,433683,0
2915,100,2915,563652,0
3015,100,3014,1354399,633895
3115,100,3115,1520658,800154
3217,100,3216,1064736,344232
3318,100,3317,564710,0
3418,100,3417,523584,0
3518,100,3518,469391,0
3620,100,3619,430824,0
3719,100,3719,550692,0
3821,100,3820,484272,0
3920,100,3920,598216,0
4022,100,4021,494337,0
4123,100,4122,468275,0
4223,100,4222,566891,0
4323,100,4323,445958,0
4424,100,4423,472739,0
4525,100,4524,515052,0
4625,100,4625,643507,0
4726,100,4725,515040,0
4827,100,4826,500472,0
4927,100,4926,472932,0
5027,100,5027,500472,0
5128,100,5127,1782860,1062356
5232,100,5231,1703114,982610
5329,100,5328,984524,264020
5429,100,5429,899159,178655
5530,100,5530,601311,0
5631,100,5630,539352,0
5732,100,5731,588297,0
5833,100,5832,511812,0
5934,100,5934,508572,0
6034,100,6033,799471,78967
6135,100,6135,474326,0
6236,100,6235,501752,0
6336,100,6336,477202,0
6438,100,6437,487245,0
6538,100,6537,661391,0
6638,100,6638,732153,11649
6739,100,6738,986605,266101
6840,100,6839,573331,0
6940,100,6940,588297,0
7041,100,7040,519704,0
7142,100,7141,492371,0
7243,100,7242,445958,0
7342,100,7342,879897,159393
7443,100,7442,533157,0
7545,100,7543,449305,0
7647,100,7646,478318,0
7745,100,7744,1667003,946499
7845,100,7845,828938,108434
7946,100,7945,794559,74055
8046,100,8046,1042221,321717
8147,100,8146,452150,0
8247,100,8247,535640,0
8347,100,8347,1059107,338603
8448,100,8447,1027203,306699
8548,100,8548,1015017,294513
8648,100,8648,811445,90941
8749,100,8748,918390,197886
8849,100,8849,865672,145168
8950,100,8949,873361,152857
9050,100,9049,841235,120731
9151,100,9150,824943,104439
9251,100,9250,839904,119400
9351,100,9351,809982,89478
9452,100,9451,780060,59556
9552,100,9551,909722,189218
9652,100,9652,824943,104439
9752,100,9752,834917,114413
9853,100,9853,829930,109426
9954,100,9953,659923,0
10054,100,10054,728870,8366
10155,100,10154,702604,0
10257,100,10256,682905,0
10356,100,10355,405986,0
10456,100,10455,963735,243231
10557,100,10556,813017,92513
10657,100,10657,550450,0
10760,100,10757,519912,0
10859,100,10858,515052,0
10960,100,10959,497275,0
11061,100,11060,493991,0
11162,100,11161,541317,0
11261,100,11261,414242,0
11362,100,11362,487846,0
11463,100,11462,489477,0
11563,100,11562,1193484,472980
11664,100,11664,607692,0
11765,100,11764,498420,0
11865,100,11864,483840,0
11966,100,11965,532872,0
12066,100,12065,488361,0
12168,100,12168,487245,0
12268,100,12267,576957,0
12369,100,12368,523152,0
