Time  [ms],Battery Remaining (%) [%],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
30,100,28,3161106,2085533
103,100,100,3299675,2224102
209,100,206,3902688,2827115
301,100,300,3617356,2541783
399,100,398,2015412,939839
500,100,499,1130217,54644
600,100,599,895016,0
702,100,701,443439,0
802,100,801,635577,0
903,100,902,1269914,194341
1004,100,1003,743015,0
1105,100,1103,608751,0
1206,100,1205,444284,0
1306,100,1305,730741,0
1406,100,1405,757267,0
1506,100,1505,744131,0
1609,100,1608,643210,0
1709,100,1708,735204,0
1810,100,1808,1125271,49698
1910,100,1909,812020,0
2010,100,2009,1841681,766108
2110,100,2109,781403,0
2212,100,2211,742273,0
2312,100,2311,738552,0
2413,100,2412,783514,0
2514,100,2513,763333,0
2614,100,2613,724453,0
2715,100,2714,753613,0
2816,100,2816,548725,0
2917,100,2916,1637428,561855
3017,100,3016,1443836,368263
3118,100,3117,635862,0
3220,100,3219,540499,0
3321,100,3320,534577,0
3422,100,3421,497232,0
3521,100,3520,565646,0
3622,100,3621,474971,0
3723,100,3722,447372,0
3823,100,3822,771552,0
3924,100,3923,285357,0
4024,100,4024,781401,0
4124,100,4124,549115,0
4228,100,4227,445486,0
4327,100,4326,560255,0
4427,100,4427,560757,0
4528,100,4527,529632,0
4629,100,4628,555552,0
4729,100,4728,473855,0
4830,100,4829,449820,0
4930,100,4930,1759320,683747
5030,100,5030,1744980,669407
5131,100,5130,1627843,552270
5231,100,5231,1960082,884509
5332,100,5332,1633806,558233
5433,100,5432,748116,0
5534,100,5534,488803,0
5634,100,5634,543076,0
5735,100,5734,365250,0
5835,100,5835,358448,0
5937,100,5936,453769,0
6037,100,6036,476687,0
6138,100,6138,483898,0
6239,100,6238,457117,0
6339,100,6338,503983,0
6439,100,6439,464928,0
6540,100,6540,451537,0
6642,100,6641,476687,0
6742,100,6742,442610,0
6843,100,6843,498895,0
6943,100,6942,1501037,425464
7044,100,7043,620524,0
7145,100,7144,495056,0
7245,100,7245,479434,0
7347,100,7346,496172,0
7447,100,7446,511279,0
7549,100,7548,498404,0
7649,100,7648,589140,0
7749,100,7748,909722,0
7850,100,7849,543020,0
7951,100,7950,476172,0
8050,100,8050,523152,0
8152,100,8151,1462328,386755
8251,100,8251,895022,0
8352,100,8351,614950,0
8452,100,8452,515052,0
8553,100,8552,1701959,626386
8653,100,8653,1099671,24098
8754,100,8753,642840,0
8858,100,8857,559913,0
8956,100,8955,509564,0
9056,100,9055,470507,0
9158,100,9157,524339,0
9259,100,9258,470507,0
9360,100,9359,1059706,0
9461,100,9460,1272357,196784
9562,100,9561,594259,0
9662,100,9662,590976,0
9763,100,9762,535068,0
9865,100,9864,500472,0
9964,100,9963,459348,0
10066,100,10065,503983,0
10166,100,10165,586764,0
10267,100,10266,449950,0
10369,100,10368,456001,0
10470,100,10469,474971,0
10572,100,10571,578577,0
10671,100,10670,446602,0
10773,100,10773,434308,0
10873,100,10872,485013,0
10972,100,10972,1152382,76809
11073,100,11072,601005,0
11174,100,11173,567537,0
11274,100,11274,490751,0
11374,100,11374,495611,0
11475,100,11474,523152,0
11576,100,11575,513432,0
11678,100,11677,487511,0
